"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Detroit Jiu-Jitsu Academy";"https://detroitjiujitsu.com/";(313) 522-3222;"13939 Michigan Ave";"Dearborn";"MI";48126;"3.66666666667/5 Stars";"United States";"Established in 2007, we are one of michigan’s most respected and decorated BJJ academies. Our program has produced multiple IBJJF World Champions, Pan American Champions, World and Pan American Medalists along with countless local tournament champions. Our 6500 sq. ft facility training facility consists of over 4000 sq. ft of mat space, a lounge for parents and guests, showers, and plenty of parking. We are also proud to have Metro Detroit’s largest and most successful kids’ class. We always say, “Give us a year and your child will not only be bully-proof, but most importantly they will ooze confidence.” We are a IBJJF certified school (the recognized governing body of BJJ). Which means we adhere to the highest standards. When searching for a school is the head instructors are NOT IBJJF certified blackbelts, head for the hills.";"https://res2.weblium.site/res/5bc776663c6d8800252ccb0a/5bfd8f338650800025574322_optimized";;;;;"Kickboxing";"Adult prices (Ages 15 & up): $375 3-month Introductory Promotion; $125 per month * After Promo Period *Unlimited Classes* EFT via bank account only price; $150per month * After Promo Period* Unlimited Classes* EFT by Credit Card only price; Kids prices (Ages 6 & up): $90 per month * 2 days per week (any two days / flex schedule)* 3-month minimum* EFT via bank account only; $100 per month * 3 days per week (any three days / flex schedule)* 3-month minimum* EFT via bank account only; $115per month * Unlimited classes per week * 3-month minimum* EFT via bank account only";"https://detroitjiujitsu.com/#schedule";;"Danny Agemy";"1st class is always FREE";"dagemy@gmail.com";"https://www.facebook.com/DetroitJiuJitsuAcademy/";"https://www.youtube.com/user/dannylovesjiujitsu";"https://youtu.be/wzAFUZOPLwY";;1;811;
"Mizudo Academy of Martial Arts";"https://www.mizudomartialarts.com/";(313) 436-5601;"23930 Carlysle St";"Dearborn";"MI";48124;;"United States";"You have just taken the first step to changing your life and or that of your child. Here at Mizudo Academy located in the Dearborn area, we are dedicated to providing you with the very best in Martial Arts training. Be it our Kids Karate, Adult classes, or Brazilian Jiu-jitsu (Bjj) program. Master Montise Peterson has been training in the Martials Arts for over 35 years and has trained with some of the top Martial Artist in the world, including some of the top Gracie Jiu-Jitsu (Gjj) instructor. This includes; Team Caique, Rickson Gracie, Relson Gracie, and Rigan Machado Jiu-Jitsu. He has an 8th degree black belt Japanese Karate and a 4th degree Korean Tae-Kwon-do and a 2nd degree in Brazilian Jiu-Jitsu. He has been the foremost Instructor in Dearborn for the last 14 years and was the first to ever teach Detroit Jiu-jitsu. Master Peterson has also been teaching Martial Arts, Karate and Brazilian Jiu-Jitsu (BJJ) to the cities of Inkster, Taylor, Allen Park, Redford, Melvindale, West Dearborn, and Dearborn Heights.";"https://static.wixstatic.com/media/ee8720_083f8de4c5e14b9a850c1b0878a645d8.jpg/v1/fill/w_227,h_227,al_c,q_80,usm_0.66_1.00_0.01/ee8720_083f8de4c5e14b9a850c1b0878a645d8.webp";"https://www.mizudomartialarts.com/juniorachievers";"It's amazing but true...Discover how your child can pick up from learning to kick, block and punch. Watch as your child increases confidence, energy and spirit. Be dazzled as your son or daughter becomes unstoppable in his or her quest for greater academic achievement, unshakeable self-respect, increased strength and fitness in both body and mind.";;;;;;;"Montise Peterson";"Free 30 Day Trial Program";"mizudoinfo@gmail.com";"https://www.facebook.com/MizudoMartialArts/";;;;1;812;
"School of Martial Arts USA";"https://www.schoolofmartialartsusa.com/";(313) 278-1640;"6200 N Telegraph Rd";"Dearborn Heights";"MI";48127;;"United States";"With over 40 instructors, we focus on quality, professional martial arts training with an emphasis on character education.";"https://static1.squarespace.com/static/5b524582372b96bd612e4568/t/5b64aac62b6a28fc6fba63e2/1538578928073/new+SMAUSA+logo.jpg?format=500w";;"Our Little Dragon program is designed specifically for children 4 and 5 years of age. This program is meant to help this age group develop physically and emotionally in ways parents desire most. Examples are: coordination, attention span, self-respect and proper discipline. Students also learn and practice such tenets as courtesy, self-control and perseverance while learning the foundation of a solid martial arts training program. This program is unique to the School of Martial Arts USA because it utilizes multiple instructors within each class. This ensures that the Little Dragons program is taught in a fun, safe and structured environment.";;;"Tae Kwon Do, Hapkido, Tai Chi, Kickboxing";;"https://www.schoolofmartialartsusa.com/schedule";"Mon: 5:00pm-8:30pm; Tues, Thurs: 5:00pm-9:00pm; Wed, Fri: 5:00pm-8:00pm; Sat: 10:00am-2:00pm";"Doc Imsande";;"martialartsusa@aol.com";"https://www.facebook.com/School-of-Martial-Arts-USA-62620222590/";;;;1;818;
"313 Brazilian Jiu Jitsu";"http://www.313bjj.com/";(313) 638-1113;"2727 2nd Ave, 3rd Floor, Suite 303";"Detroit";"MI";48201;"5/5 Stars";"United States";"Fabio Lima and Zander Heinen opened the first Brazilian jiu jitsu school in Detroit city, when the two long time practitioners took a leap, walking away from the renowned Marcelo Garcia Jiu-Jitsu Academy in New York City.  Zander, a Michigan native saw a need for Jiu-Jitsu in the Downtown Detroit area and opened the academy with Fabio in the Fall of 2015 with the express permission of Marcelo Garcia himself. 313 Brazilian Jiu Jitsu is the official Marcelo Garcia Detroit Association.";"http://96bda424cfcc34d9dd1a-0a7f10f87519dba22d2dbc6233a731e5.r41.cf2.rackcdn.com/brazilianjiujitsu/logo/BJJLogo/BJJLogo_720x498.jpg";;;;;;;"http://www.313bjj.com/apps/mindbody/list-schedule";;"Fabio Lima";"Intro Class: Please contact us and schedule an intro class.  This class is free, and will take 30-45 minutes.  Attire for the intro class is what you would wear to the gym to workout in.  Shorts, shirt, yoga pants, etc.";"fabio@313bjj.com";"https://www.facebook.com/313bjj";"https://www.youtube.com/channel/UCPuzDPx94rpMtGuo4LcwMtQ";"https://youtu.be/I9h9uvOi_hs";;1;822;
"True Martial Arts";"https://www.bloomfieldmartialarts.com/";(248) 706-0000;"6363 Orchard Lake Rd.";"West Bloomfield";"MI";48322;;"United States";"TRUE Martial Arts has provided martial arts instruction in the Metro Detroit area since 2009. We provide students, of all ages, with the best possible training while surrounding them with a positive, professional, safe, and challenging learning environment. We supply excellent traditional mixed martial arts study for adults, families, teens, and children. TRUE Martial Arts focuses on motivating, goal oriented, instruction for beginner, advanced, and black belt students alike. We are a full time,  professional martial arts school offering many convenient class times, industry leading facilities,  as well as career instructors and staff. In addition to our traditional mixed martial arts instruction, we’ve developed many specialized youth programs that work to meet the unique needs of our younger members and their families. Our Grasshoppers program, After School Program, Summer Camps, School Break Camps, Birthday Parties, and Special Events offer traditional martial arts benefits in unique ways. Over the years we’ve continually strived to make it easy for new members to get started and try our programs. Even those with prior martial arts will gain useful instruction from our talented staff. Our TRUE Trial Program makes it very simple to test drive our Martial Arts programs... its time to experience the benefits of membership with TRUE Martial Arts.";"https://static.wixstatic.com/media/b7bd32_19a7ad0b5f7642ddbbb0ab7348405136~mv2_d_4544_1875_s_2.png/v1/fill/w_132,h_47,al_c,q_80,usm_0.66_1.00_0.01/b7bd32_19a7ad0b5f7642ddbbb0ab7348405136~mv2_d_4544_1875_s_2.webp";"https://www.bloomfieldmartialarts.com/kids-martial-arts";"True Martial Arts Kids Classes are a fun and exciting way for your child to learn important life skills! We give them the tools they need to grow into positive young adults and beyond. True Martial Arts teaches more than physical fitness. Every student will learn the importance of respect, self-discipline, perseverance, self-defense and confidence. Students will set personal goals for themselves and True's dedicated instructors will help them achieve these goals! These skills will not only enhance their abilities as martial artists but will extend to all aspects of their lives, including school, sports and other social situations. True students will meet new friends and learn a one of a kind martial arts curriculum in a fun, safe and judgement-free environment.";;;"Karate";;"https://www.bloomfieldmartialarts.com/schedule";"Mon-Fri: 11:30am-8:00pm, Sat: 9:30am-12:30pm";;"30 days free trial offer!";"info@true-ma.com";"https://www.facebook.com/BloomfieldMartialArts/";;"https://youtu.be/SNzYfxRe0Pk";"2014-17 Channel 4 Best Of Winner!";1;823;
"Triumph Training Center";"https://www.triumphgym.com/";(616) 450-3842;"1251 Plainfield Ave NE";"Grand Rapids";"MI";49505;;"United States";"Triumph Training Center will soon change the way you think about fitness. Not only will you boost your fitness level, you'll also experience the beauty, flow and power of martial arts that builds your confidence and clears away the stress from your life. All of our classes offer a workout that gets you conditioned and gives you peace of mind. We are a family oriented school, building strong relationships, having fun, and supporting our community here in West Michigan. We have a team of incredible coaches dedicated to your success and delivering authentic and effective technique. We train on top quality mats, in a safe and clean environment that promotes health, discipline, character and perseverance.";"http://www.triumphgym.com/wp-content/uploads/2016/03/Triumph-Training-Center-with-Logo-850x100t.png";;;;;"MMA, Muay Thai - Kickboxing, San Shou / Sanda";"Adults: $100.00 per month; Kids (5yo-15yo): $70.00 per month; Family: $190.00 per month; One time, drop-in fee: $20. Your monthly tuition covers all of the Jiu-Jitsu, Muay Thai, San Shou, and mixed martial arts classes for your skill level.";"https://www.triumphgym.com/schedule/";"Mon-Fri: 5:00pm-8:00pm, Sat: 9:00am-2:00pm";;"1 free trial class offer!";"info@triumphgym.com";"https://www.facebook.com/triumph.mma/";;;;1;790;
"GRBJJ";"https://www.grbjj.net/";(616) 914-5639;"5253 Division Ave S";"Wyoming";"MI";49548;;"United States";"Looking for the very best in Brazilian Jiu Jitsu and Mixed Martial Arts training in West Michigan? Welcome to the Grand Rapids Brazilian Jiu Jitsu Academy, lead by “The Professor” Clint Crabtree, Michigan’s FIRST Carlson Gracie Black Belt.";"https://www.grbjj.net/wp-content/uploads/2017/02/grbjj_floating.png";"https://www.grbjj.net/kids-bjj.html";"With the heightened awareness of school bullying, the Kids BJJ Program at Grand Rapids Brazilian Jiu Jitsu work to educate families and teach valuable self-defense techniques to help protect your son or daughter from these unfortunate situations and even prevent them from occurring at all. Bullying is not and should not ever be part of “growing up” or something children have to experience. Our instructors at GRBJJ work with your child to instill confidence and self-discipline so that they will less likely be a target of school bullies. In any given month on the news, there are reported incidences of bullying that leave children hurt, humiliated and living in fear. Moreover, the National Education Association has recently reported that nearly 160,000 children miss school every day in the United States as a result of being intimidated by bullies. The Kids BJJ class, led by our highly trained instructors can offer your child a much higher level of confidence, discipline and valuable self-defense skills that will last them a lifetime.  With all of the sports that children are exposed to these days, no other activity offers a more competitive overall workout and sense of pride and accomplishment for your child than that of Brazilian Jiu Jitsu!";;;"MMA, Muay Thai, Judo";;"https://www.grbjj.net/schedule.html";"Mon, Wed: 10:00am-11:30am, 5:00pm-8:30pm; Tues: 6:00am-7:15am, 5:00pm-8:30pm; Thurs: 6:00am-7:15am, 6:00pm-9:30pm; Fri: 10:00am-11:30am, 5:00pm-7:30pm; Sat: 9:30am-1:00pm";"Clint Crabtree";;"carlsongraciegrbjj@gmail.com";"https://www.facebook.com/GrandRapidsBJJ/";;;;1;788;
"Kalamazoo BJJ";"http://www.kzoobjj.net/";(616) 915-6565;"4233 Portage Street";"Kalamazoo";"MI";49001;"5/5 Stars";"United States";"Ben Lindhout, with help of many of his students, established Kalamazoo BJJ in May 2016. His mission was to offer Carlson Gracie style Brazilian Jiu-Jitsu in the Kalamazoo area. Kzoo BJJ is located inside Valor Martial Arts & Fitness, and is equipped with world class Zebra mats to provide an elite training experience. Professor Lindhout is a black belt under Carlson Gracie black belt Professor Clint Crabtree of Grand Rapids Brazilian Jiu-Jitsu. Professor Crabtree’s philosophy “Nothing Given; Only Earned” is also the standard of excellence for Kalamazoo BJJ, where students earn their promotions through their hard work and dedication. All are welcome to join our community, whether it is to compete, improve fitness levels, get in shape, make friends, or simply to learn effective self-defense. Kalamazoo BJJ and its students have something to offer everyone. ";"http://www.kzoobjj.net/wp-content/uploads/2016/05/kzologo-small.png";;;;;;;"http://www.kzoobjj.net/schedule/";;"Ben Lindhout";;"ben@kalamazoobjj.net";"https://www.facebook.com/KalamazooBJJ/";;;;1;824;
"Magic BJJ";"http://magicbjj.com/";(517) 455-7557;"2824 East Grand River, Suite E & F";"Lansing";"MI";48912;;"United States";"Magic Brazilian Jiu-Jitsu & Martial Arts Center is located in East Lansing, MI and offers a variety of classes to help you reach your fitness and martial arts goals. The school is run by a professional and caring staff who are committed to help you develop and apply fundamental skills safely. We offer Brazilian Jiu-Jitsu and Muay Thai kickboxing for adults, as well as Pukang Tang Soo Do (Korean Karate) classes for children ages 5 and up. Adult students range from recreational to those interested in competing at tournaments.";"http://magicbjj.com/wp-content/uploads/2015/04/Magic_140-e1428202389901.png";"http://magicbjj.com/kids-karate-program/";"Children in the karate program will be taught traditional Pukang Tang Soo Do (Northern Diamond Chinese Fist Way) – a Korean style of karate that emphasizes both punching and kicking techniques. Pukang Tang Soo Do is a small subset of Tang Soo Do, and was first taught in the United States at Michigan State University in 1962.";;;"Yoga, Karate, Judo";;"http://magicbjj.com/class-schedule/";"Mon, Tues, Thurs: 6:00pm-10:00pm; Wed: 5:00pm-9:00pm; Sat: 12:00pm-3:00pm; Sun: 4:00pm-6:00pm";"Matthew Linsemier";;;"https://www.facebook.com/MagicBJJ/";;"http://magicbjj.com/wp-content/uploads/2015/06/Magic-BJJ-East-Lansing-MI.mp4?_=1";;1;820;
"K.S.K. Martial Arts & T. Kent Nelson";"https://tkentnelson.com/";(517) 348-2507;"3145 S Pennsylvania Ave";"Lansing";"MI";48910;;"United States";"KSK is the the premier martial arts academy in Lansing, MI. Teaching practical methods of self defense to Kids & Adults, in an environment which is Safe, Challenging, Effective and FUN!";"https://tkentnelson.com/wordpress/wp-content/uploads/2013/12/Website-Banner-New-Red-1.jpg";"https://tkentnelson.com/adults-kids-classes/";"We offer kids classes for two age groups, 6-10 and 11-15. Below you will find a short description of the benefits your child will gain by training with us.";"https://tkentnelson.com/martial-arts/womens-self-defense/";"Women’s Self Defense is a Hands-On course. In these classes we cover the actual techniques of physically defending yourself. Concentrating on rape prevention and violent assault. Both physical self defense techniques and personal safety awareness tools are taught within this course.";"Kickboxing, Jeet Kune Do, Kali, Silat";;"https://tkentnelson.com/martial-arts/class-times/";;"T. Kent Nelson";"Kids Trial Offers: Ages 6-10 & 11-15 - OFFER #1: Kids trial classes are FREE!  Doesn’t cost you anything to schedule them to try a class,  see if they like it, see if you like… but we know you will, our classes are pretty awesome. OFFER #2: Three Week Trial for 1-Child only $59! This gives your child two classes a week for three weeks. That’s six classes! No uniform purchase necessary for this trial. OFFER #3: Three Week Trial for 2-Children only $99! This gives your children two classes a week for three weeks. That’s six classes! No uniform purchase necessary for this trial. Adults Trial Offers - OFFER #1: This option gives you access to an entire night of adult trial-classes for only $10! This includes a Weapons Class, a Stand-Up Class, and a Grappling Class. You are more than welcome to attend as many of the classes as you like during your trial-night. Trial classes are available on Monday, Tuesday, and Thursday evenings. No uniform purchase necessary for this option. Be sure to give us a call or send us an email to schedule your appointment! OFFER #2 - Three Week Trial for only $59! This option gives you access to up to 27 beginner level classes! This includes our Weapons Classes, Stand-Up Classes, and Grappling Classes. You are more than welcome to attend as many of the beginner classes as you like during your trial. Trial classes are available on Monday, Tuesday, and Thursday evenings. No uniform purchase necessary for this trial.";"KskMartialArts@gmail.com";"https://www.facebook.com/kaishinjeetkunedo/";;;;1;792;
