"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Gracie Barra Charlotte";"http://gbcharlotte.com/";(704) 352-9694;"3324 South Blvd";"Charlotte";"NC";28209;"5/5 Stars";"United States";"The Gracie Barra Brazilian Jiu-Jitsu School of Charlotte, NC was founded in January 2012. Our school is the effort of Instructor Diogo Silva de Souza, a Black Belt under Prof. Adao “PQD” Januario, a 3rd Degree Black Belt under Master Carlos Gracie Jr. We offer world-class level Brazilian Jiu-Jitsu instruction for individuals, families, and Law Enforcement Officials of Mecklenburg County. We strive to become a reference for physical education, character development, self-defense, and world class Brazilian Jiu-Jitsu training for the communities of the Greater Charlotte Area. The Gracie Barra Charlotte Brazilian Jiu-Jitsu classes are aligned with the Gracie Barra Program Structure developed by Master Carlos Gracie Jr. to meet specific learning needs of people with different ages, gender, and levels. Our locations offer a clean, friendly and progress oriented environment, which allows the students to have a challenging, inspirational and warm learning training experience that will make them feel like coming back. GB Charlotte is for anyone who values discipline, wellness, martial art, respect, and who is looking for a life-style that embraces and consistently improves all aspects. It doesn’t matter if you are a person with no training background that wants to lose weight or learn self-defense, a busy business person looking for a stress relieving activity, a parent searching for something to compliment the education of your children, or an experienced martial artist aiming for further development of your fighting skills; come to the school. We are sure you will find an exciting and challenging place that will allow you to achieve your goals.";"https://graciebarra.com/charlotte-nc/wp-content/uploads/sites/84/2018/01/GracieBarraCharlotteNC-logo.png";"https://graciebarra.com/charlotte-nc/kids-teens-programs/";"Children and teens of all skill levels and abilities will benefit from Jiu-Jitsu classes at Gracie Barra in Charlotte, NC. Our Gracie Barra Kids Program is designed to teach children self-discipline as well as providing a unique way to express themselves. Our instructors are trained to interact and offer gentle correction for children and teens who practice the art of Jiu-Jitsu. Children over the age of three can begin their training at any of our 700 Gracie Barra Schools, experiencing the true power of brotherhood and integrity. Our GBK program is structured similarly to adult courses, with adaptations and modifications made to reach the different age ranges in the class. Jiu-Jitsu classes for children begin with the building blocks that are needed to teach the fundamentals of Jiu-Jitsu. We have developed a curriculum that is structured in a way that shows children and teens the value of routine, cooperation and self-awareness.";;;;;"https://graciebarra.com/charlotte-nc/our-school/#schedule";"Mon: 5:00pm-9:00pm; Tues, Thurs: 11:30am-2:00pm, 5:00pm-10:00pm; Wed: 11:30am-2:00pm, 5:00pm-9:30pm; Fri: 4:30pm-7:00pm; Sat: 8:30am-11:30am";"Diogo Silva de Souza";"Free Class";;"https://www.facebook.com/GBCharlotte72/";"https://www.youtube.com/user/GracieBarraCharlotte";"https://youtu.be/MO9PatGUmPc";;1;1068;
"ECF Martial Arts & Fitness";"https://www.eastcoastfighter.com/";(704) 534-3751;"4311 South Blvd., Ste. A";"Charlotte";"NC";28209;"5/5 Stars";"United States";"East Coast Fighter (ECF/BTT) is the most comprehensive Martial Arts & Fitness Training Center in Charlotte, NC featuring programs in all major aspects of Self Defense, Fighting and Fitness. We’ve brought together some of the best trainers in the world, specializing in Muay Thai, Brazilian Jiu Jitsu, MMA, and Fitness Kickboxing, all under one roof. We have brought in our coaching staff from across the country and across the world to ensure the best possible instruction for our students. Our staff is held to the highest standards in customer service and addressing client needs in a quick professional manner which has helped to create the East Coast Fighter (ECF/BTT) Family that we have today. ECF/BTT is committed to providing a proactive, friendly environment for our members to achieve their personal goals in self defense, combative sports and physical fitness. We seek to enhance the quality of life in our community through our diverse and affordable fitness philosophy that is administered by our well-trained staff. ECF Martial Arts & Fitness/ BTT Charlotte is more than just a place to enhance your physical fitness and or develop skills in martial arts. By joining ECF/BTT, you instantly become a member of not only the gym but of the family and community that is the foundation of the gym’s friendly, family orientated atmosphere. At our facility you will find a community that is receptive to any and all skill levels and physical fitness levels. Our members embrace each other as they train together to achieve their personal goals with the guidance of our professional coaching staff. Whether you are looking to get into the best shape of your life, learn self defense or are interested in competing, our elite team of professional trainers will help you achieve your personal goals.";"https://static.wixstatic.com/media/7b9098_61ca8b062da5492d825a1507faff18af~mv2.png/v1/fill/w_130,h_52,al_c,q_80,usm_4.00_1.00_0.00/7b9098_61ca8b062da5492d825a1507faff18af~mv2.webp";"https://www.eastcoastfighter.com/kids-bjj";"ECF & Brazilian Top Team Charlotte's Kids' BJJ program is built on tradition, respect, growth, and fun. Our students: learn precision Jiu-Jitsu techniques that work, under the Brazilian Top Team pedigree; strengthen their character, build companionship with teammates and enhance their drive to succeed; have fun every class, and look forward to getting better every training session.";;;"Fitness Kickboxing, Muay Thai";;"https://clients.mindbodyonline.com/classic/mainclass?studioid=277737&tg=&vt=&lvl=&stype=&view=&trn=0&page=&catid=&prodid=&date=6%2f11%2f2019&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=0&loc=1";;"Kru James Armlin";;"eastcoastfightercharlotte@gmail.com";"https://www.facebook.com/ecfmartialartsfitness/";"https://www.youtube.com/channel/UCYNhXugnIz8sEgQhFF5F_Zw";"https://youtu.be/q7Kj1dcfSeA";;1;1062;
"Fight to Win Brazilian Jiu Jitsu";"http://ftwbjjacademy.com/";(704) 921-1028;"8421 Old Statesville Rd #6";"Charlotte";"NC";28269;;"United States";"We are currently located in SUITE 6 in the Atlantic Business Center at 8421 Old Statesville Road Charlotte, NC. Look for the green and white buildings, and the Royce Gracie logo in the window. Endorsed by Mike Swain (4 Time Judo Olympian), our 1,200 sq ft Dollamur mat area is the same waterproof, hygienic canvas material that can be found in some of the top academies across the country. The mats are thoroughly cleaned with a hospital-grade disinfectant after every practice. We have a changing area, bathrooms and a full service Pro-Shop (coming soon). Our Charlotte location is a Brazilian Jiu Jitsu School. Focusing on take downs (Judo and Wrestling) and what happens once the fight hits the ground (BJJ and Submission Wrestling).";"http://ftwbjjacademy.com/wp-content/themes/blue/images/FTW-logo-circle-white.png";"http://ftwbjjacademy.com/?page_id=16";"The Fight To Win kids program is centered around the Gracie Self-Defense system developed by Grand Master Helio Gracie over the past century. Here children will learn basics in Jiu-Jitsu, judo, striking, self-discipline, personal wellness, and self-respect. Through careful instruction and functional games, children will learn the skills they need to build character and grow into budding young adults.";;;"MMA, Judo, Submission Wrestling";;"http://ftwbjjacademy.com/?page_id=95";;"Steve Hall";;;"https://www.facebook.com/FTWBJJ";"https://www.youtube.com/user/FTWBJJinaction";"https://youtu.be/Yw20AWPKWH8";;1;1066;
"Loor Vera Brazilian JiuJitsu";"https://www.marlonloorvera.com/";(704) 493-5702;"15105 John J Delaney Dr";"Charlotte";"NC";28277;;"United States";"ATOS CHARLOTTE is owned and operated by Professor Marlon Loor Vera. Professor Marlon is a black belt in Brazilian Jiujitsu under Andre Galvao, founder of ATOS. Professor strives to create knowledgable, strong and successful BJJ practitioners. The BJJ journey is a long one, full of obstacles and challenges. But Prof. Marlon is dedicated to creating champions and preserving the integrity of ATOS qualities and skill standards. Professor Marlon is a current competitor (black belt, lightweight) with numerous national titles and wins including Worlds No-Gi and American Nationals. Loor Vera BJJ offers morning, afternoon and evening classes to men and women ages 3+. ";;"https://www.marlonloorvera.com/kids";"The Atos professors are dedicated to creating a safe, fun and learning-rich environment for our young students. Beginning Brazilian Jiujitsu at a young age carries numerous benefits, both mental and physical. your child will gain confidence, learn to effectively defend themselves, become an elite athlete and learn to show respect, humility and control both on and off the mat. The Atos Kids program promotes healthy competition, giving young students the chance to compete outside of the dojo and gaining priceless character traits in the arena. our students who compete learn to be humble in victory and respectful/accepting in defeat. your child will gain self-motivation and self-discipline in order to become better in the sport. The Atos Kids program prides ourself on a strong curriculum designed to convert a child to juevenile and then to the adult program. the kids belt system is challenging, yet attainable at a younger age. Atos instructors keep safety as a top priority on the mats. We also teach our young students the importance of stretching, warm-up, recovery and proper nutrition while training hard. Our Atos Junior program (3-5yrs) focuses on the basics of jiujitsu including footwork, basic take downs, position names, coordination drills, balance, flexibility, agility, self-control on the mat, respect and more. The junior program is age specific, making the class fun while laying a strong foundation for successful jiujitsu competition or training in the future. The Atos Kids program (6yrs+) focuses on fundamentals, competition prep, endurance, speed, strength, technique retention, sweeps, take-downs, submissions and more. Professor Marlon also teaches character education on the mat such as being humble, respectful, kind and patient. At the end of the day, Atos Kids should be able to answer two questions with a ""Yes"". Am I  A Better Person After This Class? Can I Defend Myself Better After This Class?";;;;;"https://www.marlonloorvera.com/schedule";;"Marlon Loor Vera";"Free Trial Class";"VeraBJJ@gmail.com";"https://www.facebook.com/Marlon-Loor-Vera-Jiu-Jitsu-Academy-Charlotte-Nc-417000491713934/";"https://www.youtube.com/user/chonero123";"https://youtu.be/pFuGf5sTWOI";;1;1070;
"FTF Charlotte";"http://ftfcenters.com/";(704) 814-0300;"9129 Monroe Rd #135";"Charlotte";"NC";28270;"5/5 Stars";"United States";"Learn from the best Martial Arts instructors in the area who are dedicated to providing a stable, family environment where you can excel in your personal goals and find a varied and supportive community. Whether your plan is to compete, lose weight, meet new like-minded people or increase your day-to-day life, we will help you get there faster than you ever thought possible while having fun doing it! The benefits of Martial Arts classes are endless. From confidence and self-esteem to discipline and empowerment, whether you're enjoying or Kids Martial Arts classes or our Adult programs, you'll start seeing improvement in mind, body, and spirit in only a few short classes.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/24828.png";"http://ftfcenters.com/classes/Kids-Martial-Arts";"When you enroll your children in the action-packed, fun-filled Pride Kids Martial Arts classes at FTF® Fitness and Self Defense, you'll see a side of your kids that you've never seen before! Our classes offer kids dozens of benefits, from introducing them to a healthier lifestyle and igniting their passion for physical fitness, to helping them live life with unstoppable self-confidence by teaching them powerful self-defense skills that every child should know! Pride Kids is Fit to Fight®'s exclusive kids training program. This program provides an enriching, safe and unique martial arts experience designed solely for children. Our team of professional, black belt Kids Martial Arts instructors go out of their way to make each and every class fun and rewarding for kids.";;;"Self-Defense Classes, Functional Fitness Training, Charlotte Private Training, SPARology Classes";;"http://ftfcenters.com/Home/Schedule";"Mon: 11:00am-2:00pm, 5:00pm-8:30pm; Tues,Thurs: 10:30am-2:00pm, 5:00pm-8:30pm; Fri: 10:30am-2:00pm; Sat: 7:30am-11:30am";"Ryan Hoover";;"kathryn@ftfclt.com";"https://www.facebook.com/FTFCharlotte";;"https://res.cloudinary.com/display97/video/upload/vc_auto/gw9i0abhcwvri275zwxj.webm";;1;1067;
"Leadership Martial Arts";"https://leadershipma.com/";(704) 532-3371;"9928 S Tryon St";"Charlotte";"NC";28273;"5/5 Stars";"United States";"We are the #1 budget friendly family academy in our area. If you just looked at the quality of our programs and our beautiful custom built 5,500+ square foot training facility you might think we were the most expensive academy in Charlotte, but Leadership Martial Arts has the unique philosophy that we should offer top quality instruction and training at prices that are affordable for the entire family.";"https://img1.wsimg.com/isteam/ip/d07dd114-7b8c-47a9-857d-969d093d0d67/logo/50848afa-20d3-418a-bc07-e9be0d979b40.png/:/rs=h:154/qt=q:95";"https://leadershipma.com/martial-arts-%2F-ages-8%2B";"TV and video games are a great source of entertainment, but if you are worried your family spends too much time with them, then Martial Arts is a fantastic solution. Class activities are more exciting than any video game. Look your best and enjoy a workout that is anything, but routine. We partner students by similarity in age, size and maturity making lots of new friends along the way. As you advance through the ranks, there are even more opportunities with the ""Leadership Team to further advance your growing social circle of friends. Families who kick together stick together. In this sport, no one has to sit on the bench. Our family friendly classes are a great way to bring everyone together. You'll forget your exercising as each class brings new and exciting challenges. Class curriculum and structure are built to capture your attention. The first step to learning the martial arts is learning to love it which is why our average student retention rate of more than double the national average! The thought of being involved in a conflict is scary, but you can feel confident knowing that your training will help prepare you. Nothing is more valuable than the peace of mind you will find in knowing you have taken another step to ensure the safety of you and your family. Kick and punch your way to a less stressful day. Release the tension build up that normally occurs from daily stress. Everyone feels better after spending a little time on a punching bag or kicking shield. Let us be your stress free zone and lead you to a happier and healthier lifestyle.";;;"MMA";;"https://leadershipma.com/schedule";"Mon-Thurs: 3:00pm-8:30pm, Fri: 3:00pm-8:00pm; Sat: 10:00am-1:00pm";"Derek ""TC"" Richardson";"1 free trial class offer!";;"https://www.facebook.com/LMartialArts/";;;;1;1069;
"Team ROC";"http://teamroc.net/";(910) 487-8326;"226 Meed Ct";"Fayetteville";"NC";28303;;"United States";"In 1996, Greg Thompson received his blue belt from Royce Gracie and opened one of the first Gracie Jiu-Jitsu network Schools on the East coast. At that time there were only three blue belts in the Carolinas. In 1997, Brent Pierce started training with Greg in Jiu-jitsu as he was running a successful school called California Combat Concepts (CCC). Brent had been putting on boxing and kickboxing events. Some of the first MMA events ever held on the east coast were by Brent over the Virginia line because it was illegal in North Carolina at that time. Greg’s students were in the first MMA events and dominated. In 1998, Greg changed the name of his school to the Academy of Mixed Martial Arts (AMMA) where he offered Gracie Jiu-Jitsu and Muay Thai. Brent started having Greg do monthly seminars at his school and Greg became their Grappling coach. In 1999, they decided to start fighting under the same name, Team R.O.C.( Realty of Combat). This was a name they were using to train law enforcement and military together as a team. In 2004 Royce Gracie invited over 100 of his top student to Team R.O.C. and gave out his first Black Belts, to Greg and four other students. Over the past several years Team R.O.C. students have opened up schools all over the east coast. Some of Greg’s students that started with him in the 1990’s as white and blue belts are now Black Belts and have their own TEAM ROC® School: Spencer Canup, Jason Culbreth, Billy Dowey, Jason Palacios, Brian Mingie, Brandon Garner, Mazi Heydary. Team R.O.C. has been featured in MMA Worldwide Magazine. TEAM ROC® fighters have appeared in some of the top shows in the world including: K1, UFC, IFL, StrikeForce, King of the Cage, Bodog Fights, and HDNET Fights. Some Pro-Fighters from Team R.O.C. Tim Kennedy (185) Jason Palacios (155) Aitor Canup (185) Brandon Garner (145) Tara Larosa (135). Team R.O.C. has approximately 15 schools across the east coast. TEAM ROC® currently has 8 black belts under Royce Gracie and continues to develop top level competitors.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/h_100/Logo-NEW-133407.png";"http://teamroc.net/classes/Kids-Martial-Arts";"At TEAM ROC® in Fayetteville, we know that one size does not fit all. This is why our Kids Martial Arts program is centered around action-packed classes catered to your child's individual needs. Our Kids Martial Arts classes range from Jiu Jitsu basics to more advanced grappling techniques. Each class focuses on developmental skills, such as respect, discipline, and focus.";;;"MMA";;"http://teamroc.net/Home/Schedule";;"Greg Thompson";;"teamroc.fayett@gmail.com";"https://www.facebook.com/Team-ROC-208575886840/";;"https://youtu.be/Yil5r_T-05w";;1;1081;
"Fighter's First";;(910) 868-1901;"584 S Reilly Rd";"Fayetteville";"NC";28314;"1/5 Stars";"United States";;;;;;;;;;;;;;;;;;1;1080;
"7 Elements Gym";"https://7elementsgym.convertri.com/";(704) 875-9501;"105 Parr Dr #B";"Huntersville";"NC";28078;"5/5 Stars";"United States";"7 Elements MMA Gym Of Huntersville, NC has expert trainers to coach, support, and keep you motivated. We at 7 Elements Mixed martial Arts Gym utilize the strength, conditioning, and functional fitness workouts of Mixed Martial Arts (MMA) fighters. Learn how to punch, kick, throw, and defend yourself. 7 elements offers both personalized private lessons and dynamic interactive group classes that fit every budget.";;;;;;"MMA, Cross Training, Kickboxing, Judo, Western Boxing, Fitness Bootcamp";;"https://7elementsgym.convertri.com/classes";;"Reuben Griffith, Jr ";;"john.lundsten@yahoo.com";;;;;1;1077;
"Fargo Brazilian Jiu-jitsu & Kickboxing Academy";"https://fargobjj.com/";(701) 235-5506;"1335 2nd Ave N";"Fargo";"ND";58102;;"United States";"Our mission is to provide a safe and healthy atmosphere for all students to learn and achieve their goals, while continually striving to teach the most effective techniques possible and staying true to the essence of Brazilian Jiu-jitsu, Muay Thai Kick Boxing and the lifestyle synonymous of a Martial Artists. A life long dedication to the development of healthy habits physically, mentally and socially, through training..";"https://s3.amazonaws.com/zenplannerwordpress-stack0/wp-content/uploads/sites/277/2018/10/01173646/Fargo-BJJ-350.png";"https://fargobjj.com/programs/";"The award-winning Fargo Bully Proof Kids Jiu-jitsu Program is the only one of its kind in the region! We teach our kids not only excellent self-defense skills but valuable life skills they will carry with them for the rest of their lives! Finally a kids martial arts program in Fargo that can give kids REAL skills to handle REAL situations!";;;"Muay Thai Kickboxing";;"https://fargobjj.com/schedule/";;"Prof. George Andersch";"Free Trial Class";"fargobjj@yahoo.com";"https://www.facebook.com/FargoBJJ/";"https://www.youtube.com/user/buffgeo";"https://youtu.be/vGWC0oCwSfk";;1;1084;
