"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Clarks University of Martial Arts";"https://clarksuniversity.com/";(541) 232-6300;"62971 Plateau Dr #300";"Bend";"OR";97701;"5/5 Stars";"United States";"Our martial arts center is dedicated to bringing you the most cutting edge training in practical martial arts. We provide equipment, supplementary video instruction and monthly evaluations, all to help students reach their full potential. We believe learning in a relaxed, positive, friendly and safe atmosphere is the best way to build a confident martial artist. Looking for a healthier lifestyle, off-season training, fight preparation or learning real-world self defense, you can find it at Clark’s University.";;"https://clarksuniversity.com/kids-classes/";"We offer four different programs for kids under 15: Little Ninjas, Black Belt Club, Samurais and Muay Thai. Within these programs we instill discipline, confidence, courage, self respect and respect for others. Brazilian Jiu Jitsu is a martial art for fighting on the ground with joint locks, escapes and holds, think of it as a physical game of chess. Jiu Jitsu is a natural fit for girls and smaller boys because it was designed specifically for smaller people and relies on skill and tactics rather than brute strength. Muay Thai (Thai Boxing), is for stand-up fighting, utilizing the entire body to generate the maximum amount of force for kicking, punching, elbowing and kneeing. Both martial arts improve coordination and flexibility. Taking martial arts improves problem solving, critical thinking and tactical abilities, helping kids in their school work and non-sports activities like chess club. We also encourage a healthy lifestyle as well as self defense.";;;"Muay Thai Kickboxing";;"https://clarksuniversity.com/calendar/";;"Ryan Clark";;;"https://www.facebook.com/ClarksUniversityofMartialArts";"https://www.youtube.com/channel/UCbP4IyTKlhmW8amoieKsliw/";"https://youtu.be/FYalkBq2dBk";;1;1151;
"Anibal Lobo Jiu Jitsu";"https://lobojiujitsu.com/";(503) 757-0508;"839 E Powell Blvd";"Gresham";"OR";97030;"5/5 Stars";"United States";"Lobo Jiu-Jitsu Academy offers adult and youth classes in Gracie Jiu-Jitsu. With a primary focus on  self-defense, students progress through an organized curriculum to build  and retain life long skills and a problem-solving mindset that not only  is valuable in defense situations but also in every day social  environments.  ";"https://img1.wsimg.com/isteam/ip/2443be6b-eae8-4261-aa22-361f829b3c0d/logo/72a57e5e-c188-42f1-9979-828903e8c55f.png/:/rs=h:175/qt=q:95";"https://lobojiujitsu.com/kids";"Every child should be put into some type of developmental activity  when they are young, whether it is dance, gymnastics, or martial arts  etc. I feel as though Jiu-Jitsu would quite possibly be the best sport  you could start a child in though. It promotes confidence, discipline,  respect, and many other developmental qualities. Children are like sponges. When they are young and as they grow they  absorb everything they see and listen to. It is important to surround  them in a positive atmosphere so that they grow as an individual in a  positive sense. Jiu-Jitsu allows them to do so. Not only does it teach  them a form of self-defense, it also teaches many life lessons as well  that a child can carry with them. Jiu-Jitsu is one of the most practical  martial arts you can put your child in. When you think about other  martial arts, many involve striking. Do you really want your child  throwing up their fists? Today especially we see a lot of bullying in  schools.  BJJ allows the child to work from the ground and gain control.  We certainly do not want to encourage children to fight if they have  the option to defend and find a way out of the situation. As far as confidence goes, many children are shy or maybe not as  social as others. Putting them in BJJ will allow that confidence to  grow. Whether they are athletic or not, working with our children and  receiving positive reinforcement will guarantee that their confidence  will improve. Also, because of the practicality of the sport the  confidence they gain will not be a false one. Many martial arts such as  karate, incorporate flashy moves or board breaking. While these aspects  may be fun, they are not going to carry over into real life scenarios,  which In return could give your child a false sense of confidence. Another huge benefit for kids in relation to BJJ is the physical  benefits that come along with it. Today’s society is made up of video  games and social media. Kids will spend hours on the couch or on their  computers playing video games and being inactive. BJJ will teach your  child how to live a healthy lifestyle which is so important to learn at a  young age. We all know bad habits are hard to break once they’re  established. Teaching them healthy habits at a young age will result in a  manifestation of a positive life. They will burn calories, increase  flexibility, improve balance and coordination and so much more.   Jiu-Jitsu teaches self-defense but also teaches you how to take care of  your body.";;;;;"https://lobojiujitsu.com/schedule";"Mon-Thurs: 12:00pm-8:00pm, Fri: 5:00pm-8:00pm; Sat: 11:00am-1:00pm; Sun: 12:00pm-1:00pm";"Anibal Lobo";;"info@lobojiujitsu.com";"https://www.facebook.com/loboJiuJitsu/";;;;1;1172;
"CTA Hillsboro";"https://oregonbjj.com/";(503) 913-3036;"2020 NW Aloclek Dr #105";"Hillsboro";"OR";97124;"5/5 Stars";"United States";"Caio Terra Academy (CTA), Hillsboro was founded in 2009 by Nick Haloski, James Glover, and Shawn Chandler,  on the belief that through Jiu Jitsu/ Martial Arts we can make the world a better place. At CTA Hillsboro EVERYONE is welcome! With programs for men, women and children of all ages and ability levels we have a program for you. When you come to CTA Hillsboro you can expect a clean, safe, family friendly environment from the moment you come through the door. We offer a free, no obligation, 3 day trial. If you ever thought about trying a martial art, want a different way to work out or want to be a world champion we welcome you! Thank you and we look forward to meeting you!";"https://oregonbjj.com/wp-content/uploads/2018/10/logo.png";"https://oregonbjj.com/class/brazilian-jiu-jitsu-kids/";"Kids BJJ (Ages 4-6) - This class is designed to build the foundation for your child to learn proper Jiu-Jitsu movements and self-defense in a safe, friendly and structured environment. Your child will learn fundamental movements and body mechanics while learning self-discipline and respect for their teammates. Jiu-Jitsu teaches children discipline by requiring them to always respect their instructors, teammates and training area. This code of conduct inevitably transfers to their home, school, and friends. Classes are 30 minutes long. Kids BJJ (Ages 7-12) - These classes concentrate on select techniques from our Fundaments BJJ curriculum adapted for this age group. Students are expected to demonstrate a level of maturity and discipline to participate. Classes will also integrate judo and wrestling techniques during class. Classes are 50 minutes long. Kids BJJ No-Gi (Ages 7-12) - This class concentrates on the same select techniques from our Kids BJJ (Ages 7-12) using No-Gi attire. Students are expected to demonstrate a level of maturity and discipline for this age group. Students will learn how to take down, hold down and apply joint locks to submit opponents who are not wearing a Gi. The class consists of warm-ups, technics, drilling and rolling (live training). This class is an excellent way to transition your Jiu Jitsu technics into self-defense. Students must wear shorts and a rash guard (or a t-shirt) to attend this class. Classes are 50 minutes long. Kids Comp BJJ - This class is perfect for the competitive athlete who is looking to take their Jiu-Jitsu to the next level. This class focuses on sport Jiu-Jitsu and is geared toward getting the competitor ready physically as well as mentally for tournaments. Focused on developing and enhancing higher level techniques with, hard drilling, competitive sparring, tournament strategies, and conditioning at a high-intensity pace. Classes are one hour long.";;;;;"https://oregonbjj.com/schedule/";;"Shawn Chandler";"3 day free trial";"shawnchandler@comcast.net";"https://www.facebook.com/CTAHillsboro/";;;;1;1168;
"Impact Jiu Jitsu - Hillsboro";"https://www.impacthillsboro.com/";(503) 747-0106;"232 NE Lincoln St., Suite N";"Hillsboro";"OR";97124;;"United States";"We are conveniently located at 232 NE Lincoln St. Ste N, in downtown Hillsboro just off Main St. between 2nd and 3rd Ave. We offer Jiu-Jitsu instruction for adults and youth ages 5yrs old and up.  ";"https://image.jimcdn.com/app/cms/image/transf/none/path/sdce6fd188c0413b4/logo/version/1392349664/image.png";;;;;"Kickboxing";;"https://www.impacthillsboro.com/schedule/";;"Richard Rangel";;"rangel@impactjj.com";"https://www.facebook.com/impact.hillsboro";"https://www.youtube.com/channel/UCDddPHJHFJ6NI0CgYHrYfiA";"https://youtu.be/LpKeSZ3C_LY";;1;1169;
"Oregon MMA Kung Fu & Jiu Jitsu";"http://www.medfordoregonkungfu.com/";(541) 608-2848;"1128 Court St";"Medford";"OR";97501;"5/5 Stars";"United States";"Our School is the ONLY private school in southern Oregon. Our Head instructor has been in Black Belt Magazine, Solider of Fortune and currently has one of the best selling books of all time.";;"http://www.medfordoregonkungfu.com/kids-karate-classes/";"Want your child to have more discipline? Want your child to be more active? Want your child to have more respect? Want your child to have more confidence? Let us help you. Our Kids program was designed by multiple black belts that both have an College Education in teaching! One of the black belt  Instructors is actually been awarded Teacher of the Year in Multiple States!";"http://www.medfordoregonkungfu.com/women-self-defense/";"Interested in Women Self Defense? Then we are the best fit for you in Medford Oregon. Plus, we specialize in private 1-on-1 lesson’s. Which means I can literally give YOU all the training you would normally get in 30 days in a GROUP CLASS setting In 1 Single PRIVATE 1-on-1 Lesson. “Yes.. 1 Day of Private 1-on-1 training with a Master Black Belt is equal to 30 days of group training!” And after 3 days of Private 1-on-1 Training it would be close to literally 90 days of training in groups with feedback from a Master Black Belt. Thats why we are the BEST choice for Women’s Self Defense in Medford Oregon. Yes, after your first Lesson Your Confidence WILL Grow. Yes, after your first Lesson Your Self-Defense Will Grow. Yes, after your first Lesson Your Martial Art Skill Set Will Grow. Yes, after your first You’ll learn How-To-STOP a Bigger Stronger attacker.";"Combat Condition, Kickboxing, Taekwondo, Judo";;;;"Master Jack";;;"https://www.facebook.com/medfordoregonmartialarts/";;;;1;1163;
"Valor Elite Training Center";;(541) 326-4250;"1945 W Main St";"Medford";"OR";97501;;"United States";;;;;;;;;;;;;;;;;;1;1167;
"Southern Oregon Karate & Jiu Jitsu";;(541) 773-2990;"2055 Roberts Rd";"Medford";"OR";97504;;"United States";;;;;;;;;;;;;;"https://www.facebook.com/Southern-Oregon-Karate-and-Jiu-Jitsu-131528273662489/";;;;1;1165;
"Lotus Academy Brazilian Jiu Jitsu";"http://www.lotusacademymedford.com/";(541) 973-6775;"259 E Barnett Rd., Suite M";"Medford";"OR";97501;;"United States";"Southern Oregon Lotus Club is located in South Medford in the Winco Shopping Center, behind Jack in the Box. Please feel free to call, email, or just stop by during regular class hours. We can't wait to hear from you!";"http://www.lotusacademymedford.com/templatemo_396_smoothy/images/lotusclub_crop.jpg";;"Children's Classes are on Tuesday and Thursday from 4:00-5:00 PM for ages 5 through 15. Instructors keep the sessions light hearted but focused to enhance learning for younger minds";;;;;;;"Pete Loncarevich";;"lotusclubmedford@gmail.com";"https://www.facebook.com/Lotus-Academy-Brazilian-Jiu-Jitsu-939663172820351/";"https://www.youtube.com/user/medfordjiujitsu";"https://youtu.be/zutgzkqQ_-Q";;1;1166;
"Pitbull Jiu Jitsu";;(541) 690-1314;"828 S Central Ave";"Medford";"OR";97501;;"United States";;;;;;;;;;;;;;;;;;1;1164;
"Mata Leao Combat Sports";"http://www.mataleaocs.com/";(503) 208-3160;"1115 SE Stephens St";"Portland";"OR";97214;"5/5 Stars";"United States";"Mata-Leao Combat Sports is a Mixed Martial Arts training facility located in SE Portland, Oregon. We offer training in Mixed Martial Arts (MMA), Brazilian Jiu Jitsu, Muay Thai Kickboxing, Submission Wrestling, Self-Defense, Fitness and SUCCESS. We have classes for both kids and adults. Our programs and curriculums are ran by highly trained black belts that are extremely passionate in the arts of helping others achieve their goals. Whether on the road to achieving a higher belt in Brazilian Jiu Jitsu or strengthening your overall fitness conditioning, our environment is well suited for your success. We are located at 1115 SE Stephens st., Portland. The new facility is over 4000 sq. ft. with a large garage door in the main training area, boxing ring, Thai bags, changing room, shower, countless of strength/ conditioning toys and over 2000 sq. ft. of mat space.";"http://www.mataleaocs.com/wp-content/uploads/2016/04/logo.png";"http://www.mataleaocs.com/kids-program/";"Mata-Leao Combat Sports is now offering Martial Arts classes for kids ages 5-13 years old.";;;"MMA, Muay Thai Kickboxing, Submission Wrestling, Self-Defense, Fitness";;"http://www.mataleaocs.com/schedule/";;"Omar Santiago";"30 days free trial offer!";"mataleaocs@gmail.com";"https://www.facebook.com/MataLeaoCS";"https://www.youtube.com/user/mataleaocs";"https://youtu.be/sEGhN4M9Opw";;1;1130;
"Northwest Fighting Arts";"https://nwfighting.com/";(503) 235-3435;"1200 SE Morrison St";"Portland";"OR";97214;"3.66666666667/5 Stars";"United States";"Northwest Fighting Arts, a Portland Martial Arts studio, offers a variety of classes to increase overall health, strength, confidence, and capabilities in each of our students. Whether you are focused on getting physically fit, learning to defend yourself from an attacker, or creating a sense of peace between mind and body, our Portland Martial Arts classes will help you meet your goals. NWFA is a thriving community of like-minded individuals who are dedicated to developing their potential by training in the Martial Arts. Located in Portland, our Brazilian Jiu Jitsu (BJJ), Muay Thai, Tai Chi, and other classes cultivate the highest level of performance from staff, instructors, and students alike. Most of our courses vary in levels of skill and physical fitness. We offer beginner to expert-level classes, taking care in each to match you up with the right opponent. All of our Portland Jiu Jitsu, Muay Thai kickboxing, Jeet Kune Do, and Eskrima/Kali/Arnis classes are taught by experts and are closely monitored for your safety. Your safety and education are our primary goals: we want to help you live a more balanced, healthful, and confident life. Our NWFA community can teach you: Lifelong fitness; Stress relief techniques; Confidence boosting challenges; How to defend yourself";"https://nwfighting.com/wp-content/themes/nwfighting/library/images/nwfighting-logo.png";"https://nwfighting.com/kids-martial-arts/";"Kids love the excitement and fun that stem from our Portland kids’ Martial Arts classes. At Northwest Fighting Arts, youth learn important self-defense skills, physical fitness habits, and confidence. Our kids’ Martial Arts program also focuses on the development of the mind, including self-control, focus, and discipline. Our young Martial Artists develop a higher level of personal awareness and self-confidence that will serve him or her well in dealing with the pressures of life. At NWFA, it is our goal to help all of our students become more focused, confident, and disciplined.";"https://nwfighting.com/womens-fitness/";"Searching for Portland kickboxing classes for women? Learn the most effective and exciting form of fitness and self-defense at Northwest Fighting Arts Academy. Burn inches off your waist while learning how to stop an attacker in his tracks. In the words of one of our members, “It will be the most fun you’ve had while getting your butt kicked into shape!”";"Muay Thai Kickboxing, Boxing, MMA, Eskrima / Kali / Arnis, Jeet Kune Do, Tai Chi";;;;"Jeff Patterson";;;"https://www.facebook.com/NWfighting/";"https://www.youtube.com/user/NWFightingArts";"https://youtu.be/nvKedwJc-uQ";;1;1132;
"Straight Blast Gym";"http://sbgi-pdx.com/";(503) 230-7924;"1812 NE 43rd Ave";"Portland";"OR";97213;"1/5 Stars";"United States";"At Straight Blast Gym, we produce results for everyone – regardless of experience, athleticism or lack thereof. We focus on what works: the core fundamental principles. The science behind our training methods works for 45-year-old professors, 53-year-old attorneys, 22-year-old MMA fighters, and Oregon’s most successful BJJ competition team!";"http://sbgi-pdx.com/wp-content/uploads/2019/01/SBG-BJJ-MMA-Portland-Small-Logo-100.png";"http://sbgi-pdx.com/sbg-classes/kids-martial-arts-portland/";"Kids Martial Arts Classes in SBG Portland Build Focus, Discipline, Respect And So Much More! There’s simply no better way to give your child a well-rounded foundation than with our Kids Martial Arts training. At Straight Blast Gym Portland, we have combined the best aspects of physical fitness, mental development, and social skill building to help students thrive. Our Kids Martial Arts Classes in Portland are perfect for students ages 3-13. Give your child a boost now and watch them grow one day at a time.";"http://sbgi-pdx.com/sbg-classes/womens-self-defense-portland/";"Lots of places claim to teach ‘Women’s Self-Defense’. Unfortunately, more often than not, what they are really teaching is make-believe Martial Arts that don’t work, and poorly thought out advice that may get you hurt. In a field where everyone claims to be an expert, how can you tell what’s who is real, and who is just trying to take your money? SBG has been in Portland for over 25 years. Now worldwide, what started here almost three decades ago has become an organization with over 50 locations all across the planet. Our coaches are highly sought after professionals who have coached and designed programs for law enforcement and military professionals, Oregon’s first ever female world champions, everyday people looking to gain confidence, and the some of world’s best MMA athletes. SBG has done it all.";"MMA, Self-Defense, Fitness, Muay Thai Kickboxing, Boxing,  Yoga";;;"Mon-Fri: 7:00am-9:30pm, Sat, Sun: 9:00am-5:00pm";"Matt Thornton";;;"https://www.facebook.com/Straight-Blast-Gym-Portland-Oregon-101362492303/";"https://www.youtube.com/user/sbgipdx";"https://youtu.be/IsDUWAxM_HQ";;1;1135;
"Team Quest MMA";"http://teamquestmma.net/";(503) 661-4134;"18206 SE Stark St";"Portland";"OR";97233;;"United States";"Located in the Portland area, Team Quest MMA is one of the world’s most credentialed martial arts programs. We train people of all skill levels and all ages in the most effective and reliable martial arts systems in the world. Since 2000 Team Quest MMA has specialized in Mixed Martial Arts, Brazilian Jiu Jitsu, and Muay Thai Kickboxing. Our training programs are perfect for those looking to get in amazing shape in our fitness programs, learn self defense in our martial arts classes or to train to compete in mixed martial arts. No matter what skill level you have in martial arts, Team Quest MMA & Fitness can help you become the best version of you with our world class coaches and friendly environment. ";"https://images.squarespace-cdn.com/content/5536ef09e4b0dab0f3fb5cfe/1434624954924-5RGJ1BNWXD4OLRHX3FOW/TeamQuestFightClubSticker-e1310509721434.jpg?content-type=image%2Fjpeg";"http://teamquestmma.net/training-programs";"The kids Jiu Jitsu classes at Team Quest in Portland are structured to allow kids of all experience and skill levels to learn the martial art of BJJ (Brazilian Jiu Jitsu). Separated by age and size in the class allows the kids to train with other children who can help push them to succeed as well as learn how to defend themselves from opponents with the use of the gi. The kids Jiu Jitsu classes require a gi (kimono) to ensure the use of proper technique and give your child a realistic feel of wrestling in real life situations as we typically wear clothing while in self defense situations.";;;"MMA, Kickboxing, Boxing, Submission Wrestling, Fitquest, Combat Fitness, Private Lessons";"Fitness Classes: FitQuest and Combat Fitness - $125 per month; Kids Program (Choose between MMA or Kids BJJ classes or Wrestling for ages 5-11) - $125 per month 1 discipline, $145 any 2 disciplines or $165 for all 3; Teen MMA OR Jiu Jitsu (Youth MMA and Jiu Jitsu programs for ages 12 to 16 years old) - $125 per month for 1 discipline, $145 per month both; Single Discipline (Choose between Striking or Grappling (all memberships include access to Fitness classes) - $145 per month; Unlimited Training - BEST VALUE! Gain access to all classes and all disciplines. Training includes: Fitness classes, Jiu Jitsu, Kickboxing, Boxing, Sambo, Submission Wrestling & MMA - $165 per month. Save 20% with annual memberships. Military & public service discounts available";"http://teamquestmma.net/schedule";;;"7 day free trial";;"https://www.facebook.com/teamquestpdx";"https://www.youtube.com/user/teamquestofficial";"https://youtu.be/ifdqoQmIFlQ";;1;1136;
"Industrial Strength Gym";"https://industrialstrengthgym.com/";(971) 242-8471;"2034 NW 26th Ave";"Portland";"OR";97210;;"United States";"At Industrial Strength our mission is to get you lasting results.  We do this by delivering clear and effective coaching, using structured training programs, and creating a fun, enthusiastic culture that our students can’t get enough of.  Whether you are participating in our general strength classes, our Jiu Jitsu program, or you are on our Olympic Weightlifting team, we know that we will get you in the best shape of your life and you’ll have a great time getting there! We strive to create a lifestyle for our students.  All of our classes are structured to set you up for success in the next class – not just to exhaust you for an hour as the end goal.  If you are interested in making a commitment to yourself, and you want real and lasting changes, then come give us a shot.  We guarantee you won’t find anywhere else like us!";"https://industrialstrengthgym.com/wp-content/uploads/2019/05/IS_logo_Standard.png";;;;;"Kickboxing, Strength Training";"Unlimited BJJ/Kickboxing $125 monthly; 3 Classes/Week $155 monthly; Bundle Pack $190 monthly";"https://industrialstrengthgym.com/schedule_rates/";;"Tony Gracia";;"manager@industrialstrengthgym.com";"https://www.facebook.com/industrialstrengthgym/";"https://www.youtube.com/channel/UCOSFiOVEkdL6B9W0MtZn81g/";"https://youtu.be/A0aE41ATIqM";;1;1129;
"PDXBJJ";"http://www.pdxbjj.com/";(503) 961-2696;"2335 NW 23rd Pl";"Portland";"OR";97210;;"United States";"PDXBJJ is an extension of the Portland Judo family and a proud affiliate of One World Jiu Jitsu Academy under Professor Mike Prudencio. We are conveniently located in the heart of Portland on 2335 NW 23rd Place, right off the 405 Freeway. Here you will find a safe, friendly and professional environment to train and grow. Brazilian Jiu Jitsu (BJJ) is a martial art and combat sport that focuses on grappling and ground fighting with the goal of gaining a dominant position and using joint-locks and chokeholds to force an opponent to submit. It promotes the principle that a smaller, weaker person using leverage and proper technique can successfully defend themselves against a bigger, stronger assailant. BJJ can be trained for its health benefits, self-defense, and sport grappling tournaments.";"http://www.pdxbjj.com/wp-content/uploads/2016/04/PDXBJJ-Header-Layer.jpg";"http://www.pdxbjj.com/bjj-jiujitsu-judo-portland-oregon-5/";"Provide structure for your child by adding Judo into their routine. Judo differs from many other martial arts because children must work with each other. In Judo your child will learn about cooperation and teamwork while making new friends. It also teaches sportsmanship through fun and friendly competition. Judo teaches children discipline by requiring them to always respect their instructors, teammates and training area. This code of conduct inevitably transfers to their home, school and friends. We offer a safe, clean and nurturing environment. The American College of Sports Medicine has noted that Judo is the safest contact sport for children under 13. The children practice in a group setting, but we assist each child with his or her individual needs, providing the guidance necessary for them to grow.";;;;"One Simple Cost: 1. Month to month due of $100. Family Plan: 1. First family member is $100. 2. Additional family members are only $75. Other Options: 1. Private lessons are $100 per hour. 2. Drop-in rates are $30 per session.";"http://www.pdxbjj.com/bjj-jiujitsu-judo-portland-oregon-5/";;"Andy Hung";;"portlandjudo@gmail.com";"https://www.facebook.com/PortlandJiuJitsu";;;;1;1133;
"Five Rings Jiu Jitsu";"https://5rjj.com/";(503) 327-8265;"8775 SW Canyon Lane";"Portland";"OR";97225;"5/5 Stars";"United States";"Learn from the best Martial Arts instructors in the area who are dedicated to providing a stable, family environment where you can excel in your personal goals and find a varied and supportive community. Whether your plan is to compete, lose weight, meet new like-minded people or increase your day-to-day life, we will help you get there faster than you ever thought possible while having fun doing it! The benefits of Martial Arts classes are endless. From confidence and self-esteem to discipline and empowerment, whether you're enjoying or Kids Martial Arts classes or our Adult programs, you'll start seeing improvement in mind, body, and spirit in only a few short classes.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/45911.png";"https://5rjj.com/classes/Kids-Martial-Arts";"Five Ring Jiu Jitsu is proud to offer the Skillz Dynamic Martial Arts Training for Kids that teach exciting and fun martial arts that help kids burn off extra energy and make friends for life. Five Rings Jiu Jitsu's Skillz Martial Arts breaks the Kids classes into your child's ability so that each level can give your child exactly what they need. This makes each individual Kids Martial Arts class powerful, fun and exciting, because our Kids Martial Arts curriculum is infused with the latest understandings in child psychology and development. This makes our program more than just a martial arts program--it's a child development course.";;;;;"https://5rjj.com/blog/95963/Adult-Schedule";;"Tom Oberhue";"Receive 4 Weeks Of Kids Martial Arts Classes For ONLY $49! With A Free Uniform!";"fiveringsjiujitsu@gmail.com";"https://www.facebook.com/fiveringsjiujitsu/";"https://www.youtube.com/user/FiveRingsJiuJitsu";"https://youtu.be/oS8wFvb-v8I";;1;1127;
"Alive MMA";"http://www.alivemma.com/";(503) 954-3304;"5607 SE Woodstock Blvd";"Portland";"OR";97206;"3/5 Stars";"United States";"Featuring mixed martial arts programs with an emphasis on jiu jitsu, Greco-Roman and freestyle wrestling, judo, and submission grappling, boxing, and kickboxing.";"http://www.alivemma.com/alivesite/wp-content/uploads/2017/06/cropped-c5979c_1a0bb9867e020320c8720e908d3ba9da-e1498343549417.png";"http://www.alivemma.com/kids/";"Activities Include: Brazilian Jiu-Jitsu, Wrestling, Yoga, Group Games, and Self Defense. Kids Learn: Functional Self Defense, Healthy Athleticism, Emotional Intelligence, Empathy, Conflict Resolution, How to Relax Under Pressure, Strength and Coordination, Balance and Flexibility, Authentic Self Discipline, Personal Boundaries and Assertiveness.";;;"CrossFit, Muay Thai, Boxing, Kickboxing, Wrestling, Community Self Defense, Judo, Stick Fighting";"Unlimited Membership: $149/month (month to month) with EFT/autobilling; Kids’ Membership: $129 / month with EFT or ACH; Family Membership: Anyone, no matter their relation, can add-on to your account at 10% off per person; Facility Membership: $49 / month with EFT or ACH; Drop-in Classes – Open Mat – Sauna: $10 the first class and $20 each additional one or $30 for the whole day; Punch Card: 10 class punch card for $160";"http://www.alivemma.com/schedule/";;"Bill Bradley";"Pay In Advance Memberships - For those who choose not to choose to not set up monthly payments through EFT or ACH we offer the option of paying six month or more in full in advance at a 10% discount";"info@alivemma.com";"https://www.facebook.com/Alive-MMA-Portland-1515405338714508/";;;;1;1125;
"10th Planet Jiu Jitsu Portland";"http://www.10thplanetportland.com/";(503) 616-9598;"1735 SE Grand Ave. ";"Portland";"OR";97214;;"United States";"10th Planet Portland is the finest No Gi Jiu Jitsu training and instruction for students of all levels in Portland, Oregon. It is our goal to help our students learn the art of Jiu Jitsu in a safe, fun and competitive environment. ";"https://images.squarespace-cdn.com/content/56748859d8af102d24d03456/1476905129700-16XISG36A4CH3SHU3U53/Logo-Trans.png?content-type=image%2Fpng";"http://www.10thplanetportland.com/kids-program";"Our kids curriculum at 10th Planet Portland is designed to teach basic self defense concepts and develop competent grapplers in a safe and fun learning environment. Our goal is not only to create confidence on the mats but also instill the same practices of self-improvement, confidence, and respect in the classroom and at home. Through daily review of these core ethics, fostering a value for partner based learning and empathy, we believe your child will not only develop as a martial artist but be able to use their lessons on the mat to propel their personal growth elsewhere in life. Our head kids coach, Sam Hardy, has been working with at risk youth for the past 8 years in both wilderness and urban settings. He has a passion for working with young people and practices an experiential learning model where students are encouraged to learn by doing and through consistent self-reflection.";;;"Yoga, Bang Muay Thai";;"http://www.10thplanetportland.com/classes";;"Phill Schwartz";;;"https://www.facebook.com/10thPlanetPDX/";"https://www.youtube.com/channel/UCUDCvsql_jpggDgBfZBK5CQ";"https://youtu.be/9sFOlyGF_uo";;1;1124;
"Nemesis Jiu Jitsu";"http://www.nemesisbjj.com/";(503) 707-1099;"635 NW 16th Ave., Suite A";"Portland";"OR";97209;"5/5 Stars";"United States";"At Nemesis Brazilian Jiu-Jitsu, it’s all about conquering the personal nemeses in our lives. Everyone shows up here for a different reason. People from various walks of life show up to learn self-defense, get in shape, manage stress, push themselves to the limit, improve their athletic game, improve their grappling, or overcome other personal barriers. What everyone leaves with is friendship, confidence, passion, and an art that they can share with their children, siblings, and best friends.";"http://www.nemesisbjj.com/wp-content/themes/Nemesis/images/nemesis.png";;;;;;;"http://www.nemesisbjj.com/index.html?p=9";;"Eric Hemphill";"1 week free trial";"nemesisbjj@mail.com";"https://www.facebook.com/NemBJJ";"https://www.youtube.com/user/NemesisJiuJitsu";"https://youtu.be/7ZCJ9MNBUxo";;1;1131;
"Renzo Gracie Academy Portland";"https://www.renzogracieportland.com/";(503) 405-9465;"833 N Shaver St";"Portland";"OR";97227;;"United States";"Renzo Gracie Academy Portland offers world class instruction in a friendly environment. Whether you’re a seasoned grappler or an absolute beginner, our coaches will help you to achieve your personal jiu jitsu goals.";"https://www.renzogracieportland.com/wp-content/uploads/2018/06/logo-h-renzo-gracie-1.png";"https://www.renzogracieportland.com/kids/";"Many parents place their kids in martial arts with the hopes that it will teach them respect and discipline, others out of concern that their child is being bullied – or even that their child is the bully, and still others because they have fond memories of their own martial arts classes as children. Whatever your reason for looking into Brazilian jiu jitsu for your child, know that we understand that choosing where to go can be an intimidating task. Our kids program is without peer in Portland. Here at RGAPDX, we know that it is important to train and learn to use your body in a way that not only promotes growth but is also sustainable – which is to say that safety is of utmost importance to us. We take great pride in teaching things like learning to fall without injury and to treat your training partner with respect, how to use leverage to escape from an opponent and defend yourself without punching and kicking, all while having an awesome time. Our team is always looking for new training partners and we have some of the friendliest, respectful, and fiercest girls and boys around.";"https://www.renzogracieportland.com/womens-only-jiu-jitsu/";"Women’s Jiu Jitsu – Fundamentals: Women are welcomed and encouraged to attend our co-ed classes, however, we also recognize that co-ed classes are a barrier of entry for many women.  As a day one beginner who is learning the basics of self-defense and how to use your body efficiently, feeling comfortable and safe is necessary for effective learning. This class covers the same curriculum of our Jiu Jitsu Fundamentals classes, only taught in an all women environment by our coach Hannah Sharp. This curriculum is ongoing, you can join in anytime. Women’s Jiu Jitsu – Intermediate: This is the next level up for after you get your bearings in the fundamentals class. Instruction will more thoroughly explore the basics, introduce some more advanced techniques. Sparring intensity will increase, and though it is not a class focused on competition, time will be spent preparing those women who do want to compete.";"Wrestling";;"https://www.renzogracieportland.com/schedule/";;"Aaron Milam";;;"https://www.facebook.com/RenzoGraciePortland/";;;;1;1134;
"American Top Team Portland";"https://www.attpdx.com/";(503) 774-1826;"7200 SE 92nd Ave, Unit E";"Portland";"OR";97266;;"United States";"American Top Team Portland is lead by multi time world champion Black Belt & Former UFC fighter Fabiano Scherner. We have world class instructors in all disciplines of MMA. Along with a star studded roster of top talent in both MMA and world champions in Jiu Jitsu. We offer classes for children & adults in Jiu Jitsu, wrestling, striking, and more.";"https://www.attpdx.com/uploads/1/2/2/7/122799213/attlogo.jpg";;;;;"Wrestling, MMA, Cardio Kickboxing, Muay Thai, Boxing";;"https://www.attpdx.com/schedule.html";;"Fabiano Scherner";;;"https://www.facebook.com/AmericanTopTeamPDX/";;;;1;1128;
