"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"B1 Brazilian Jiu Jitsu & Self Defense";"https://www.b1bjjfitness.com/";(630) 605-2656;"1320 North Route 59, Suite 166";"Naperville";"IL";60563;"5/5 Stars";"United States";"Professor Bruce Guevara was raised in the Chicago-land area of Illinois and currently holds a Black belt in Brazilian Jiu-Jitsu under Professor Christian ""Xaropinho"" Uflacker. Professor Bruce has dedicated his life to growing the jiu-jitsu culture in the midwest while influencing and bringing exposure to as many people as possible. Professor Bruce started training and competing in 2006, while pursuing a degree in Economics from Northern Illinois University. After competing and winning many midwest tournaments, Professor Bruce began competing nationally in the biggest organizations in Brazilian Jiu-jitsu, such as IBJJF, ADCC, and FILA. During a 9-year competition span, Professor Bruce has become champion in many competitions including NAGA Expert division, ADCC Chicago, IBJJF Open and FIVE Grappling. During the FILA Grappling World Championships, Bruce finished with a silver medal. Professor Bruce has a growing hunger for competition and plans to continue in the spirit of competing. Meanwhile, his goal is to keep developing his students with defense techniques for real-life encounters. Brazilian Jiu-Jitsu is a self-defense Martial Art built around family & respect. Professor Bruce has a natural talent for influencing and motivating people to bring out their best through jiu-jitsu. In 2014, a dream became reality when he opened B1 Brazilian Jiu Jitsu & Fitness. B1 quickly became a hit in the Warrenville/Naperville area and has since gained more interest.";"https://static.wixstatic.com/media/e0f24e_e6c302aeadbf4bab8c0b427c6ad2a589~mv2.png/v1/fill/w_980,h_116,al_c,q_80,usm_0.66_1.00_0.01/e0f24e_e6c302aeadbf4bab8c0b427c6ad2a589~mv2.webp";"https://www.b1bjjfitness.com/kids-classes";"Jr Kids Brazilian Jiu-Jitsu (Ages 3-6) - We can start children as early as 3 years old! Your child will develop anti-bully skills, important social skills, learn to listen and focus, gain self-confidence, discipline and body coordination. If your child is shy and this is the first time your child will be in a group setting, please stay with them to watch an entire class first. This will give your child an opportunity to become familiar and relaxed with their new surroundings and very likely to participate the next time they come in. Youth Fundamental BJJ (Ages 7 - 14) - Get your child involved in learning self-defense, discipline and teamwork! At B1 Brazilian Jiu-Jitsu & Self Defense your child will learn a complete self-defense system that will give your child a degree of self-confidence. Furthermore, we teach positive social values such as respect, honesty, humility and dignity. The practice of Brazilian Jiu Jitsu is seen as a means to individual development and our kids program emphasizes these important life skills. Youth Advanced BJJ (Ages 10 - 14) - When your child transitions to advanced class, your child will have a basic understanding of self-defense, take-downs, body control and body positioning. The focus of this class is to further develop the understanding and use of leverage as well as the implementation of submissions and dominant positions. Youth & Family No-Gi BJJ (Ages 7 - 14) - Students will learn how to apply Brazilian Jiu Jitsu techniques without using the gi/kimono. In this class we will cover throws, take-downs, position control and further develop your child’s endurance. Youth Judo (Ages 5 - 14) - Youth Judo training helps provide improved physical fitness, flexibility, power, coordination and conditioning. Students who participate in judo develop a sharp mind and a well-coordinated body. Discipline, patience, respect, honor, leadership and self-confidence are other qualities to be gained through the sport of judo.";;;"Judo";;"https://www.b1bjjfitness.com/class-schedule";;"Bruce Guevara";;;"https://www.facebook.com/B1brazilianjiujitsunaperville/";"https://www.youtube.com/channel/UCkcutyFD4QnpNw8Ub6q6iJg";"https://youtu.be/1aQudf8t3SA";;1;602;
"Evolution MMA - Naperville";"https://www.alliancejiujitsuchicago.com/";(847) 261-4662;"1600 Shore Rd";"Naperville";"IL";60563;;"United States";"Evolution MMA offers classes in jiu-jitsu, MMA, boxing, and muay thai. We have one of the largest jiu-jitsu competition teams in the Chicagoland area. Whether you want to get in shape, learn something new, or become a world-class fighter, Evolution MMA is the place for you!";;;;;;"Boxing, Muay Thai, Wrestling";;"https://www.alliancejiujitsuchicago.com/schedule";;"Jason Sullins";"Unlimited Training for $99 per month";"sullinsjason@aol.com";"https://www.facebook.com/EvolutionMMANaperville/";;;;0;603;
"BJJ Lab";"http://bjjlabnaperville.com/";(708) 228-1294;"1701 Quincy Ave., Suite 26";"Naperville";"IL";60540;;"United States";"We have a great environment at the BJJ Lab! Get started on the path to earning a black belt in the most effective martial art in the world. We are proud members of the Demian Maia Jiu-Jitsu Team.";"http://bjjlabnaperville.com/wp-content/uploads/2018/03/BJJLab_Black_Teal_Functional_300x100.png";"http://bjjlabnaperville.com/2018/03/22/kids-bjj/";"At the BJJ Lab our focus is to instill confidence, discipline, physical fitness, and knowledge into our students. Kids confident in their ability to defend themselves are more likely to stand up for themselves should they be bullied. In most cases, standing up for themselves diffuses the situation without any further action. Also confident kids do not bully other kids as they have nothing to prove. We create an environment that keeps the children enthused about learning, and while we emphasize attention to detail, we also make it fun. So while having fun, your child will be learning the most effective system for self-defense, Brazilian Jiu Jitsu (BJJ). BJJ is one of the world’s fastest growing sports, so your child will have the opportunity to train and compete in local and national level competitions, if you so choose.";;;;"Kids Programs: Month to Month -  Standard Kids: $89 monthly - No sign up fee, Attend any 2 kids classes per week, Unlimited Kids: $119 monthly - No sign up fee, Attend all 3 kids classes per week, Paid in Full - Standard Kids Paid in Full: $529/7 Months - No sign up fee, Attend any 2 kids classes per week, One month free, Unlimited Kids Paid in Full: $699/7 Months - No sign up fee, Attend any 3 kids classes per week, One month free, 10% off on Gis and other gear. Adult Membership Options: Standard: $99/monthly - No sign up fee, Attend any 2 classes per week; Select: $129/monthly - No sign up fee, Attend any 3 classes per week; Premium: $149/monthly - No sign up fee, Attend unlimited classes per week; Standard: Paid in full: $594/7 mo. - No sign up fee, Attend any 2 classes per week, Pay for 6 months and the 7th month is free; Select Paid in full: $774/7 mo. - No sign up fee, Attend any 3 classes per week, Pay for 6 months and the 7th month is free, 10% off Gi’s and other gear; Premium - Paid in full: $899/7 mo. - No sign up fee, Attend unlimited classes per week, Pay for 6 months and the 7th month is free, 10% off Gi’s and other gear";"http://bjjlabnaperville.com/schedule/";;"Mark Turner";;"napervillebjj@gmail.com";"https://www.facebook.com/BJJLabNaperville/";;;;0;604;
"Warrior's Edge Martial Arts";"http://www.thewarriorsedge.com/";(630) 416-1946;"790 Royal St. George Dr., Suite 106";"Naperville";"IL";60563;"5/5 Stars";"United States";"Warrior's Edge is a school where traditional Samurai and Ninja arts meet modern attacks and weapons. Our students are on a life journey to become modern day “warriors”. Our deﬁnition of a warrior is an “empowered and compassionate protector of others.” When our students walk into a room, everyone there is safer because of their presence. This philosophy can be found in our Code of Mindful Action, which helps our students get what they want in life, while making the world a better place.";;"http://www.thewarriorsedge.com/kids-martial-arts-4-7/";"The “Ninja Ranger” kid’s martial arts program is speciﬁcally designed for younger children ages 4-7. Ranger students “learn how to learn” through martial arts training. We focus on the 3-C’s; Conﬁdence, Coordination and Character Development. Through carefully created drills and games, your child will learn to have more conﬁdence, focus, respect and self-discipline. This is a fun and safe program that teaches kids how to set and achieve goals.";"http://www.thewarriorsedge.com/warrior-women/";"This class is for women only and is taught by female instructors. It will utilize martial arts secrets handed down over the centuries and look at how they can be used to enrich your life by teaching you how to achieve your goals and dreams, while enhancing your personal relationships along the way! The program is broken down into 3 phases. Phase one will focus on how to become more confident in yourself. This will be done through learning life-saving self-defense techniques as well as understanding your mindset and becoming a more connected and aware person. This is an 8 hour course that meets 1 day per week. Phase two will continue to focus on your physical skills as well as how to use the 8 Aiki (harmonious interaction) Samurai Principles to understand what drives you and how to become happier in your daily life. This part of training will explore what it is you want to achieve and how to set up realistic goals and develop the self-discipline to follow through with them. This phase will also cover advanced self-defense techniques and strategies. This is an 8 hour course that meets 1 day per week. Phase three will explore the secrets on how to guide others so that they can help you achieve your goals. These are insightful understandings on how people think and relate to each other. These incredible secrets will open up a world where you can achieve your dreams while making the world a better place and enriching your relationships at home as well as in your professional life. This is an 8 week course that meets 1 day per week. These classes will make you sweat, think and grow! Become a “Warrior Woman” today and take control of your life instead of just living it.";;;;;"Michael Eichenberg";;;"https://www.facebook.com/WarriorsEdge/";;;;0;606;"No BJJ Classes"
"The Workout Company";"https://www.theworkoutcompany.net/";(309) 454-2582;"419 N Kays Dr";"Normal";"IL";61761;;"United States";"At The Workout Company (WOCO) we believe everyone deserves to be healthy, have access to trainers and be provided with sound, nutritional education -- as well as our famously delicious macro-nutrient rich shakes!  As the favorite gym in the neighborhood & the only family owned, Bloomington Normal original gym in the community we have spent the past 20 years helping our friends & neighbors get in shape.";"https://static.wixstatic.com/media/ab6957_cef7ac0422e94279b5a9992a0b317db8~mv2.png/v1/fill/w_749,h_375,al_c,q_80,usm_0.66_1.00_0.01/WOC_Color_logo_forWEB.webp";;;;;;;;;;;"info@theworkoutcompany.org";"https://www.facebook.com/WorkoutCo/";"https://www.youtube.com/channel/UCCc2H4XDqfmx2Xz2N1vHsWg";"https://youtu.be/dQZu4Af-srA";;0;626;"No BJJ Classes"
"Victory Martial Arts Orland Park";"http://www.go4martialarts.com/";(708) 275-4250;"15414 S 70th Ct";"Orland Park";"IL";60462;"5/5 Stars";"United States";"There are five promises we make to every student when they become a part of our family at Victory Martial Arts Schools. These five promises have been built since we began building our Martial Arts Schools in 1987. They were birthed out of many years of working with martial arts students of all ages and walks of life. What we learned is that our martial arts schools’ students come to expect a certain level of service. For this reason, we have built our schools and systems around these promises. Instead of asking our students for long term memberships, we found that when we deliver on these following promises our students get the RESULTS they started for, they can’t wait to attend  each class and simply DON NOT QUIT training (many of our students train and earn their black belt which can take 5-8 years) and they love talking about our martial arts schools to everyone they know. Now that you know the history please read on and enjoy the “Victory Martial Arts Schools 5 Promises”. 1. Victory Martial Arts promises to always provide Martial Arts schools with a clean, safe, and uplifting environment that will inspire and motivate you.  2. We promise to provide you with a cutting edge, well organized, and researched martial arts curriculum that results in our students becoming highly proficient in martial arts skills. 3. We promise to keep our students progressing by monthly monitoring of the results they are achieving and acknowledging their efforts. 4. We promise to treat the family, friends, and neighbors that you introduce to Victory with respect, and because you invited them, we will give them the VIP treatment. 5. We promise to conduct our business practices with integrity and always do our utmost to treat our students fairly.";"http://www.go4martialarts.com/images/dion-riccardo-jeet-kune-do.png";"http://www.go4martialarts.com/kids-karate/";"We all KNOW kids love Karate and Martial Arts, But we may NOT know is  that Karate & Martial Arts Training greatly enhances and supports parents in building Rock Solid Kids.";;;"MMA, Kickboxing, Fitness Bootcamp, Complete Self Defense Class";;;"Mon-Fri: 9:00am-10:00pm, Sat: 9:00am-2:00pm";"Adam Grisko";"Free 30 Day No Risk Martial Arts Trial Program!";"victorymmakids@gmail.com";"https://www.facebook.com/victorymmaop/";"https://www.youtube.com/user/Victorymartialarts";"https://youtu.be/PsjVVkb4r4k";;0;625;
"JP Wood Martial Arts";"https://www.palatinemartialarts.com/";(847) 705-8714;"249 E Northwest Hwy";"Palatine";"IL";60067;"5/5 Stars";"United States";"The premiere martial arts school in Palatine focusing on providing top notch instruction in a family atmosphere for your success.  Come train and grow in your self-confidence, focus, and respect while sweating and having fun learning self-defense and physical fitness. We offer classes in Taekwondo, Preschool / Kindergarten Martial Arts, Koryo Gumdo (Korean sword), Hapkido (self-defense art), and Kickin’ Fitness. We focus on physical fitness, your health, and your success in school, work and in life. Come join this rare Grand Master and Master husband and wife team on your journey to success.";"https://static.wixstatic.com/media/eed449_85694b429fdb4f919bc02f392227deb1~mv2.jpg/v1/fill/w_96,h_96,al_c,q_80,usm_0.66_1.00_0.01/JPW%20Logo.webp";"https://www.palatinemartialarts.com/preschool-and-kindergarten";"Tiny Tigers - This program is geared toward toddlers and preschool children aged 2 ½ to early 4. The focus is on physical fitness, coordination, agility, fun, and age-appropriate discipline and respect. These classes are offered in sessions of eight to ten weeks beginning in January, April, June and September. Flying Dragons - This program is geared toward preschool and kindergarteners aged 4 to 6.  Come find out why our Flying Dragons are awesome!  Our educational based system will grow your child physically and mentally and provide them an incredible foundation for their future success.  Classes are offered year round Monday through Saturday.";;;"Taekwondo, Koryo Gumdo, Hapkido, Fitness";;"https://docs.wixstatic.com/ugd/eed449_53a2a0920f0545fe99cd425c6f8a3251.pdf";;"John P. Wood";;"jpwoodsmaa@msn.com";"https://www.facebook.com/JPWoodMartialArts/";;;;1;617;"No BJJ Classes"
"FLO Fitness & Martial Arts";"https://www.flomma.com/";(847) 934-1356;"709 S Vermont St";"Palatine";"IL";60067;"5/5 Stars";"United States";"With a Family-like Atmosphere, we have a versatile facility with unconventional equipment to improve any lifestyle. Our team of experienced trainers will assist you in your goals to help them become reality. Flo Fitness & Martial Arts promotes health, fitness, and well being, with a competitive emphasis. Our 8,500 square foot facility contains traditional and unconventional equipment including an elevated boxing ring, heavy bag cage, open-mat area, olympic rings/climbing ropes, and free motion weight machines. We also offer an extensive free weight collection and a cardio area. At FLO, we provide men, women and children of all ages and abilities with top-level instruction in a variety of styles. This gives you the best opportunity to expand your health and fitness with top personal trainers and professional fighters to reach your ultimate goals. FLO’s new vision combines the techniques of martial arts with the cardio and endurance of fitness all rolled into one putting us amongst the leaders of the most versatile fitness facilities in the Chicagoland area. We have some of the midwest’s top trainers. Our instructors have over 100 years of combined martial arts experience...‍including several time black belts, krav maga certified and multiple championships in boxing and kickboxing. We believe the combination of classes offered and equipment available will accelerate any fitness goals and open a new understanding of human movement. As we continue to put our members first we will continue to adapt and evolve to new methods and needs in our surrounding communities. Flo Fitness & Martial Arts promotes health and well-being through many different phases...‍Improved Range of Motion (ROM) is a daily challenge stretching methods used with resistance bands and static stretching both can be utilized to enhance performance.Self Myofascial Release (SMR) helps with recovery and ROMimproving overall movement. Nutritional Bars, Drinks, and Supplements can be found in the FLO store to assist in fitness goals.";;;;;;"Boxing, Cardio Boxing, Cardio Kickboxing, Kickboxing, Kicks & Abs, Krav Maga, Strength & Conditioning, WOD Program";;"https://www.flomma.com/schedule";;;"1 free trial class offer with SignUp!";"info@flomma.com";"https://www.facebook.com/flomma/";"https://www.youtube.com/user/achouresho";"https://youtu.be/ga4lyWVCt3E";;1;616;
"Villari’s Martial Arts Centers";"http://villaristudios.com/";(847) 991-1326;"800 Northwest Hwy #110";"Palatine";"IL";60074;;"United States";;;;;;;;;;;;;;;;;;0;618;"Closed"
"Midwest MMA and Fitness";;(309) 621-1312;"3211 N Prospect Rd";"Peoria";"IL";61604;;"United States";;;;;;;;;;;;;;;;;;1;621;"Closed"
"Moodo Martial Arts";"http://moodoma.com/";(847) 890-3698;"1031 E Woodfield Rd";"Schaumburg";"IL";60173;;"United States";"Moodo Martial Arts will teach YOU or YOUR KIDS... Focus! Discipline! Self-Esteem! Concentration! Control! Speed! Power! Coordination! Reflex! ...and to never give up! Judo players, learn from a former Olympic coach (U.S. Team, Athens 2004) and Idaho State University instructor.";"http://moodoma.com/img/main_image.jpg";"http://moodoma.com/programs.php";"Our program for 3 to 6 year olds consist of 6 belts and a 6-stripe system that lasts about 1 year. After the 1 year program, your child will be considered for advancing to children's classes. The children's class for over 6 years of age are based on Black Belt Program which consist of 13 belts and a 6-stripe system that lasts for about 33 months.";;;"TaeKwonDo, Judo";;"http://moodoma.com/schedule.php";;"Master Koo";;"moodoma@yahoo.com";;;;;1;610;"No BJJ Classes"
"LCCT Brazilian Jiu Jitsu";"https://lcctbjjusa.com/";(773) 554-8384;"1154 S Roselle Rd";"Schaumburg";"IL";60193;"5/5 Stars";"United States";"LCCT Brazilian Jiu-Jitsu focuses on creating a fun, safe, and family-oriented environment for our students. We are a family gym that works to bring families together while creating a healthier lifestyle for them. We have a program for everyone regardless of skill level, gender, or age. We will help you increase your confidence, focus, and fitness, as well as your ability for self-defense.";"https://s3.amazonaws.com/zenplannerwordpress-stack0/wp-content/uploads/sites/604/2018/09/08101739/215.png";;;;;"Kickboxing, Wrestling, Fitness, Capoeira Brasil";;"https://lcctbjjusa.com/schedule/";;"Luiz Claudio";"1 free trial class offer with SignUp!";"bjj@lcctbjjusa.com";"https://www.facebook.com/lcctbjj/";"https://www.youtube.com/channel/UCNyHAt4GpTw75MGR_iDT8bA";"https://youtu.be/M2LpRekuo20";;1;608;
"Evolution MMA - Schaumburg";"https://www.alliancejiujitsuchicago.com/";(847) 261-4662;"1207 Remington Rd #105";"Schaumburg";"IL";60173;;"United States";"Evolution MMA offers classes in jiu-jitsu, MMA, boxing, and muay thai. We have one of the largest jiu-jitsu competition teams in the Chicagoland area. Whether you want to get in shape, learn something new, or become a world-class fighter, Evolution MMA is the place for you!";;;;;;;;"https://www.alliancejiujitsuchicago.com/schedule";;"Jason Sullins";"Unlimited Training for $99 per month";"kurtevolutionmma@icloud.com";"https://www.facebook.com/EvolutionMMASchaumburg/";;;;0;607;
"Midwest Training Center";"http://mtcmma.com/";(847) 310-1200;"455 E State Pkwy Unit 103";"Schaumburg";"IL";60173;"5/5 Stars";"United States";"The Midwest Training Center is a Mixed Martial Arts gym located in Schaumburg, IL. Our focus & dedication to MMA training will help you meet your goals whether they are to become a better fighter, learn self-defense skills or to lose weight & live a healthier lifestyle. We offer classes for men, women & children and our students range in skill level from amateurs taking their first class to students that are making a living by fighting at a professional level. Our professional style of coaching has taken fighters from the amateur ranks all the way up to the elite levels including the UFC™, Bellator™ & Strikeforce™.";"http://mtcmma.com/wp-content/uploads/2016/02/New-MTC-Header-White-Medium-dark-logo-e1455564153320.png";"http://mtcmma.com/classes/brazilian-jiu-jitsu-for-kids/";"Learning Brazilian Jiu-Jitsu from a qualified instructor is an amazing gift that you can give your child.  Jiu-Jitsu training will help your child develop Self-Confidence, become fit (in a fun & healthy way) & learn important self-defense (anti-bullying) skills.";;;"Muay Thai, Boxing, Wrestling";;"http://mtcmma.com/class-schedule/";;"Alex Trujillo";"1 week free trial offer!";"support@mtcmma.com";"https://www.facebook.com/MidwestTrainingCenter";"https://www.youtube.com/channel/UCN99a5G_JOdKCB7nghaIqEg";"https://youtu.be/EuESnuV6T0g";;1;609;
"P3 Martial Arts";"http://www.p3schaumburg.com/";(224) 353-6213;"909 S Roselle Rd";"Schaumburg";"IL";60193;"5/5 Stars";"United States";"Our Schaumburg Martial Arts school might just seem like a place to get fit and learn self-defense... but to us it’s so much more. When you train with us you’ll experience a place where you fit in, no matter what your background or fitness level is. You’ll also learn powerful adult martial arts, discover ways to keep your children safe, and learn secret tips to staying in amazing shape known previously only to elite martial artists. You’ll get into the best shape of your life, learn super-cool self-defense moves, and experience changes that absolutely completely change the lives of our new students. Sure you’ll get stronger, and maybe never have to ask for help opening a pickle jar again, but the subtle change of our students' minds are what amaze us the most. We’ll help you get next level fit, but below are a few of the more subtle changes our students experience in our classes as well.";"http://www.p3schaumburg.com/assets/school/578/logo.png";"http://www.p3schaumburg.com/klma";"Amazing! P3 Martial Arts Program Not Only Teaches Kids Self-Defense… But Gives Them The Tools They Need For Success In Life…From focusing, to goal setting, to self-discipline, to self-respect – kids emerge from this program changed for the better. And their parents couldn't be happier. ";;;;;;;"Christopher Brandonisio";;;"https://www.facebook.com/P3Schaumburg/";"https://www.youtube.com/channel/UCwEJ5VuUuij04MbPDNxZi6A";"https://youtu.be/6UFuqLkUvOE";;1;611;
"Vortex Martial Arts Gym";"http://vortexmartialarts.net/";(812) 250-8624;"1713 N. College Ave, Suite 4";"Bloomington";"IN";47404;;"United States";"We offer training in Brazilian Jiu-jitsu, Mixed Martial Arts, and Kickboxing five days a week. A staff and training facility dedicated to developing your martial arts skills.";"http://vortexmartialarts.net/wp-content/themes/sight/images/VMAlogo.png";;;;;"MMA, MMA Striking, Muay Thai";"Monthly (unlimited training)–$90 a month; 3-Month package–$230; 6-Month package–$440; Drop-in class fee for non-monthly members–$12 per class.";"https://clients.mindbodyonline.com/classic/mainclass?studioid=19896&tg=&vt=&lvl=&stype=&view=&trn=0&page=&catid=&prodid=&date=3%2f21%2f2019&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=0&loc=1";;"Mick Williams";;"vortexmartialartsgroup@gmail.com";"https://www.facebook.com/Vortex-Martial-Arts-Gym-105364549543391/";;;;1;637;
"Indianapolis Brazilian Jiu-Jitsu Academy";"https://www.indianapolisjiujitsu.com/";(317) 506-0973;"1764 E 116th St";"Carmel";"IN";46032;"5/5 Stars";"United States";"We have over 27 years experience in Gracie/Brazilian Jiu-Jitsu. Here you will learn the most effective techniques to defend yourself.   I invite you to schedule an appointment and come check out what we have to offer. I Hope to see you soon. Professor Greg Eldred.";"https://www.indianapolisjiujitsu.com/images/trilogoandtype.png";"https://www.indianapolisjiujitsu.com/Programs.aspx?option=Kids";"Our Kid’s program offers a fun, friendly and safe environment for children to learn and experience an extremely practical martial art self-defense system unlike any other. Kid’s will learn the self-defense techniques that will give them the self-confidence to deal with bullying, peer pressure and other similar challenges they may encounter. Our program teaches each child proven effective techniques that will help them stand up for themselves when necessary. Our Kid’s program provides your child the opportunity to have courage, self-control, respect, and discipline, while at the same time having fun. Your child’s concentration, coordination, and fitness levels will also improve. Classes are structured with exercises, technique instruction, and drills.  Classes are for children ages 8 – 13. Our Kids Basics program consists of 21 classes with over 60 techniques, establishing a solid foundation for the students.  Repetition of those critical skills is what will over time make those techniques come together quickly and instinctively if every needed in a real-life situation. Participation in the Kids Advanced class is allowed after the student gains enough proficiency in the Kids Basics program and per instructor recommendation.  The Kids Advanced program will continue to reinforce the basic principles and introduce new techniques to further increase the student's ability to handle adverse situations. ";"https://www.indianapolisjiujitsu.com/Programs.aspx?option=Womens%20Self%20Defense";"This program will prepare women for real life threatening encounters.  It will enable you to perform simple effective escape techniques, and will remove ones feeling of helplessness.  Our techniques will provide you with the skills and knowledge to escape from an attacker, whether you are standing on your feet or on the ground.  The escape moves are based on leverage and technique and do not require strength, speed or coordination.  Our self-defense techniques are unique as they do not rely exclusively on striking, as other martial arts.  Striking based techniques are not effective against a bigger, stronger person, and are useless on the ground, which is where you may end up when being attacked. Women's self-defense classes are taught by request at the academy for individuals, or in small groups, or we can host a one time seminar for your larger group or organization.";;;"https://www.indianapolisjiujitsu.com/Schedule.aspx";;"Greg Eldred";"30 days free trial offer!";"indianapolisBJJ@aol.com";"https://www.facebook.com/Indianapolis-Brazilian-Jiu-Jitsu-Academy-218396091570012/";;;;1;636;
"Sud'n Impact Gym";"https://www.sudnimpact.com/";(260) 602-7039;"2429 W Main St";"Fort Wayne";"IN";46808;;"United States";"1. We are the ONLY gym in Fort Wayne that offers training in multiple Martial Arts disciplines and 24H access membership. 2. Our staff of professional and licensed trainers offer classes in weight training, conditioning, boxing, kickboxing, Jiu Jitsu, kid's Martial Arts and Yoga. 3. Small gym feel--big gym resources; when you join, you become part of the Sud'n Impact family! 4. Dynamic environment: there's always something new and exciting going on! 5. Affordability! $69 for Martial Arts classes is all you pay!";"https://static.wixstatic.com/media/8cdf2e_eb4e256354d9432dbb01a7f999ba17b8~mv2_d_2062_2372_s_2.jpg/v1/fill/w_180,h_206,al_c,q_80,usm_0.66_1.00_0.01/8cdf2e_eb4e256354d9432dbb01a7f999ba17b8~mv2_d_2062_2372_s_2.webp";;;;;"Boot Camp/Conditioning, Kickboxing, Boxing, HIIT, BUTI Yoga";"Basic Membership: 24-Hour Access, No Classes Included, $24 a month, $25 One Time Set Up, 6 Month Commitment. Fitness Membership: 24 Hour Access, HIIT, Boot Camp, $39 a month, $25 One Time Set Up, 6 Month Commitment; Ultimate Martial Arts: 24 Hour Access, HIIT, Boot Camp, Yoga, Boxing, Kickboxing, Jiu-Jitsu, Kids Martial Arts, $69 a month, $25 One Time Set Up, 6 Month Commitment.";"https://www.sudnimpact.com/schedule";;"David Hernandez";;"sudnimpactgym@gmail.com";"https://www.facebook.com/sudnimpact/";"https://www.youtube.com/user/sudnimpactgym";"https://youtu.be/6QcRsnWalgk";;1;629;
"Lee Brothers MMA";"https://www.leebrothersmma.com/";(260) 409-6010;"5015 Speedway Dr., Suite C";"Fort Wayne";"IN";46825;"5/5 Stars";"United States";"Lee Brothers is a world-class training garage for Mixed Martial Arts, located in Northeast Indiana. The magic happens in our 4500 square foot facility, just north of Glenbrook Mall. We’ve got mats, bags, a competition MMA cage, a regulation boxing ring, artwork on the walls, coffee in the lobby — and even hot water for our shower. We currently have four programs: Brazilian Jiu Jitsu, BoxFit (real boxing technique + HIIT), Muay Thai Kickboxing, and Kids MMA. If you’re new – come slide through. Your first class is on us.";;"https://www.leebrothersmma.com/kids-mma";"If you are looking for a place to help your kid be awesome and learn Muay Thai and Brazilian Jiu Jitsu, this is the place for you. Kids MMA is for kids ages 5-12.";;;"BoxFit, Muay Thai Kickboxing, Kids MMA";;;;"Brandon Lee";;"johnny@leebrothersmma.com";"https://www.facebook.com/leebrothersmma";"https://www.youtube.com/channel/UC7ynSIgvYsKdJWoORKpp_Iw";"https://youtu.be/6psNlpegq08";;1;628;
"Gracie Jiu-Jitsu Fort Wayne";"http://www.graciejiu-jitsufortwayne.com/";(260) 444-2155;"5421 Keystone Dr";"Fort Wayne";"IN";46825;;"United States";"Regardless of your age or fitness level, Gracie Jiu-Jitsu is the standard in self-defense!";;"http://www.graciejiu-jitsufortwayne.com/bullyproof";"Every month in the United States, three million children miss school due to fear of bullies. In the Gracie Bullyproof program, our goal is to instill in your child unshakable confidence so they can overcome bullies without violence. Due to the non-violent nature of the techniques, CNN, ABC, NBC, and Oprah have featured the Gracie Bullyproof program as one of the few effective counter-measures to bullying for children between the ages of 5 and 13. The BullyProof program is separated into three groups, Little Champs Ages 5-7, Jr. Grapplers Ages 8-10, and Jr. Combatives Ages 11-13. We offer the kids 4 classes for FREE and provide them with a uniform during that time.";;;;;"http://www.graciejiu-jitsufortwayne.com/schedule-1";;"Chet Schemahorn";"10 Day Free Trial";"chet@gjjftwayne.com";"https://www.facebook.com/GJJFW";"https://www.youtube.com/channel/UCbCyp7WawokK2LPYP1UjTYw";"https://youtu.be/TU2o8fM3xiU";;1;627;
"Indiana Brazilian Jiu-Jitsu Academy";"https://www.ibjja.com/";(317) 946-9447;"1140 N State Rd 135, Suite P";"Greenwood";"IN";46142;"5/5 Stars";"United States";"Here at IBJJA we have the most qualified instructors to teach all of these practical arts! There is no hype here! only REAL Martial arts that works in the REAL word and we have REAL results. We have programs that are made for everyone! The goal of the IBJJA is to promote athleticism, health, self-control and discipline, while providing he most advanced training for self-defense and sport competition.";"https://www.ibjja.com/wp-content/uploads/2017/02/IBJJA-Indiana-Brazilian-Jiu-Jitsu-Academy-logo-06-01.png";"https://www.ibjja.com/kids-mixed-martial-arts-in-indianapolis-indiana/";"Kids Mixed Martial Arts in Indianapolis Indiana! Fight Hub Headquarters is the ONLY place for Kids Mixed Martial Arts in Indianapolis! The popularity of Martial Arts will never diminish, may be it will change some of its form in the coming times. The Traditional Martial Arts have paved way for Mixed Martial Art and the kids are the most fascinated lot. After watching The Karate Kid, many kids have started dreaming to be one! Believe me there is nothing wrong in it and as a parent you should encourage the kid to be a martial artist. There are many benefits for kids’ training in Mixed Martial Arts (MMA). The Fight Hub HQ is the ONLY Academy in Central Indiana to offer Kids Mixed Martial Arts classes.";;;"Kickboxing, MMA";;"https://www.ibjja.com/schedule/";;"James Clingerman";"30 days free trial offer!";"james@ibjja.com";"https://www.facebook.com/IndianaBrazilianJiuJitsuAcademy/";;"https://youtu.be/IP2HCwc8ViQ";;1;635;
