"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Bruckmann Academy of Martial Arts";"http://bruckmannmartialarts.com/";(289) 240-2196;"875 Wilson Rd South";"Oshawa";"ON";"L1H 8B1";;"Canada";"We are Durham Regions only Brazilian Jiu Jitsu and Mixed Martial Arts Academy. At Bruckmann Martial Arts we provide training in the areas of Brazilian Jiu Jitsu, Judo and Mixed Martial Arts as well as private fitness training. We have instructional classes for children, adults and professional fighters. We pride ourselves on teaching reality-based Martial Arts, building confidence, self-discipline and promoting fitness in a relaxing family atmosphere. Located in Oshawa, Bruckmann MA serves a wide clientele around the Durham Region. Bruckmann's qualified instructors and coaches ensure students will learn while having fun. All classes are tailored to your specific need and objectives. Our clean and open facilities are the best of its kind in the Durham Region.";"http://bruckmannmartialarts.com/wp-content/uploads/2015/03/bruckmann_logo.jpg";;;;;;;"http://bruckmannmartialarts.com/class-schedule/";;"Justin Bruckmann";;;"https://www.facebook.com/chucknorrisgotnothinonus/";;;;1;;
"Windsor Brazilian Jiu Jitsu";"https://www.windsorbrazilianjiujitsu.com/";(519) 968-3355;"4471 Tecumseh Rd. East";"Windsor";"ON";"N8W 1K6";;"Canada";"Windsor BJJ is Canada's first Jean Jacques Machado Affiliate Academy!";"https://static.wixstatic.com/media/cf6250_4e5ba06223ff4d0a8d6fa1de971d6db0~mv2.png/v1/fill/w_114,h_114,al_c,q_85,usm_0.66_1.00_0.01/wbjj%20logo2.webp";"https://www.windsorbrazilianjiujitsu.com/programs";"This program is designed for kids aged 8-15! In these kids classes we promote increased self confidence, leadership skills as well as self defense. for many WBJJ kids these classes are a continuation of the skills they attained in the Lil Sharks program. We build on the foundations of BJJ by introducing more advanced concepts such as guard passes, control positions, sweeps, and submissions. Children can start training at anytime, they do not need to complete the Lil Sharks program prior to attending our kids program. Every new student is given the basic skills required to succeed and progress. For many children self confidence does not come naturally. Rather, it is developed over time with each accomplished goal. In our classes we see children gain self esteem, improve strength, increase flexibility, and gain overall healthier habits regarding weight and fitness. In the past WBJJ has had a Kids Competition Team and they won the most awards in the Elite Federation Of Grapplers Tournament Circuit in 2009, 2010, 2011, and 2012. Many of our kids still enjoy competing and do very well on the circuit.  ";"https://www.windsorbrazilianjiujitsu.com/programs";"On the last Friday of every month girls train together at WBJJ. This class is for females only. Girls aged 4 and up come to try, train, and experience BJJ while building a more street-smart stronger female community. These classes are taught by WBJJ senior female students but is open to all women in the city, regardless of where you train the rest of the month or your level of experience. This class is FREE!";;;"https://www.windsorbrazilianjiujitsu.com/schedule";;"Ron Dupuis";"1st class is free";"ron@windsorbrazilianjiujitsu.com";"https://www.facebook.com/WindsorBJJ/";"https://www.youtube.com/user/windsorbrazilianjj/";"https://youtu.be/6Ibe_Po0d6E";;1;;
"Evolve MMA & Fitness";"http://www.evolvemma.ca/";(905) 397-2925;"325 Welland Avenue";"Saint Catharines";"ON";"L2R 2R2";;"Canada";"As a Niagara martial arts and fitness club, our goal is to provide a positive environment for people of all ages, and experience levels to learn and grow.  Whether you want to develop into a highly competitive athlete or simply become active, strong and fit, our programs can help make that happen. No matter where you are on your journey we can help you reach those goals while having fun along the way. Our highly trained instructors utilize hands on coaching methods in the following disciplines: BJJ (Brazilian Jiu Jitsu), Muay Thai/K1 Kickboxing, MMA, Wrestling, Judo, Women’s Cardio Boxing, and Strength & Conditioning among others. Stop in meet us and see our clean, modern gym for yourself. We could be the place you are looking for!";"http://www.evolvemma.ca/images/evo_logo_new.png?crc=188293347";"http://www.evolvemma.ca/classes.html";"Our Child and Youth Programs are offered in Brazilian Jiu-Jitsu and Muay Thai Kickboxing for ages 6-13 (mature teens are specially integrated into our adult programs). BJJ and Muay Thai will teach your child the fundamentals of both striking, and grappling to compete in sport or for self defense, as well increase their physical fitness and personal confidence. We also offer a 3 week MMA summer day camp focusing on Muay Thai Kickboxing, Brazilian Jiu Jitsu, and Olympic Wrestling in cooperation with the Brock Junior Badgers Wrestling Development team.";"http://www.evolvemma.ca/classes.html";"This program is a women’s only program combining traditional boxing and kickboxing techniques in a one hour class, designed to burn fat and build lean muscle.  Each class is broken down into three parts.  The first part is not your average aerobics class as we have instructors that work with you one-on-one in a hand pad setting. The second section includes more cardiovascular movements and core training exercises to help you achieve a lean and strong build. The last is a strength training section designed to help you increase your metabolism and improve your overall fitness.  All this in a fun, personal environment that will keep you coming back again and again.";"Muay Thai/K1 Kickboxing, MMA, Wrestling, Judo, Strength & Conditioning, Boxing";;"http://www.evolvemma.ca/schedule.html";"Mon, Wed, Fri: 10:00am-9:00pm; Tues, Thurs: 6:30am-9:00pm; Sat: 10:00am-3:00pm";;;"info@evolvemma.ca";"https://www.facebook.com/evolvemmaandfitness/";"https://www.youtube.com/channel/UCyZYgbjYjGsXE_c8H2KJrvA";"https://youtu.be/KogXmLxnHoI";;1;;
"Perth BJJ";"https://www.perthbjj.com/";;"2 Wilson St W";"Perth";"ON";"K7H 1R9";;"Canada";"Perth BJJ is owned and operated by Coach Dave Feiner. Ever since he was a child, Coach Dave has been in love with the martial arts. After trying various arts, he discovered Brazilian Jiu-Jitsu and started his BJJ journey in 2009, learning under Prof. Askell Nicolaides and Prof. Scott Fitzpatrick at K2 Martial Arts in Ottawa. Coach Dave and his family moved to Perth in 2017 and fell in love with the town. After noticing the lack of BJJ in the area, he decided to start up Perth BJJ to help foster martial arts, fitness and confidence in the Perth area. Perth BJJ is proud to be a part of the Carlos Machado Jiu-Jitsu Association and is dedicated to continuing his legacy. The Machado motto is: Train Smart, Stay Humble. Master Carlos Machado is one of the highest ranked instructors in the world and the nephew of one of the founders of Brazilian Jiu-Jitsu, the late Carlos Gracie. BJJ is one of the fastest growing martial arts and Master Machado is one of the most sought after instructors. Since 2009 Coach Dave has trained with Master Machado countless times and follows his philosophy of spreading the joy of BJJ in a safe and fun environment. ";"https://static.wixstatic.com/media/0c96e2_32a259cac3b448f6bf02ef4c9bb7044d~mv2_d_1728_1728_s_2.jpg/v1/fill/w_91,h_91,al_c,q_80,usm_0.66_1.00_0.01/PerthBJJ1.webp";"https://www.perthbjj.com/kids";"Your child will learn important life and leadership skills, how to focus for maximum achievement, and build the unshakable confidence and self discipline required to reach their full potential. They will learn how to set goals and acquire the perseverance to achieve them because we have crafted a sophisticated reward system that systematically encourages and motivates children to aspire to excellence. Our classes are fun, exciting and make learning a great activity, rather than a chore.";;;;"Kids 4-5 One class per week - 6 months $59/month, 3 month $79/month. Kids 6-8 / 9-12 Unlimited classes - 12 months $99/month, 6 months $119/month, 3 months $139/month. BJJ Unlimited classes - 12 months $109/month, 6 months $129/month, 3 months $149/month";"https://www.perthbjj.com/schedule";;"Dave Feiner";"1 week free";"perthbjj@gmail.com";"https://www.facebook.com/PerthBJJ/";;;;1;;
"Toronto No Gi";"http://torontonogi.com/";(416) 525-3413;"1560 Yonge Street, Unit G4";"Toronto";"ON";"M4T 2S9";;"Canada";"Toronto No Gi has taken tremendous care in providing an environment for students to enjoy, this coupled with caring instructors, creates an ideal environment for getting maximum results in martial arts training. ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/75755.png";"http://torontonogi.com/classes/Kids-Martial-Arts";"Would you like to see your children healthy, and confident, with a lifelong love of improvement? Our Lil' Ninjas program, designed for kids aged 4 to 12, teaches your child to be a good citizen, and an active, healthy child. An environment that gently guides your child in the direction of collaboration, respect, achievement, and self-control will help your child become well rounded -- developing your child's social, emotional, physical and intellectual capability. It is a three-pronged program: motivation, teamwork, and self control; each making up the three legs necessary for life’s precious balancing act.";;;"Muay Thai Kickboxing";;"http://torontonogi.com/Home/Schedule";;;;;"https://www.facebook.com/torontonogi";"https://www.youtube.com/user/Torontonogi";"https://youtu.be/zKapinvPBEE";;1;;
"Tiger JiuJitsu Academy";"https://www.tigerbjj.ca/";(416) 574-0123;"163 Sterling Rd., Unit 144";"Toronto";"ON";"M6R 2B2";;"Canada";"Tiger JiuJitsu is a Brazilian JiuJitsu Academy based in Toronto’s Junction Triangle, founded by BJJ Black Belt and Team Carlson Gracie Canada member Brian Martin. With a strong emphasis on practical, no-nonsense training, we strive to foster a positive learning environment where all types of students can achieve their goals. Whether they be self defense, fitness, competition, or hobby interest, for BJJ in Toronto, Tiger Academy offers a training program to help you realistically attain success.";"https://images.squarespace-cdn.com/content/v1/5d373cbb09f5f1000146e785/1563903012477-YESF5V58H8FZBOISNGFV/ke17ZwdGBToddI8pDm48kGod4AAwZqR--xcYn5rwO1ZZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIdkd428_Jze4Qj_taojDPzb_SqDUdHfs2642r1ro0fZQKMshLAGzx4R3EDFOm1kBS/WEB+BANNERcopy.jpg?format=1000w";;;;;"MMA, Self Defence, Fitness & Conditioning";;"https://www.tigerbjj.ca/schedule";;"Brian Martin";"Free trial";"brianmartinbjj@gmail.com";"https://www.facebook.com/tigerjiujitsuacademy";;;;1;;
"Ontario Top Team: Brazilian Jiu Jitsu & Muay Thai";"https://ontariotopteam.com/";(905) 730-5902;"1200 Stone Church Road";"Hamilton";"ON";"L8W 2C7";;"Canada";"We focus on teaching smaller groups over large classes. This creates an environment welcoming to beginners that need extra attention for proper fundamentals and detailed programming for those that are experienced.Our mission is giving them extraordinary results in their personalized goals.We provide a welcoming family oriented atmosphere. Discipline-Commitment-Positive Attitude.";"https://img1.wsimg.com/isteam/ip/02591556-ecbb-4f42-86bc-48cd9bf502eb/logo/OTT%201.jpg/:/rs=h:250/qt=q:95";;;;;"Muay Thai, Boxing, Combatives, Stretching and Meditation";;;;"Samir Sandman Seif";;;"https://www.facebook.com/OntarioTopTeam/";"https://www.youtube.com/user/warriorofhonor";"https://youtu.be/HEu7jbml5Ik";;1;;
"Toronto Top Team Martial Arts and Fitness";"https://torontommateam.com/";(416) 750-8326;"777 Warden Ave #1";"Scarborough";"ON";" M1L 4C3";;"Canada";"We help everyone from fitness enthusiast all the way to avid martial artists to develop their Strength, Speed, Skill and Technique, with the help of our expert coaches and complete training facility. A True Mixed Martial Arts & Fitness Academy, we pride ourselves in not only offering high quality training but also steering clear of the style vs style dogma and politics to help get you the results you deserve. Leaders in the cross training revolution we are uniquely positioned to offer our members formula’s that work and assure you see the results you want from the time spend with us!";"https://torontommateam.com/wp-content/uploads/2019/05/cropped-imageedit_7_9205671463-3.png";;;;;"MMA, Muay Thai";;"https://torontommateam.com/schedule/";"Mon-Fri: 6:00am-9:00pm";"Igor Mocaiber";"7 days of free access to any of our programs";"torontotopteam2018@gmail.com";"https://www.facebook.com/TorontoTopTeam/";"https://www.youtube.com/channel/UCp1DsR947ExkXvE8VsgABtw";"https://youtu.be/PZN2TOrM5kw";;1;;
"Roll On BJJ Academy";"http://www.parrysoundmartialarts.ca/";(289) 687-7483;"36 Smith Crescent";"Parry Sound";"ON";" P2A 2W9";;"Canada";"We are building character, confidence, and athletic potential. I’m in it for the long hall. I want to build a army of kids that don’t mind getting bumped and scraped, adults that want to get into shape, increase flexability, people that want to learn self defense, and athletes who want to compete on the world stage as I once did. This is a great opportunity for anyone in the Parry Sound area to start training Brazilian Jiu Jitsu. It has a high quality instructor, great prices, schedule and atmosphere. The program will offer a traditional gi and no-gi training environment with a focus on functional Bjj.";"http://www.parrysoundmartialarts.ca/wp-content/uploads/2018/11/parry-sound-martial-arts-1600x603.png";"http://www.parrysoundmartialarts.ca/kids-bjj/";"In the youth Brazilian Jiu Jitsu program we focus much more on developing the skills and techniques of BJJ. Discipline is also a critical component. As a team we encourage each other to become better people...on and off the mat. We will sometimes spend time on the philosophy of the art.... which is part of strengthening the mind as the body develops. The kids program is 2-4 times a week for 1 hour each session. The class consists of a warm up followed by exercises and drilling .The remainder of the class is learning new techniques and confirmation of the technique . Curriculum and class exercises for youth ages 4-7 will vary from youth ages 8-11.";;;"Kickboxing / Striking";"1 Month Payment Options: 4 Days Of Training Weekly - ​Monthly $115, Paid in full for 1 month $115; 3 Days Of Training Weekly - Monthly $105, Paid in full for 1 month $105; 2 Days Of Training Weekly - Monthly $100, Paid in full for 1 month $100; HST will be added to all prices; 3 Month Payment Options: 4 Days Of Training Weekly - Monthly $110, Paid in full for 3 months $330; 3 Days Of Training Weekly - Monthly $100, Paid in full for 3 months $300; 2 Days Of Training Weekly - Monthly $95, Paid in full for 3 month $285; HST will be added to all prices. 6 Month Payment Options: 4 Days Of Training Weekly - Monthly $100, Paid in full for 6 months $600; 3 Days Of BJJ Training Weekly - Monthly $90, Paid in full for 6 months $540; 2 Days Of Training Weekly - Monthly $85, Paid in full for 6 month $510; HST will be added to all prices. 1 Year Payment Options: Unlimited Classes Of Training Weekly - Monthly $85, Paid in full for 1 year $1020. HST will be added to all prices. DROP IN CLASS: Single Class - $20.00, HST will be added to all prices. PRIVATE CLASS: $100 for 1 Lesson, $410 for 5 Lessons. HST will be added to all prices.";"http://www.parrysoundmartialarts.ca/schedule/";;"Ryan JR Fleming";;"ryanjrfleming@gmail.com";"https://www.facebook.com/rollonbjj/";;;;1;;
"Greenwood Jiu-Jitsu";"https://brazilianjiujitsutoronto.com/";(647) 282-0309;"416 Moore Ave, Suite 103";"East York";"ON";" M4G 1C9";;"Canada";"Brazilian Jiu Jitsu lifestyle is about training on the mats with your friends who are more like family. Jiu Jitsu also challenges your lifestyle outside the academy. The amount of sleep you get, and what you eat and drink during your Jiu Jitsu off time will affect your performance. The benefits you receive from your training will be extremely varied and personal, but be confident it will have nothing but a positive effect on your life. You will enjoy improved health, a new found body awareness, and the sense of accomplishment of learning something truly worthwhile.";"https://brazilianjiujitsutoronto.com/wp-content/uploads/2016/11/greenwood-jiu-jitsu-toronto-logo-150x150.png";"https://brazilianjiujitsutoronto.com/brazilian-jiu-jitsu-for-kids-teens/";"No other sport will give your kids, Discipline, Fitness and Focus like Brazilian Jiu Jitsu. Not all Martial Arts have functional skill’s that actually help in real life self defense situations. With Brazilian Jiu Jitsu and some good verbal skills to intelligently defuse a bully your kids will feel safe, confident, self-assured and more secure. It doesn’t matter if your child attends one class a week or several times a week they will learn how to look after themselves. For this young age, the class emphasis is on having fun while exercising and socializing with other children. Your children will learn basic skills through fun games and exercises that develop teamwork, coordination, and good behavior. While listening to instruction, the concentrate and focus skills will increase and transfer to showing Respect to the instructor, how kids treat parents, teachers and other people. Goal setting and achieving goals is the most beneficial thing your child will learn. Each challenge your child faces throughout their Jiu Jitsu training such as complicated moves, belt grading or competition will boost your child’s Confidence.";"https://brazilianjiujitsutoronto.com/brazilian-jiu-jitsu-for-women-self-defense/";"The benefits you receive from your Jiu Jitsu training will be extremely varied and personal, but be confident, Jiu Jitsu will have nothing but a positive effect on your life. With Jiu Jitsu you will enjoy improved health, a new found body awareness, and the sense of accomplishment of learning something truly worthwhile.";"Wrestling";;"https://brazilianjiujitsutoronto.com/adult-jiu-jitsu-class-schedule/";;"Chris Greenwood";"Free week of Brazilian Jiu Jitsu classes";;"https://www.facebook.com/GreenwoodJiuJitsu/";"https://www.youtube.com/channel/UCXPuTTSTSc5e0D7r6ueZZmw";"https://youtu.be/FTk-Rqk-jvo";;1;;
"Guelph MMA";"https://guelphmma.com/";(519) 222-3483;"20 Cardigan St";"Guelph";"ON";" N1H 3V4";;"Canada";"Guelph MMA is the tri-cities premier place for Mixed Martial Arts. We offer classes in Kickboxing, Muay Thai, BJJ and MMA.";"https://guelphmma.com/wp-content/uploads/2014/02/logo-small.png";"https://guelphmma.com/little-strikers/";"This class focuses on the discipline and technique of kickboxing, with a lot of fun for these young athletes! The coaches teach the basics of technique, respect & discipline, while continuously keeping the classes fresh and entertaining.";;;"Kickboxing, Muay Thai, Boxing";"Full MMA Program - $115 Per month, includes Kickboxing, Jiu Jistu and Muay Thai. Full MMA (Student) - $85 Per month, includes Kickboxing, Jiu Jistu and Muay Thai. Grapplers Pack - $85 per month, includes all Jiu Jistu classes, 5 days a week. Strikers Pack - $85 per month, includes all Kickboxing, Boxing and Muay Thai classes. Kickboxing - $60 per month, includes only Kickboxing classes. Boxing - $60 per month, includes only Boxing classes. Muay Thai - $60 per month, includes only Muay Thai classes. Little Strikers - $60 per month, includes little strikers classes only.";"https://guelphmma.com/class-schedule/";;"Wolfgang Brutter";;"info@guelphmma.com";"https://www.facebook.com/guelphmixedmartialarts";;;;1;;
"Elevation Martial Arts & Training Centre";"https://elevationmatc.com/";(905) 554-9297;"60 Bullock Dr, Unit 7";"Markham";"ON";"L3P 3P2";;"Canada";"Offering Adult and Kids classes + Personal Training for all skill levels in Muay Thai, Fitness Training, & Women's Kickboxing. Our instructors are dedicated to helping you achieve your fitness goals & reach your full potential.";"https://elevationmatc.com/wp-content/uploads/2019/02/logo.png";"https://elevationmatc.com/program/kids-martial-arts/";"Give Your Kids the Lifelong Gifts of Personal Success, Confidence, Discipline and Self-Defense...While Making Sure They Have a TON of Fun. Martial arts classes normally makes you think of self-defense, being strong, fit and safe. The truth is, it’s all that and WAY more!";;;"Co-Ed Muay Thai/Kickboxing, Strength and Conditioning, Fit Camps";;;"Mon, Wed: 4:00pm-9:00pm; Tues, Thurs, Fri: 4:00pm-8:00pm; Sat: 9:00am-1:30pm";"Ritch Cruz";;"info@elevationmatc.com";"https://www.facebook.com/ElevationMATC/";;;;1;;
"Gracie Jiu-Jitsu Sault Ste. Marie";"http://www.graciejiujitsusaultstemarie.com/";(705) 206-0721;"274 Lake St.";"Sault Sainte Marie";"ON";"P6A 4B4";;"Canada";"Gracie Jiu-Jitsu Sault Ste Marie is the 5th Gracie Academy Certified Training Centre in CANADA! For the first time ever, the Gracie Academy has organized all the techniques of Gracie Jiu-Jitsu into a logical, clearly defined, systematic curriculum from white belt to black belt. All over the world, self-proclaimed Brazilian Jiu-Jitsu instructors are teaching ""watered down"" techniques without regard to the founding principles of street applicability, energy efficiency, and natural body movements. The order in which you learn the techniques of Gracie Jiu-Jitsu greatly affects the time it takes for you to master the art. As a student, you will learn every technique in the exact order that you would experience in private lessons at the Gracie Academy and master the art in the least amount of time possible. ";"http://www.graciejiujitsusaultstemarie.com/images/logo.png";"http://www.graciejiujitsusaultstemarie.com/bullyproof.html";"Little Champs (5-7 Years Old) - We don't teach jiu-jitsu, we play jiu-jitsu! The Little Champs secret is that we have devised a series of 10 ""Gracie Games"" in which we secretly teach the children essential self-defense techniques. By playing the fun and challenging ""Gracie Games,"" children develop strong reflexes in the execution of the basic techniques as they unconsciously learn the foundational principles of leverage and control. Jr. Grapplers (8-14 Years Old) - Empower your child when they need it most. Since bullying is most prevalent in this age group, we teach the children in the Jr. Grapplers class the techniques they must know in order to defend themselves if attacked. The best part about the techniques is that they are all non-violent control tactics designed to minimize injury to the bully if used during a real fight. Black Belt Club (Invitation Only) - If they have the fire, we'll feed it! Only the most disciplined children are invited to join the Black Belt Club, and receiving the invitation is the highest honor for any child student. The final objective in the Black Belt Club is to instill in each child the dedication and discipline needed to make it to Black Belt. The Gracie Character Development Program - What makes the GRACIE BULLYPROOF program unique is that we develop your child's character as well as their confidence. During each class, we dedicate a few minutes to discussing a featured character trait and the simple things your child can do to make it part of their everyday lives. The secret to our success lies in our incentive-based point system that is specifically designed to keep your child excited about making daily progress! Certified BULLYPROOF Belt Holders - As your child progresses through the curriculum, he/she will be awarded belts according to the Edmonton Gracie Jiu-Jitsu Youth Ranking System. The list of all Certified BULLYPROOF Belt Holders can be viewed at www.GracieKids.com, and as soon as your child earns their white-yellow belt (the first belt after white belt), their name will be added to the list!";"http://www.graciejiujitsusaultstemarie.com/womenempowered.html";"Women Empowered is a comprehensive self-defense program for women based on proven verbal, physical, and psychological defense strategies tested and proven effective over nearly two decades. Self-defense begins long before the fight gets physical. Your first and most important line of defense is a heightened sense of awareness. Women Empowered teaches you the most common strategies used by both strangers and non-stranger assailants so you can prevent attacks before they happen. However, no matter how diligently you practice awareness and avoidance techniques, someone might slip through your defenses and attack you. Regardless of your age or physical condition, you CAN and SHOULD defend yourself, and the Women Empowered program will give you the tools and the confidence to make it happen. The Women Empowered program is unique in that it is effective for all women, and it is the only self-defense program that effectively addresses what to do at all four phases of a sexual assault. Through correspondence with law enforcement officials and reports submitted by survivors, we've discovered that nearly all sexual assaults follow the same four-phase strategy: 1) Identify an unsuspecting target, 2) Subdue the target, 3) Exhaust the target, and 4) Execute the sexual assault";;;"http://www.graciejiujitsusaultstemarie.com/schedule.html";;"Chris Giallonardo";"10-day free trial period before signing up";"info@graciejiujitsu.ca";"https://www.facebook.com/Gracie-Jiu-Jitsu-Sault-Ste-Marie-487116528018638/";;;;1;;
"Fluxo Jiu-Jitsu Brampton";"https://fluxobjj.com/";(416) 931-2015;"470 Chrysler Dr. Unit 16/17";"Brampton";"ON";"L6S 0C1";;"Canada";"Fluxo Jiu-Jitsu Brampton has years of experience teaching the people of the Brampton the techniques, methodology, and philosophy of awareness and inner calm that is the core of Jiu-Jitsu.";;"https://fluxobjj.com/youth-bjj";"Children need lots of activity to use all the energy they have and to grow up healthy and strong. But learning a martial art is much more than that. It also starts a child on a lifelong journey of enjoying physical activity in a positive atmosphere. A lack of physical activity is a problem that adults and children face not only in Brampton but throughout the country, and it is one of the main causes of obesity and deteriorating health (mental & physical) in our society. To fight the issue of poor health, we need to get people motivated and enjoying being active. This is one of the primary focuses Fluxo Jiu-Jitsu has when engaging with our students, especially the younger ones. We make every effort to ensure our classes are as engaging as possible for the youth of Brampton, so that they will pick up the skills and attitude that will make their lives easier and more rewarding. At Fluxo, Coach José organizes the classes for children around the idea that different children learn in different ways. He uses a variety of different teaching techniques to help students remember what is taught, because the faster they learn, the faster they can move forward.";;;;;;;"José Dominguez";"Free 1 week trial";"info@fluxobjj.com";"https://www.facebook.com/FluxoBJJ/";;;;1;;
"Timmins Gracie Jiu-Jitsu";"https://www.timminsgjj.com/";(705) 264-7655;"74 Pine Street S";"Timmins";"ON";"P4N 2K2";;"Canada";"Timmins Gracie Jiu-Jitsu is a Level 4 Certified Training Centre and was the 2nd in all of Canada, under the world famous Gracie Academy in Torrance, California. That means you can learn everything you need to know safely in a challenging, fun, and energetic environment - starting from day one right through to the highest Jiu Jitsu rankings. Established in 2011, Timmins GJJ has won several awards in the business community and has world-class Certified Gracie Jiu-Jitsu Instructors. Classes are instructed with in-depth technique and mindset that is beneficial to any level of practitioner, from beginner to advanced. The Timmins GJJ methodology imparts information in a way that establishes a core knowledge of Jiu Jitsu and builds on that foundation as the student advances. Students are sure to learn the fundamental core deeply and progress with an authentic mastery of Jiu Jitsu. Jiu Jitsu is used to defend yourself while controlling the amount of damage done to an aggressor. The Gentle Art is meant to use the techniques that cause an aggressor to tire, make a mistake and fall victim to any number of joint locks, choke holds or controls that a Gracie / Brazilian Jiu Jitsu practitioner will perfect. At our academy, Jiu Jitsu is taught first as a way to defend against an attacker, later on as a way to sharpen techniques and train effectively with someone who is also skilled in Jiu Jitsu.";"https://static.wixstatic.com/media/8cc68c_22aeff1cbd464d818fa3adb379592279~mv2_d_1800_1800_s_2.png/v1/crop/x_12,y_0,w_1776,h_1800/fill/w_74,h_75,al_c,q_85,usm_0.66_1.00_0.01/TGJJ-Logo-white-01.webp";"https://www.timminsgjj.com/programs";"More than just Jiu Jitsu and Martial arts for kids. We focus on Character Development the whole year. Each Development Chapter is divided into 8 week segments where we discuss, have special challenges, and several rewards including Gracie Games day to punctuate the importance of continuous development.  The Chapters are divided into: January/February- Responsibility; March/April- Health; May/June-  Respect; July/ August- Citizenship; September/ October- Manners; November/ December- Caring. Gracie BullyProof is a land mark course for kids 4-12, teaching them the fundamental core basics of non-violent effective self-defence starting with: Awareness; Using your voice and setting boundaries; When to defend yourself verbally or physically; All 6 character development chapters.";"https://www.timminsgjj.com/programs";"Women Empowered is the official Gracie self-defense program for women based on the techniques of Brazilian Jiu-Jitsu (BJJ). In this 15-lesson program, we will teach you how to neutralize the 20 most common attacks ranging from having your hair grabbed to being pinned to the ground by a weapon-bearing assailant. Each one-hour Women Empowered lesson addresses two techniques. You can start the program at any time and participate in any class without previous experience. Unlike most self-defense systems that rely heavily on strength, speed, and coordination, the techniques in the Women Empowered program employ leverage, technique, and timing, so anyone, regardless of age or athletic ability, can make them work against larger opponents. Once you complete the Women Empowered program, you may test for promotion to pink belt! Brazilian Jiu-jitsu is the perfect self-defense system for women, but only if it is taught correctly. If you’re unsure about learning BJJ for fear of injury, embarrassment, or any other reason, then the Women Empowered program is perfect for you! If you’ve tried BJJ at another school and had a negative experience, give Women Empowered a chance, and we guarantee it will win you back to the mat! Law enforcement officials and survivors of sexual assault helped us identify the 20 most common attack strategies that a male assailant is likely to use on a woman. From hair-grabs and choke-holds, to bear hugs and weapon defenses, the Women Empowered program covers it all.";;;"https://www.timminsgjj.com/schedule";;"Kris Ratte";;"info@timminsgjj.com";"https://www.facebook.com/timminsgjj";"https://www.youtube.com/user/viralus";"https://youtu.be/AnWch-Zbrwo";;1;;
"Gracie Jiu-Jitsu Kanata";;(613) 270-1010;"105 Schneider Road";"Kanata";"ON";"K2K 1Y3";;"Canada";"Our mission is share Gracie Jiu-Jitsu with Ottawa and most importantly, with you and your family! ";;;;;;;;;;;;;"https://www.facebook.com/graciejiujitsukanata/";;;;1;;
"Brampton Braziian Jiu Jitsu Academy";"https://bramptonjiujitsu.com/";(416) 230-9653;"1295 Williams Pky E";"Brampton";"ON";"L6S 3J8";;"Canada";"We are an inclusive Brazilian Jiu Jitsu and self-defense school located in Brampton, Ontario. Affiliated with Canada's most successful BJJ team, Jiu Jitsu for Life, our core philosophy combines the discipline and respect of traditional martial arts and the innovation and the viability of modern grappling. Brampton BJJ's environment has been carefully crafted to facilitate an atmosphere that inspires our students to transcend their abilities and goals. Regardless of one's level of experience (or lack of), physical abilities, or goals, Brampton BJJ's experienced instructors and its large and diverse student base catalyzes the progression of every member. We are here to foster positive lifestyles through Brazilian Jiu Jitsu.  ";"https://img1.wsimg.com/isteam/ip/cee8995b-0f9b-4bc8-8db7-2de2aa9ede33/logo/75e61316-33c0-4796-8177-06abd677ae2e.png/:/rs=h:200/qt=q:95";;;;;;"Private Lessons: Monthly $350, Each $100; 6 month membership: Monthly $120, Paid in full $650; 12 month membership: Monthly $105, Paid in full $1140";"https://bramptonjiujitsu.com/schedule";;"Andrew Mccoll";"Free 2 week trial";;"https://www.facebook.com/bramptonbjj/";"https://www.youtube.com/channel/UCLne2uk8la-m-VIT0nVtE0A/";"https://youtu.be/41prgjrbGks";;1;;
"Georgetown BJJ";"https://georgetownjiujitsu.com/";(416) 230-9653;"29 Armstrong Avenue, Unit #4";"Halton Hills";"ON";"L7G 4R9";;"Canada";"Fostering positive lifestyles through Brazilian Jiu Jitsu";"https://img1.wsimg.com/isteam/ip/e4a66628-884e-4539-a701-fd2ba9efa692/logo/559bbb90-51c7-4c36-bcbc-3d17f01c2666.png/:/rs=h:190/qt=q:95";;;;;;"6 month membership: Paid up front $360, Monthly $65";"https://georgetownjiujitsu.com/schedule";;"Andrew Mccoll";"Free 1 week trial";;"https://www.facebook.com/Georgetownjiujitsu/";"https://www.youtube.com/channel/UCyNsWinQ02q_bxSH-5axuIw";"https://youtu.be/kffUUa9IZxs";;1;;
