"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Dojo 3";"https://www.dojo3.com/";(425) 793-9607;"900 S Grady Way";"Renton";"WA";98057;;"United States";"Dojo 3 is more than a gym.  It is a FAMILY. Dojo 3 was founded in 2003 and built on the principles of fitness, community, integrity, discipline, and family. Our goals is our members goals. We put the member first and do everything possible to help them achieve their personal fitness and self-defense goals. ";"https://images.squarespace-cdn.com/content/5849a01fbebafbd935c17548/1501004903753-1FAYZFH5NE53R243SH1V/01.jpg?content-type=image%2Fjpeg";;;;;"CrossFit, Dance Fitness, Krav Maga";;"https://www.dojo3.com/schedule/crossfit";;;"Try 1 Week Free";"info@d3.training";"https://www.facebook.com/d3crossfit";"https://www.youtube.com/channel/UCmv4uj8dArNgR-UTDDz7DGg";"https://youtu.be/WCOOR_1Dmq0";;0;1451;"No BJJ Classes"
"Oom Yung Doe - Seattle";"https://oydseattle.org/";(206) 523-6865;"10000 Lake City Way NE";"Seattle";"WA";98125;;"United States";"Oom Yung Doe Seattle provides traditional martial arts instruction in an inclusive environment, with extra supports offered to ensure the success of neurodiverse and disabled students.  Through training, students will develop coordination, focus, patience and the ability to overcome challenges. Oom Yung Doe Seattle is owned by Honor in Legacy, a Seattle based non-profit founded on the belief that everyone has the power to unfold their potential as unique individuals. The mission of Honor in Legacy is to promote the values of diversity and inclusion while providing educational services and support for individuals in the Greater Seattle area to live healthy and fulfilling lives.";"https://secureservercdn.net/198.71.233.184/vbp.b7d.myftpupload.com/wp-content/uploads/2019/09/Logo-OYD-Seattle.png";;"Level 1: Students learn movements from all eight styles of martial arts, as well as basic self defense. Lessons are designed for the younger or more challenged student, and prioritize the development of strength, coordination, balance, and optimal learning behaviors. Level 2: Students learn movements from all eight styles of martial arts, including short and long forms, practical self-defense techniques, and foundation techniques. Lessons are more complex than in Level 1, and target the development of not just physical strength, flexibility, and coordination; but also mental discipline, determination, and focus. Appropriate for beginning to advanced students of varying ages, who are developmentally ready for a demanding curriculum. Level 3: Elite training for students ages 8-18. Includes demonstration team practice and preparation for tournament competition. Students must have reached at least 4th section and need to be in excellent physical condition. Typically students attend both Level 2 and Level 3 lesson times.";;"Women’s only lessons are offered to adults and teens every Saturday from 12 – 1 PM. Anyone who identifies as female is welcome at these lessons. Movements from all eight styles of martial arts will be taught, with a focus on practical self-defense techniques. Those who attend ONLY this weekly lesson are not required to wear a uniform or purchase a membership, and will pay a drop-in fee of $15. ";;"Level 1 Youth $125/mo; Level 2 & 3 Youth $175/mo; Adult $210/mo";"http://www.8taughtas1.com/";;"MacKenzie Graham";"First Month Only $99  - Unlimited attendance for 30 days. Uniform included.";"mackenzie@oydseattle.org";"https://www.facebook.com/oomyungdoenorthwest/";"https://www.youtube.com/channel/UC3gLSGRJQ7YHidx2RJRI7rg";"https://youtu.be/XxL3bhfDgv4";;0;1608;"No BJJ Classes"
"MKG Seattle";"https://www.mkgseattle.com/";(206) 789-2411;"11552 15th Ave NE";"Seattle";"WA";98125;;"United States";"Whether it's Martial Arts, CrossFit, Kickboxing, MAX10 Boot Camp or Kids Martial Arts we have a place for you to LEARN. PLAY. SWEAT.";"https://www.mkgseattle.com/wp-content/uploads/2018/02/MKGkorylogo3tranv3s.png";"https://www.mkgseattle.com/kids-karate-martial-arts/";"Looking for martial arts or karate classes for kids near North Seattle? We have the most unique and effective kids martial arts program in Seattle for children between 4 and 15 years of age. It’s a great alternative to karate or tae-kwon-do! The same character building benefits of traditional martial arts in a more modern approach. Nobody sits on the bench in our school!";;;"Muay Thai, Boxing, JKD, Filipino Martial Arts of Kali / Arnis / Escrima, Filipino Boxing / Panantukan, Savate, MMA / CSW";;;"Mon-Thurs: 8:00am-9:00pm, Fri: 8:00am-7:30pm, Sat: 9:00am-2:00pm";"Tammy Wilson";;"info@mkgseattle.com";"https://www.facebook.com/MKGSeattle/";"https://www.youtube.com/user/MKGSeattleUSA";"https://youtu.be/qF3RRl0eMos";;0;1607;
"MKG Seattle";"https://www.mkgseattle.com/";(206) 789-2411;"11552 15th Ave NE";"Seattle";"WA";98125;;"United States";"Whether it's Martial Arts, CrossFit, Kickboxing, MAX10 Boot Camp or Kids Martial Arts we have a place for you to LEARN. PLAY. SWEAT.";"https://www.mkgseattle.com/wp-content/uploads/2018/02/MKGkorylogo3tranv3s.png";"https://www.mkgseattle.com/kids-karate-martial-arts/";"Looking for martial arts or karate classes for kids near North Seattle? We have the most unique and effective kids martial arts program in Seattle for children between 4 and 15 years of age. It’s a great alternative to karate or tae-kwon-do! The same character building benefits of traditional martial arts in a more modern approach. Nobody sits on the bench in our school!";;;"Muay Thai, Boxing, JKD, Filipino Martial Arts of Kali / Arnis / Escrima, Filipino Boxing / Panantukan, Savate, MMA / CSW";;;"Mon-Thurs: 8:00am-9:00pm, Fri: 8:00am-7:30pm, Sat: 9:00am-2:00pm";"Tammy Wilson";;"info@mkgseattle.com";"https://www.facebook.com/MKGSeattle/";"https://www.youtube.com/user/MKGSeattleUSA";"https://youtu.be/qF3RRl0eMos";;0;1439;"Duplicate with id # 1607"
"Evolv Fitness of Seattle";"https://www.evolvseattle.com/";(206) 294-5884;"1317 Republican St";"Seattle";"WA";98109;"5/5 Stars";"United States";"Evolv is a small community Boxing, Kickboxing and Pro Wrestling training center located on the edge of South Lake Union and Capitol Hill.  Our group classes are the best way to get your weekly workout while learning a new skill and meeting new people. Meet our instructors whom will identify weaknesses and reinforce safety throughout the learning process while you evolv into the best shape of your life! Train like a fighter!";;;;;;"Boxing, Kickboxing, Pro wrestling";"Monthly, No commitment - $120/mo; Monthly, 3 month commitment - $99/mo; Monthly, 6 month commitment - $89/mo; Monthly, 12 month commitment - $79/mo; Drop In - Single Class Drop In - $15, 10 Class Pass - $13";"https://clients.mindbodyonline.com/classic/mainclass?studioid=185245&tg=&vt=&lvl=&stype=&view=&trn=0&page=&catid=&prodid=&date=11%2f25%2f2019&classid=0&prodGroupId=&sSU=&optForwardingLink=&qParam=&justloggedin=&nLgIn=&pMode=0&loc=1";"Mon-Fri: 5:00pm-8:00pm, Sun, Sat: 10:00am-2:00pm";;"First class is free!";"evolvSeattle@gmail.com";"https://www.facebook.com/seattleboxing";"https://www.youtube.com/channel/UC9Wz1aAgbnE9sKxwIxTsIbw";"https://youtu.be/swwVuQ6vy5E";;1;1431;"No BJJ Classes"
"Shoreline MMA";"http://shorelinemma.com/";(206) 432-9951;"14023 Midvale Ave N";"Seattle";"WA";98133;;"United States";;;;;;;;;;;;;;;;;;1;1444;"Closed"
"Warrior One";"http://www.warrior-one.com/";(206) 697-9003;"1415 N 97th St";"Seattle";"WA";98103;;"United States";;;;;;;;;;;;;;;;;;1;1448;"Closed"
"USA Karate Academy";"https://www.usakaratedojo.com/";(206) 440-5533;"1535 NE 177th St";"Shoreline";"WA";98155;;"United States";"Our mission at USA Karate Academy is to provide quality,  consistent, and relevant instruction in traditional martial arts, that is affordable for the whole family.  We strive to be a driving force in the community by providing a vehicle by which students may develop positive life-skills enhancing confidence, physical fitness, respect for oneself and others";"https://static.wixstatic.com/media/130456_c7ec790565904114b47b2e8a99a2fbf3~mv2.png/v1/fill/w_200,h_70,al_c,q_80,usm_0.66_1.00_0.01/unnamed.webp";"https://www.usakaratedojo.com/lil-dragons-course";"Our Lil' Dragons classes are designed around developing motor skills, self awareness, and impulse control, tied together in a fun, karate themed format. Open to children ages 3-5";;;"Karate";;"https://www.usakaratedojo.com/schedule";"Mon-Fri: 3:00pm-8:00pm";;;;"https://www.facebook.com/USA.Karate.Academy/";;;;1;1447;"No BJJ Classes"
"Ivan Salaverry MMA";"https://www.ivansalaverrymma.com/";(206) 652-8381;"230 8th Ave N";"Seattle";"WA";98109;"5/5 Stars";"United States";"Here at Ivan Salaverry MMA, we go further than showing you how to punch, kick, or wrestle. We look to assist you in reaching your athletic goals, exceeding your own limitations, and enhancing your life through developing skill, harnessing spirit, and improving fitness, for greater overall well-being. ";"https://images.squarespace-cdn.com/content/5361bbd4e4b032825e58dc62/1551122971427-QQ6T0BDVMIQC2K44EFBW/ismma_lockup_circle.png?content-type=image%2Fpng";;;;;"Muay Thai, Boxing, Judo, Collegiate Wrestling, MMA";"Month to Month $185, Single Month $225, Kids $50, 3 Month Pre-Pay $505, 6 Month Pre-Pay $910, 12 Month Pre-Pay $1680";"https://www.ivansalaverrymma.com/schedule";"Mon-Wed: 6:00am-7:30am, 12:00pm-1:30pm, 4:30pm-10:00pm; Thurs: 12:00pm-1:30pm, 4:30pm-10:00pm, Fri: 4:00pm-10:00pm, Sat: 10:00am-3:00pm";"Ivan Salaverry";"Free Trial Class";"contact@ivanmma.com";"https://www.facebook.com/ivan.s.mma/";;"https://youtu.be/a5WUfVTXFbQ";;1;1436;
"Axtion Club";"https://www.axtionclub.com/";(206) 436-8589;"2602 2nd Ave";"Seattle";"WA";98121;"5/5 Stars";"United States";"For the first time in Belltown, anybody can walk in the door and learn the skills that allow them to feel like they are stepping into the ring. Feel the satisfaction of pushing yourself further, and the pride of knowing you gave it your all. For anyone who has ever wanted to see what a Boxing, Muay Thai, HIIT, core training and Fitness Kickboxing was all about.";"https://static.wixstatic.com/media/89fcc9_99ad883f309f4cbf9c4e172dade26560~mv2_d_6000_2100_s_2.jpg/v1/crop/x_0,y_357,w_6000,h_1248/fill/w_441,h_90,al_c,q_80,usm_0.66_1.00_0.01/89fcc9_99ad883f309f4cbf9c4e172dade26560~mv2_d_6000_2100_s_2.webp";;;;;"Boxing, Muay Thai, HIIT, Core Training, Fitness Kickboxing";;"https://www.axtionclub.com/schedule";;"David Jofre";"50% off for first month!";"axtionclub@gmail.com";"https://www.facebook.com/axtionclub";"https://www.youtube.com/channel/UCE4enPvzqSy1mzxyVJH12Xw";"https://youtu.be/rMn8ghPuFk0";;1;1429;"No BJJ Classes"
"Gracie Barra Seattle";"http://gbseattle.com/";(206) 334-3327;"270 S Hanford St #201";"Seattle";"WA";98134;;"United States";"Gracie Barra is no ordinary martial arts organization. Students enjoy access to over 700 Gracie Barra Schools worldwide, professional-quality Jiu-Jitsu gear and online resources to further their training. We promote a holistic perspective to Jiu-Jitsu, including physical and mental wellness. All GB Schools are supervised by a Gracie Barra certified instructor, who supports students and helps each one achieve their potential through challenging training programs. Each class at Gracie Barra Seattle is customized to offer maximum benefit for the students in attendance.";"https://graciebarra.com/seattle-wa/wp-content/uploads/sites/119/2018/01/GracieBarraSeattleWA-logo.png";"https://graciebarra.com/seattle-wa/kids-teens-programs/";"Children and teens of all skill levels and abilities will benefit from Jiu-Jitsu classes at Gracie Barra Seattle. Our GB Kids Program is designed to teach children self-discipline as well as providing a unique way to express themselves. Our instructors are trained to interact and offer gentle correction for children and teens who practice the art of Jiu-Jitsu. Children over the age of three can begin their training at any of our 700 Gracie Barra Schools, experiencing the true power of brotherhood and integrity. Our GBK program is structured similarly to adult courses, with adaptations and modifications made to reach the different age ranges in the class. Jiu-Jitsu classes for children begin with the building blocks that are needed to teach the fundamentals of Jiu-Jitsu. We have developed a curriculum that is structured in a way that shows children and teens the value of routine, cooperation and self-awareness.";;;"BarraFIT";;"https://graciebarra.com/seattle-wa/our-school/#schedule";"Mon, Wed: 11:00am-2:00pm, 5:00pm-8:00pm; Tues, Thurs: 6:00am-8:00am, 5:00pm - 8:00pm; Fri: 11:00am-2:00pm; Sat: 9:00am-2:00pm; Sun: 11:00am-2:00pm";"Rodrigo Lopes";;;"https://www.facebook.com/bjjseattle/";;;;1;1434;
"Praxis Brazilian Jiu Jitsu";"https://www.praxisbjj.com/";(360) 329-2289;"222 Minor Avenue North";"Seattle";"WA";98109;;"United States";"Quantity and quality often lie at opposite ends of the spectrum. That is why at Praxis we teach only Brazilian Jiu Jitsu. We feel that your time is valuable and if you are going to train martial arts, why not spend that time learning the single best art there is? At Praxis you will learn to train hard, but it will be in a professional and safe environment. Our structured curriculum and training methods enable beginners to develop skill at a respectable pace. We have classes for all skill and experience levels. We are a family oriented facility that emphasizes martial arts training as a means to add balance to your life. Quantity and quality often lie at opposite ends of the spectrum. That is why at Praxis we teach only Brazilian Jiu Jitsu. We feel that your time is valuable and if you are going to train martial arts, why not spend that time learning the single best art there is? At Praxis you will learn to train hard, but it will be in a professional and safe environment. Our structured curriculum and training methods enable beginners to develop skill at a respectable pace. We have classes for all skill and experience levels. We are a family oriented facility that emphasizes martial arts training as a means to add balance to your life. We are conveniently located in the South Lake Union Neighborhood of Seattle, WA. Our facility is three blocks northeast from the Whole Foods on Westlake and two blocks west of the REI off of I-5.";;"https://www.praxisbjj.com/kids";"There isn't a class in school that teaches kids how to get along with each other. Often, they are let out for recess and we basically hope they figure it out. Brazilian Jiu Jitsu can help your child navigate what can be one of the harder puzzles a child has to figure out; how to get along well with others.";;;;;"https://www.praxisbjj.com/directions-and-schedule";;;;"info@praxisbjj.com";"https://www.facebook.com/PraxisBrazilianJiuJitsu/";"https://www.youtube.com/channel/UC6aBC93eA8YI71Y9LWB8RKg";"https://youtu.be/I7ekK97Xl2g";;1;1442;
"Greenlake Martial Arts";"https://www.evolutionofmartialart.com/";(206) 522-2457;"319 NE 72nd St";"Seattle";"WA";98115;"5/5 Stars";"United States";"Function, not flash. Here you will train in Tsun Jo® Wing Chun Kung Fu, a beautifully engineered system fully committed to functional self defense application. We teach practical moves with a high percentage of success that produce real skill and real results to ensure what you are learning will keep you safe on the streets. We have combined the best of self defense training with applications of the Wim Hof Method to maximize your mental focus, nervous system development and resilence. And thanks to a system of shared values, you and your training partners will enjoy a safe and fun learning environment";"https://static.wixstatic.com/media/eb5455_4fa0e91cbfec40c9901bb64098017489.png/v1/fill/w_260,h_130,al_c,q_80,usm_0.66_1.00_0.01/eb5455_4fa0e91cbfec40c9901bb64098017489.webp";"https://www.evolutionofmartialart.com/youth-martial-arts-classes";"Youth Martial Arts Classes (6-11 yrs) Tsun Jo® Wing Chun Kung Fu - Martial arts can produce some of the most beneficial habits and training a child can have. There are few things, if any, that are likely to instill the positive attitude, self discipline and “future success habits” of a good martial arts school. Martial arts training for kids is to help them to develop self discipline, help them become mentally and physically self reliant and confident, and help them have a positive attitude about themselves and their future. It is to help them grow up safely.";"https://www.evolutionofmartialart.com/womensselfdefense";"Every woman needs the tools, knowledge and skills to protect herself and the ones she loves. Greenlake Martial Arts understands that women are often targets of violent crime and abuse; that's why we're committed to giving women a way to fight back. In our Women's Self-Defense Course you will learn and practice highly effective moves that are simple to use and proven to work. In addition, we'll be covering how to avoid dangerous situations, the psychology of fear, and the advantages you have as a woman. Classes will be held on three consecutive Saturdays, four times a year. The first class will be a two-hour introduction seminar covering a combination of skills and knowledge that adds up to transformative awareness for self-defense. You'll learn highly effective moves and strategies that are easy to remember and simple to employ. The second and third classes are optional training to explore specific scenarios such as how to protect yourself in a car, an elevator, or while on the ground. A student must attend a two-hour Intro class in order to participate in focus classes.";"Tsun Jo® Wing Chun Kung Fu";;"https://www.evolutionofmartialart.com/schedule";"Mon, Wed: 4:00pm-9:00pm; Tues, Thurs: 9:30am-Noon, 5:30pm-8:30pm; ﻿Sat: 9:00am-2:00pm";"Matthew Soule​";;"info@greenlakemartialarts.com";"https://www.facebook.com/evolutionofmartialart";"https://www.youtube.com/channel/UCEXrVRdXMe6n45-UQ5PEtZg";"https://youtu.be/s5j_5OxvjYY";;1;1435;"No BJJ Classes"
"Seattle Integrated Martial Arts";"https://www.simamartialarts.com/";(206) 935-4531;"4159 Fauntleroy Way SW";"Seattle";"WA";98126;;"United States";"Seattle Integrated Martial Arts is a multi-disciplined, mixed martial arts school. Through our association with Guro Dan Inosanto, our roots are in Bruce Lee's Jeet Kune Do training and philosophy. We believe that cross training the various  martial arts we teach opens the student's mind and nurtures an adaptable martial artist. Different training methods enhance different physical and mental attributes. For example, the double stick work from Kali (Filipino Martial Arts) enhances perceptual speed and coordination, the pad work from Muay Thai Kickboxing gives us a powerful striking base while providing an amazing cardio workout, the study of Jiu-jitsu teaches intricate problem solving while dealing with real pressure and full body engagement. This is just a small example of the benefits of martial arts cross training but is the underlying concept of the SIMA program and an important principle of the JKD philosophy. Cross-training in all disciplines is highly encouraged but not required.  We have classes that combine arts (Kali/JKD and IMA), as well as classes that focus on one area (Brazilian Jiu-jitsu, Muay Thai Kickboxing, and Self-Defense).";"https://www.simamartialarts.com/uploads/1/4/6/0/14608910/sima-white-muay-thai-square.png";"https://www.simamartialarts.com/juniors-7-10-yrs.html";"Effective November 2019, our Little Dragons, Juniors, and Seniors program is CLOSED to new students. Unfortunately, we don't anticipate openings in our youth program anytime soon . When we do, we'll send out an email announcement. Potential new students must observe class (by appointment only) and then go through a 12-week evaluation process. Not every student is invited into our regular program.  ";;;"Kali, JKD, Muay Thai Kickboxing, Self-Defense";;"https://www.simamartialarts.com/schedule.html";;"Guro Bob Heinemann";;"classes@simamartialarts.com";"https://www.facebook.com/SeattleIntegratedMartialArts/";"https://www.youtube.com/user/SIMAMartialArts";"https://youtu.be/9EQXnAdpuG4";;1;1443;
"Marcelo Alonso Brazilian Jiu-Jitsu";"https://www.mabjj.com/";(206) 618-6024;"4211 Winslow Pl N";"Seattle";"WA";98103;;"United States";"The MARCELO ALONSO ACADEMY ranks as one of the foremost Brazilian Jiu-Jitsu schools in the State of Washington. We instruct young adult (14 and above with approval) to adult students of all ages, from a variety of backgrounds and abilities with each aspiring to attain their own personal training goals. The class learning environment is respectful, focused, and spirited. The more experienced students regularly help the beginners learn and grow. The academy is like a big family and we all help each other develop to the best of our ability. There is always a healthy dose of competitiveness but it is in the spirit of improvement. Egos are left at the door.";"https://www.mabjj.com/img/mabjj-logo.png";;;;;"Judo";"Membership Registration Fee: $100 fee (one time only). Monthly (direct withdrawal) w/ annual agreement:  $135/month (2 classes/week), $150/month (unlimited classes/week). Pay-as-you-go - Drop-in for 1 class $20, Drop-in for 2 classes $30, Weekly $100/week, Monthly (2 classes/week) $200/month,  Monthly (unlimited classes/week) $250/month, 3 Months (2 classes/week) $450/quarter, 3 Months (unlimited classes/week) $550/quarter. Discounts available for students, law enforcement, and military.";"https://www.mabjj.com/schedule/";;"Marcelo Alonso";;"Marcelo@mabjj.com";"https://www.facebook.com/Marcelo-Alonso-BJJ-111533600809/";"https://www.youtube.com/channel/UCrCRSCQItdliz1KjbFpJfOg";"https://youtu.be/onqloXTBzMI";;1;1437;
"Ballard Jiu Jitsu";"https://ballardbjj.com/";(206) 214-6406;"4501 Shilshole Ave NW";"Seattle";"WA";98107;;"United States";"Ballard Jiu Jitsu has become the home for many Pacific Northwestern Brazilian jiu jitsu enthusiasts. The Ballard academy offers plenty of opportunities to learn jiu jitsu, self-defense, achieve personal fitness goals, and be a part of a positive team community. Additionally, the Ballard Jiu Jitsu academy offers multiple classes a day, six days a week, and has the necessary tools in place to help you attain your goals along the way. Feel free to stop by and check a class out here at Ballard Jiu Jitsu.";"https://images.squarespace-cdn.com/content/v1/5af27615f407b4a8e5043b89/1526536643705-0QLMUTWEN1RGZKH00F3F/ke17ZwdGBToddI8pDm48kMpagLdZPgiW6yD5i4KsS9VZw-zPPgdn4jUwVcJE1ZvWhcwhEtWJXoshNdA9f1qD7UnCxNA8dHvmd7460Z7fbKFSZnIIAPuX1C4iUTyn4Xd4-76gsgk4xgxAaWTBSRHt9w/ballardjj.sign.png?format=100w";;;;;;;"https://ballardbjj.com/schedule";;;"Free trial class";"info@ballardbjj.com";"https://www.facebook.com/ballardjj/";;;;1;1433;
