"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Bowerhouse MMA";"https://www.bowerhouseacademy.com/";(301) 401-7049;"7311 Grove Rd, Suite D";"Frederick";"MD";21704;"5/5 Stars";"United States";"BOWERHOUSE MMA is Frederick MD'S #1 Academy for authentic fighting arts & fitness. BOWERHOUSE was established in July 2014. We offer a full range of Mixed Martial Arts classes for youth, and adults in Brazilian Jiu-Jitsu, Boxing, Kickboxing, Judo, Wrestling, MMA, and Group Functional Fitness. We also offer Private Training, and Personal Fitness Training. BOWERHOUSE is home to fitness enthusiasts of all ages, and abilities. We have developed an atmosphere that delivers immediate results! We are very welcoming of people from any and all backgrounds as our motto says ""My House Is Your House!"" with state of the art equipment, world class coaching, and an unparalleled community of movers, and  motivators. BOWERHOUSE MMA offers the ultimate Mixed Martial Arts and fitness experience you've been searching for.  ";"https://static.wixstatic.com/media/26c6b7_1ec327472cc64873b5a960f07dbac483~mv2.jpg/v1/fill/w_441,h_129,al_c,q_80,usm_0.66_1.00_0.01/26c6b7_1ec327472cc64873b5a960f07dbac483~mv2.webp";"https://www.bowerhouseacademy.com/youth-programs";"Youth Programs (5-14) - Our kids martial arts classes provide benefits for children immediately, with results that last a lifetime. Teachers and parents see a big difference when children start taking martial arts classes - they listen better at home and even do better at school because of martial arts. At BowerHouse MMA, your child will learn: Better focus and self-control; The importance of courtesy, respect, and cooperation; To be more self-confident; How to set and achieve goals; The benefits of exercise and physical fitness; Perseverance - not giving up when faced with challenges. Our kids programs help a wide variety of children, including children needing better focus, confidence, listening skills, or just a fun, new activity. And while parents are happy to see their children gain valuable life skills, the kids are excited by how fun our classes are! Students can work to earn stripes and belts as they progress.";;;"MMA, Kickboxing, Boxing, Boxing For Fitness, Bootcamp (HIIT), Wrestling, Judo";;"https://www.bowerhouseacademy.com/schedule";;"Vicente Junior";"Free trial offer!";"info@bowerhouseacademy.com";"https://www.facebook.com/bowerhousemma/";"https://www.youtube.com/channel/UCCOTzD6BvL2qNag0gz3RY9A";"https://youtu.be/w9UX_0ugcFI";;1;688;
"Soldierfit Frederick";"https://soldierfit.com/";(240) 457-4630;"8420 Gas House Pike, Suite Z";"Frederick";"MD";21701;;"United States";"Our first gym dedicated solely to the SOLDIERFIT fitness program, The Fort located in Frederick MD, features 19,000 sq. ft of workout space, including a 6,000 sq. ft. athletic turf field on which over 300 boot camp classes are offered each month. Classes start as early as 05:30 and run up to 19:30. In addition to the athletic field, The Fort boasts a 3,000 sq. ft. functional fitness gym, including over 5,000 lbs of free weights, TRX station, Rogue Infinity Rig, Rogue sleds, rowers, bikes, and more. The gym portion of The Fort is open seven days a week regardless of the current class schedule. 6,000 sq. ft. turf field; 3, 000 sq. ft. functional fitness gym; 6,000 sq. ft. martial arts training facility; Latrines and showers; Boot Camp classes; Personal training; Athlete specific training; Kid Kadets fitness program; Pro shop with SOLDIERFIT gear and nutritional products";"https://soldierfit.com/wp-content/uploads/2014/11/header_logo_60px-1.png";"https://soldierfit.com/program-martial-arts-for-children/";"Our Children’s program in Frederick, Maryland is designed to give students confidence and leadership skills to face life’s challenges. We emphasize character development to foster a positive attitude to help resolve and avoid conflicts before they start. We give children an opportunity to learn effective self defense while having fun and staying fit. Our program incorporates stand-up martial arts and grappling into a singular comprehensive program. Students will safely practice skills that will help them diffuse, prevent and handle threatening situations. We offer two levels of martial arts for children.";;;"MMA, Standup Combatives";;"https://soldierfit.com/frederick-location/frederick-schedule/";"Mon-Thurs: 5:00am-9:00pm, Fri: 5:00am-7:00pm; Sat, Sun: 8:00am-1:00pm";"Danny Farrar";"Free Class";"frederick@soldierfit.com";"https://www.facebook.com/SoldierfitFrederick/";;;;0;693;
"Evolve Academy";"https://www.evolveacademy.com/";(301) 990-1563;"18753 N Frederick Ave #200";"Gaithersburg";"MD";20879;"5/5 Stars";"United States";"At Evolve Academy of Martial Arts, we believe that self defense begins with the mindset that your life is worth defending. Evolve Academy is a world-class organization comprised of highly skilled and dedicated martial artists who strive for the highest standards of excellence. Having been located in the Gaithersburg, Maryland area for over 10 years, our staff is a team of highly motivated individuals, dedicated and committed to our students, our industry and our community.   Evolve Academy is continuously evolving in order to better serve our customers and team members, and we believe that by empowering our students with valuable life skills such as self-confidence, focus and conflict resolution, we can improve their everyday lives. Evolve Academy is not only the largest Martial Arts school in the area, offering Stand-up Combatives, Brazilian Jiu-Jitsu, Mixed Martial Arts and Evolve Fit Fitness Bootcamp to both adults and children, but we also offer the most highly qualified instruction around. Our programs are designed to meet the needs of all fitness levels.  Whether you are new to training or a seasoned athlete, our classes offer you an awesome cardio and strength building workout.";"https://static.wixstatic.com/media/60b786_cd1767ce40f642029f8d8b24fb8120fd~mv2.jpg/v1/fill/w_263,h_225,al_c,q_80,usm_0.66_1.00_0.01/60b786_cd1767ce40f642029f8d8b24fb8120fd~mv2.webp";"https://www.evolveacademy.com/programs";"Kids Self-Defense Program - Martial Arts is about more than just learning kicks and punches. It helps kids build confidence, practice respect and improve focus and discipline. EVOLVE Academy’s Kid’s Program is a unique blending of traditional and contemporary Martial Arts that offers your child an effective self-defense program that promotes personal maturity, physical growth and character development. Our program encourages the non-violent resolution to conflict while helping your child build the confidence that he or she needs to face the challenges in today’s world!";;;"MMA, Stand-up Combatives, Evolve Fit Fitness Bootcamp";;"https://www.evolveacademy.com/schedule";;"Mike Moses";"Get Started Today With Our $20 Trial
Classes include:
Kids Self-Defense 
Stand-up Combatives
Ground Combatives

Call to schedule you your first Intro Class today!";"evolveacademy@gmail.com";"https://www.facebook.com/evolveacademyofmartialarts/";"https://www.youtube.com/user/mikermoses";"https://youtu.be/bOF_vqfylg8";;0;705;
"Infinite Fighting Concepts MMA";"https://www.ifcmma.com/";(301) 525-8371;"317 Muddy Branch Rd";"Gaithersburg";"MD";20878;"5/5 Stars";"United States";"Our team of instructors are keen to show you how they can make a difference to you.";"http://www.ifcmma.com/wp-content/uploads/2018/09/logo-1.png";;;;;"Boxing, Muay Thai, Functional Fitness, Judo";;"https://www.ifcmma.com/#schedule";;"Jeff Gordon";"Try 2 Classes for FREE!";;"https://www.facebook.com/InfiniteFC/";"https://www.youtube.com/user/InfiniteFCAcademy";"https://youtu.be/T-muQBZ90bI";;1;707;
"Foundry Jiu Jitsu & Martial Arts";"https://www.foundrydcbjj.com/";(240) 751-5311;"7 Metropolitan Ct #3";"Gaithersburg";"MD";20878;"5/5 Stars";"United States";"Our immaculately clean 4000 square foot training facility includes: 2000 square feet of mat space; Spacious lounge with leather seating for parents & students; Pro Shop area for training gear; 60"" flat screen w/ extensive dvd & literature catalog; Rogue fitness equipment for strength & conditioning; 3000 lbs of plates, dumbbells & kettlebells. The ONLY world-class instruction in Montgomery County.";"https://static.wixstatic.com/media/4820c4_56b691b644074fb084ce57ea94a279ef~mv2.jpg/v1/fill/w_963,h_289,al_c,lg_1,q_80/71ce1290-182a-48d6-b04e-a44ee2417610_JPG.webp";"https://www.foundrydcbjj.com/copy-of-adult-programs";"Kids Jiu Jitsu (ages 8-14) - The benefits of getting your child into BJJ are almost endless. Whether you are looking to improve your childs focus and academic performance, self-esteem and confidence, flexibility, muscular endurance, agility and coordination, you have found the right activity AND the right academy. Our kids classes are taught by a BJJ Black Belt with over 30 years of experience (not a teenager).  The Kids program can be summed up in two words: Structured Fun. Little Samurai (ages 5-7) - A total fitness program for kids that uses Brazilian Jiu Jitsu as an introduction to martial arts & physical fitness. Classes are safe and focus on positive reinforcement, respect, focus & self control. Your child will improve mental focus, balance, spacial awareness, build strength & endurance, while learning Real self defense through games, drills & Jiu Jitsu technique. Get YOUR Little samurai involved and begin to experience the benefits in just a few weeks! No-Gi - No-Gi (sem kimono) Jiu Jitsu is practiced without the uniform.  Kids wear t-shirts/rashguards for a top & shorts/sweatpants for bottoms. No-Gi Jiu Jitsu focuses on many of the same techniques & concepts, but without offering the same grips.  This forces students to adapt their techniques, making them more effective & efficient. Kids Kickboxing - Our Kids Kickboxing class is held on Monday afternoon. Classes focus on safety first with an emphasis on stance, footwork, basic combinations & defense. More experienced students are allowed to spar lightly with control & respect for their partner. This is an excellent supplement to our grappling classes.";"https://www.foundrydcbjj.com/programs-";"Unlike most Women's Only programs ours is run by an actual woman AND one of only a handful of female Black Belts in ALL of Maryland, DC & Virginia. Missy has been training Brazilian Jiu Jitsu for 15 years and has competed at the highest level including the IBJJF World Championships at the Black Belt level! Come check out the difference in a safe, supportive atmosphere.";"Thai Boxing";;"https://www.foundrydcbjj.com/schedule";"Mon: 4:00pm-9pm; Tues, Thurs: 10:00am-12:00pm, 5:00pm-10:00pm; Wed: 7:00am-8:00am, 12:00pm-2:00pm, 4:00pm-8:00pm; Fri: 7:00am-8:00am, 4:00pm-8:00pm; Sat: 8:00am-2:00pm";"Felipe Linhares";"1 free trial class offer!";"foundrydcbjj@gmail.com";"https://www.facebook.com/AllianceJiuJitsuMaryland/";;;"Felipe Linhares: IBJJF Worlds (Gi) Championship Bronze medalist; IBJJF Pan American Bronze medalist; Brasiliero Silver medalist; Sao Paulo Open Champion; Curitiba Open Champion; Floripa Open Champion; Belo Horizonte Champion; IBJJF BJJ Pro Champion; Chicago Open Champion; Charlotte Open Champion; DC Open Champion; Atlanta Open Champion; 2017 Alliance Athlete of the Year (Br); Koral sponsored athlete";1;706;
"2nd Gear BJJ";"https://www.2ndgearbjj.com/";(240) 786-5553;"8730 Cherry Ln, Suite 14";"Laurel";"MD";20707;;"United States";"Our mission is to improve lives through the practice of martial arts, and we want everyone who walks through our doors to feel welcome when they enter and exhausted but happy when they leave.";"https://www.2ndgearbjj.com/wp-content/uploads/2017/04/2ndgear_color_modified-e1493008785277.png";"https://www.2ndgearbjj.com/programs/";"The kids program is designed to teach the fundamentals of the art, while instilling the following values in students: Confidence in their ability to smash through any goal (no matter how daunting it seems) with consistent and persistent action. Respect for their instructors and peers. Improved movement and coordination. The discipline to stay focused while in pursuit of any goal. None of those things will come easy. They will have to work at it, and we’ll be there to help them. Our mission to ensure that they experience incredible personal growth in the program.";;;;;"https://www.2ndgearbjj.com/schedule/";;"Kenneth Brown";"You can try out three classes without any commitment.";"info@2ndgearbjj.com";"https://www.facebook.com/2ndgearbjj/";;;;1;713;
"Yamasaki Academy";"https://grappling.com/";(301) 770-0969;"12712 Rock Creek Mill Rd.";"Rockville";"MD";20852;"5/5 Stars";"United States";"We provide instruction in Brazilian Jiu Jitsu, Thai Boxing, Boxing, Submission Grappling and MMA for professional and casual practitioners.";"http://grappling.com/wp-content/uploads/2018/01/LOGO.png";"https://grappling.com/programs/";"The Kids’ Jiu-Jitsu classes at Yamasaki Academy aim to create extra support for the parents by teaching children discipline, self-control, improved self-esteem and the ability to focus better on tasks. Brazilian Jiu-Jitsu is a non-striking self-defense martial art system that steers children away from using brute strength and toward using their minds. This martial art style is considered to be one of the best self-defenses for kids and adults since it is applied in response to physical aggression, which will not lead to violence. The belt and stripe ranking helps teach kids that they must earn things and achieve their goals through hard work. Through this, students earn their way up in belts based on attendance, attitude and skill level. Head Instructors Master Fernando Yamasaki and Francisco Neto use their expertise in Jiu-Jitsu, Judo and Wrestling in the kid’s Jiu-Jitsu classes.";;;"Thai Boxing, Sportjudo, Strength and Conditioning";;"https://grappling.com/schedule/";;"Fernando Yamasaki";;"info@grappling.com";"https://www.facebook.com/YamasakiAcademyHq/";;;;0;710;
"Standard BJJ";"https://www.standardjiujitsu.com/";(301) 910-3790;"409 N Stonestreet Ave";"Rockville";"MD";20850;"5/5 Stars";"United States";"Standard Jiu Jitsu is an up and coming BJJ program located in Rockville, MD. The programs at Standard BJJ are designed as complete grappling programs with something to offer every practitioner, from the beginner to the advanced student. We offer both gi and no-gi classes and offer mat times everyday of the week. Our system focuses on physical and mental fitness through intense and focused training sessions and deliberate skill-set development through principle based learning techniques. We keep our classes small and our attention individualized to help each person get the most from their training. Standard’s mission is to make Brazilian Jiu Jitsu and Submission Grappling available to everyone.";;;;;;"Submission Grappling";;"https://www.standardjiujitsu.com/news-and-events";;"Greg Souders";"7 days free trial offer!";"greg@standardjiujitsu.com";"https://www.facebook.com/standardbjj/";;;;1;708;
"Pure Performance Martial Arts Center";"http://pureperformancemac.com/";(301) 881-7314;"4980 Boiling Brook Pkwy";"Rockville";"MD";20852;;"United States";"Join us at Pure Performance Martial Arts Center in Rockville and enjoy the best Martial Arts and fitness facility in town. Our gym is modern, clean, and recently built - complete with 6,100 square-feet. You'll enjoy access to Olympic grade equipment and all the mat space you need. Get an incredible workout and never feel cramped for space again!";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/correct-logo-size-121091.png";"http://pureperformancemac.com/classes/Kids-Martial-Arts-";"Take On Our Comprehensive Kids Martial Arts Classes Including BJJ And More! At Pure Performance Martial Arts Center, your child can stay more active than ever before with our incredible Kids Martial Arts Classes in Rockville. We are proud to offer a wide range of instruction for kids of all ages and abilities and we work hard to make sure that each and every child enjoys individualized attention and a safe, supportive environment. From bully prevention and confidence building to physical activity and vital social skills, the benefits of Kids Martial Arts training are endless. Get your child started today!";;;"Muay Thai, Krav Maga";;"https://pureperformancemac.sites.zenplanner.com/calendar.cfm";;"AJ Rosales";;"info@pureperformancemac.com";"https://www.facebook.com/PurePerformMAC/";"https://www.youtube.com/channel/UC9R29f75fIMmkDttGSGCg9w";"https://youtu.be/o2YtXgtimiU";;1;709;
"Cyclone Brazilian Jiu-Jitsu Academy";"https://cyclonejj.com/";(985) 855-0209;"13413 Highway 90";"Luling";"LA";70039;;"United States";"Learning how to become better people through Brazilian Jiu-Jitsu.";"https://img1.wsimg.com/isteam/ip/685fe661-3862-4922-8ae8-42a79c1607d1/51820cee-2a73-4096-8293-2429d3bbdb69.jpeg/:/cr=t:0%25,l:0%25,w:100%25,h:99.77%25/rs=w:538,h:269,cg:true";;;;;;;;"Mon-Fri: 5:00pm-9:00pm";"Darren DeSalvo";"3 classes for $19.99";"cyclonebjj@yahoo.com";"https://www.facebook.com/Cyclonebjjacademy/";;;;1;;
"Olympic Brazilian Jiu Jitsu";"http://www.olympicbjj.org/";(337) 540-6742;"496 South Post Oak Rd";"Sulphur";"LA";70663;;"United States";"We are both thrilled and grateful to be the premier martial arts and fitness center in Sulphur, Lousiana. The moment you walk through our doors, you’ll see that Olympic Brazilian Jiu-Jitsu is one of the BEST choices you can make to get incredibly fit, develop important moral values, and learn effective self-defense techniques… all while having a blast! We offer world-class BJJ instruction for individuals, families, and anyone who wants to improve their life and become the best that they can be – both on and off the mats. The vibe in our school is exceptionally welcoming, friendly, and inspiring. Whether you’re a child, teen or adult, our progress-oriented curriculum allows you to have a challenging, inspirational learning and training experience that will make you want to come back for more. You’ll see lots of smiles high fives here because it’s such a FUN and EXCITING place to be! Our awesome instructors focus on your personal safety and success by helping you get in the best shape of your life, improve your confidence and self-image, and learn highly effective self-defense skills for the challenging world we live in.";"http://www.olympicbjj.org/assets/school/1473/logo.png";"http://www.olympicbjj.org/klma";"From focusing, to goal setting, to self-discipline, to self-respect – kids emerge from this program changed for the better. And their parents couldn't be happier. ";;;;;;;"Tyler Scalisi";;;"https://www.facebook.com/olympicbjj/";;;;1;;
"Gladiators Academy of Lafayette";"http://www.gladiatorsla.com/";(337) 504-2730;"101 N. Bud Street";"Lafayette";"LA";70583;;"United States";"Gladiators Academy of Lafayette is one of the most accomplished martial arts training centers in the south today. We take pride in the success of our students through the improvement of their lives. Our students are dedicated to getting in better shape, improving themselves mentally, and having fun in our classes while learning and improving in their chosen art! We have classes for all fitness levels, ages, and skill levels. You will be pushed to achieve the goals you desire. We want to change and improve your life, period. The academy also caters to professional athletes and competitors, and we have produced athletes that have competed in the UFC, WEC, and The Ultimate Fighter Reality Show on Spike TV. In addition we have athletes who have competed in the highest possible levels in Brazilian Jiu-Jitsu, Judo, and Submission Wrestling. We pride ourselves in having a core of instructors that have been involved in teaching martial arts to beginners and to professionals for over a decade. Our goal is to use martial arts training to build people into better people, come join the ARMY!!!";"http://www.gladiatorsla.com/images/pages/scott-martial-arts.png";"http://www.kidslovemartialartslafayettela.com/";"From focusing, to goal setting, to self-discipline, to self-respect – kids emerge from this program changed for the better. And their parents couldn't be happier. ";;;"MMA, Muay Thai";;;;"Tim Credeur";;;"https://www.facebook.com/GladiatorsLA/";"https://www.youtube.com/user/CrazyTimCredeur";"https://youtu.be/zz2RNe5vlLc";;1;;
"Bayou Jiu Jitsu Academy";"https://bayoujiujitsu.us/";(225) 505-8500;"9681 Airline Highway";"Baton Rouge";"LA";70815;;"United States";"Bayou Jiu Jitsu Academy’s mission is to provide each individual with the instruction, guidance, and support needed to allow each person to achieve their goals. Bayou Jiu Jitsu & Self-Defense is led by a Gracie Black Belt under Master Ralph Gracie, with expert instruction in Brazilian Jiu Jitsu, Self-Defense, Judo, Wrestling, and Bully Prevention.";"https://bayoujiujitsu.us/wp-content/uploads/2017/06/bayou-jiu-jitsu-and-self-defense-academy-logo.png";"https://bayoujiujitsu.us/kids-martial-arts/";"Our kids martial arts program will teach your child discipline and respect while learning the art of Jiu- Jitsu. Your kids will learn how to defend themselves while improving their motor skills, and confidence in a fun and controlled environment. In addition to learning brazilian jiu jitsu they’ll also learn judo, wrestling, and bully prevention techniques. Our classes are led by a black belt instructor who will transform your child and give them the confidence to soar! Our classes are also a great way of making new friends.";;;"Self-Defense, Judo, Wrestling, Cardio Kickboxing";;"https://bayoujiujitsu.us/schedule/";;"Kevin Bellard";;;"https://www.facebook.com/bayoujiujitsu/";"https://www.youtube.com/channel/UCwwGuW_IASWnur4HORDxc-A";"https://youtu.be/EcQzyoEKsrU";;0;;
"Bayou Jiu Jitsu Academy";"https://bayoujiujitsu.us/";(225) 505-8500;"13623 Hooper Road";"Central";"LA";70818;;"United States";"Bayou Jiu Jitsu Academy’s mission is to provide each individual with the instruction, guidance, and support needed to allow each person to achieve their goals. Bayou Jiu Jitsu & Self-Defense is led by a Gracie Black Belt under Master Ralph Gracie, with expert instruction in Brazilian Jiu Jitsu, Self-Defense, Judo, Wrestling, and Bully Prevention.";"https://bayoujiujitsu.us/wp-content/uploads/2017/06/bayou-jiu-jitsu-and-self-defense-academy-logo.png";"https://bayoujiujitsu.us/kids-martial-arts/";"Our kids martial arts program will teach your child discipline and respect while learning the art of Jiu- Jitsu. Your kids will learn how to defend themselves while improving their motor skills, and confidence in a fun and controlled environment. In addition to learning brazilian jiu jitsu they’ll also learn judo, wrestling, and bully prevention techniques. Our classes are led by a black belt instructor who will transform your child and give them the confidence to soar! Our classes are also a great way of making new friends.";;;"Self-Defense, Judo, Wrestling, Cardio Kickboxing";;"https://bayoujiujitsu.us/academy/jiu-jitsu-classes-central-la/";;"Kevin Bellard";;;"https://www.facebook.com/bayoujiujitsu/";"https://www.youtube.com/channel/UCwwGuW_IASWnur4HORDxc-A";"https://youtu.be/EcQzyoEKsrU";;0;;
"Lake Area Brazilian Jiu-Jitsu";"https://www.labjj.com/";(337) 214-2222;"1814 E. Prien Lake Rd";"Lake Charles";"LA";70601;;"United States";"We are the Lake Area's premier Brazilian Jiu-Jitsu Academy. We pride ourselves on giving our students the best methods for learning and practicing the art of Brazilian Jiu-Jitsu. You can expect to learn skills such as closing the distance, clinching, creating space, gaining and maintaining dominant position, striking, finishing moves, and much more. ";;"https://www.labjj.com/classes/";"We offer both little kids (5-7) and big kids (7-12) classes. The children's classes are designed to teach the concepts of Brazilian Jiu-Jitsu, to instill self discipline and respect, to improve coordination, physical fitness.";"https://www.labjj.com/classes/";"Brazilian Jiu-Jitsu is not just for men. Women also take part in our safe and fun classes. This give you the opportunity to improve your physical fitness, strength, flexibility, and self defense techniques. Our classes will build self respect, emotional strength, and the ability to defend yourself at a moments notice.";;;;;;;;"https://www.facebook.com/LABJJ/";;;;1;;
"Blacklist Martial Arts & Fitness";"http://www.blacklistbjj.com/";(985) 303-0170;"5756 W. Main St";"Houma";"LA";70360;;"United States";"Blacklist Martial Arts & Fitness is a full-time training academy that offers morning, noon and evening classes. We have been teaching Brazilian Jiu-Jitsu, Muay Thai and MMA in the Terrebonne and Lafourche Parish since 2005. Our long-term track record clearly shows our love and passion for what we do and how we do it. We are deeply committed to helping you increase your focus, discipline and physical fitness through martial arts training. Your goals are our goals so bring the goals list and we’ll handle the details. We Make Learning Self-Defense Safe and Fun for All Ages! With a variety of programs for people of all ages, skill and fitness levels, you are sure to find a class that will meet your needs, fit into your busy schedule and accomplish your goals. Everyone in your family is welcome at Blacklist Martial Arts. We offer classes for kids 3-14 years old, women, teens, adults and even professional MMA fighters.";"http://www.blacklistbjj.com/assets/school/1380/logo.png";"http://www.blacklistbjj.com/classes";"Respect, focus, and confidence are the most important things kids walk away with in our classes. That's because our Houma kids martial arts program is about more than ""punches and kicks"". It's about helping your child succeed in life. AMAZING DEAL! We're currently running a limited time only online special. Click here to get the full scoop on this amazing program and to grab the special while it lasts!";;;"MMA, Muay Thai, Skillz Fit";;;;"Derrick Breaux";;;;;;;1;;
"Gracie Barra - Lake Charles";"https://www.gblakecharles.com/";(337) 602-6265;"310 West McNeese Street";"Lake Charles";"LA";70605;;"United States";"Gracie Barra Lake Charles’ Mission is to bring Brazilian jiu jitsu and its many benefits to everyone living in Lake Charles and the surrounding areas. We offer an immaculate training area with so your family has a safe, inclusive environment to develop important Jiu-Jitsu skills. At Gracie Barra Lake Charles, our commitment to families extends right into our facility. We aren’t a fight club – we’re a family-oriented Lake Charles martial arts academy that follows proper dojo etiquette at all times while adhering to an honorable code of conduct; our classes are formal, but friendly. We teach and mentor students from different age categories and skill levels, offering flexible schedules that allow for each member of your family to receive the training support they need. We are open 6 days a week. We offer Day, Evening and Weekend Classes all taught by our Black Belt instructor.";"https://pmcontent.blob.core.windows.net/25daed3734034e86a440c85c96f1d120/publicImages/GB+Lake+Charles/GB-Lake-Charles-logo.png?170424070721";"https://www.gblakecharles.com/ProgramLakeCharles/childrens-martial-arts-lake-charles";"To excel in any endeavor, an individual must possess a strong set of values and a solid character to give him or her the perseverance to achieve his or her goals set. The Gracie Barra Brazilian jiu-jitsu Children’s Martial Arts Program provides children ages 4-15 with an environment that gives them the experience and understanding of core values like focus, discipline, persistence, cooperation and respect. The Gracie Barra Brazilian jiu-jitsu Children’s Martial Arts Program provides a very challenging, yet safe and caring environment for a child to mature towards a real life champion. The outcome of continued childhood practice of Gracie Barra Brazilian jiu-jitsu Children’s Martial Arts goes far beyond the accomplishments on the mats. The discipline and excellence demanded by our instructors often carries over to the child’s behavior at home and at school.";"https://www.gblakecharles.com/ProgramLakeCharles/lake-charles-self-defense";"Join our all-powerful, all-female group at Gracie Barra Lake Charles and experience women’s self-defense like never before. Train to feel FIT and train to feel PROTECTED with our exclusive program dedicated to women’s self defense. If you’re looking for classes that will give you an incredible workout while providing you with the skillsets you need to fend off an attacker – Gracie Barra Lake Charles’s Women’s Self-Defense Program is the place for you. Our exclusive all-women classes are designed to introduce women to the art of Brazilian Jiu-Jitsu while empowering them with moves to prepare them for real-life scenarios. With attack-and-escape situations that simulate real incidents, women train their endurance, strength, and focus while learning advanced self-defense techniques to maintain control in an unwanted situation. ";;;;;"Jaime Gomez";;"info@gblakecharles.com";"https://www.facebook.com/GracieBarraLC";"https://www.youtube.com/channel/UCJg5DimxWy_LhsNpctYzgHA";"https://youtu.be/-Pi2BSXSWSI";;1;;
"Champagne's Martial Arts";"http://karatelafayette.com/";(337) 216-7575;"1527 Westgate Rd";"Lafayette";"LA";70506;;"United States";"Welcome To Champagne's Martial Arts, where we're helping everyday men, women, and children learn high-quality martial arts and take pride in everything they do. From Kids Karate and Brazilian Jiu-Jitsu to Fitness training and Women's Self-Defense, we truly have something for everyone. And when you join us in Lafayette, you'll have access to the most accomplished instructors around. Our BJJ system is built off the teachings of Gracie Jiu Jitsu and our staff is dedicated to helping everyone find success.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/h_100/Logo-104756.png";"http://karatelafayette.com/classes/Kids-Martial-Arts-";"At Champagne's Martial Arts, we're proud to offer students of all ages an incredible martial arts experience that will boost their confidence and give them real-world self-defense skills for any situation. Our staff is dedicated to meeting the needs of children all across Lafayette, regardless of their skill level or background. Give your child the best chance to thrive today with our Kids Martial Arts program! ";;;"Group Fitness";;"http://karatelafayette.com/Home/Schedule";;"John Champagne";;"karatelafayette@gmail.com";"https://www.facebook.com/GracieLafayette/";"https://www.youtube.com/channel/UCK7hjCAFaX_D4yAkOWbk8Fw";"https://youtu.be/TZKGXYln4LM";;1;;
"Team Hopkins Jiu-Jitsu Shreveport & Bossier City";"http://teamhopkinsmartialarts.com/";(318) 570-8914;"1605 Benton Rd., Ste C";"Bossier City";"LA";71111;;"United States";"Established in 2012, our goal from day one has been to equip every individual with the traditional techniques and lifestyle in which the Gracie family has made famous. Our school lives by the principle that speed and power are gifts that few possess, but the refinement of leverage and technique are available to everyone. This lifestyle is a disciplined one, bringing people of different backgrounds together in a traditional environment with the common goal of getting better at Jiu-Jitsu and at life. The effect of our training is as much mental as it is physical, with the discipline carrying over to all portions of life. An increase in self-confidence and self-understanding comes along with the humility and regard for your fellow person.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/h_100/Logo-107437.png";"http://teamhopkinsmartialarts.com/classes/Kids-Martial-Arts";"At Team Hopkins Jiu-Jitsu in Bossier City & Shreveport, we take pride in offering students of all ages the best Brazilian Jiu-Jitsu instruction around. Unlike a lot of Kids Martial Arts programs, ours is based solely on BJJ as taught by Royce Gracie and the real-world skills it can offer our children. Our instructors are dedicated to meeting the needs of every child in class, regardless of their experience level or background. Give your child a boost today and join us in Bossier City!";;;"Fitness Kickboxing; Group Fitness";;"http://teamhopkinsmartialarts.com/Home/Schedule";;"Mikey Braswell";;"mike@bossierjiujitsu.com";"https://www.facebook.com/teamhopkinssb/";;;;1;;
