"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Tran's Martial Arts And Combatives Fort Collins";"http://www.transfortcollins.com/";(970) 493-3838;"1125 W. Drake Rd.";"Fort Collins";"CO";80526;;"United States";"Since 1988 Tran’s Martial Arts and Combatives-Fort Collins has been providing the people of Fort Collins with the finest instruction in Kids Karate, Tae Kwon Do, Modern Army Combatives, Authentic Ninjutsu, Authentic Japanese Samurai Sword, Mixed Martial Arts, Kickboxing, Traditional Ninjutsu Weapons Training, Self Defense Seminars, Physical Fitness Training and Personal Fitness Training. We are also proud to offer our Authentic Samurai Sword Program to the people of Fort Collins, and our Exclusive Military Service Preparation Course to those who want to get an edge before entering military service. We hope you enjoy our website and will stop by and visit our campus if you are in the Fort Collins area.";"http://www.transfortcollins.com/index_files/image9141.png";"http://www.transfortcollins.com/index_files/transmartialartsfortcollinskidsselfdefenseprogram.htm";"Our unique children's self defense program is the most comprehensive kids martial arts program available in Fort Collins. For over 25 years, our innovative methods of teaching have influenced thousands of Fort Collins kids to become achievers in life through martial arts, as well as in the elementary school classroom. We are on a mission to battle child obesity and sedentary lifestyles in Fort Collins through martial arts. We incorporate games, music, learning and of course fun in our Little Ninjas Program.";;;"Karate, Tae Kwon Do, Modern Army Combatives, Authentic Ninjutsu, Authentic Japanese Samurai Sword, Mixed Martial Arts, Kickboxing, Traditional Ninjutsu Weapons Training, Self Defense Seminars, Physical Fitness Training, Personal Fitness Training";;"http://www.transfortcollins.com/index_files/transmartialartsfortcollinsclassschedule.htm";;;;;;;;;1;328;"No BJJ Classes"
"Z's Training Gym";"http://www.zsgym.com/";(970) 691-7880;"328 S Link Ln, Unit 7";"Fort Collins";"CO";80524;;"United States";"We reject your standards and create our own. Through power, strength, speed and skill we excel. Let this place be sanctuary for those with hearts of gladiators and spirits of warriors. Our efforts become our armor, allowing us to transcend human limitations.";"http://www.zsgym.com/images/logoNewHeader.jpg";;;;;"Mixed Martial Arts, Wrestling, Muay Thai, Kickboxing, Boxing, Strength and Conditioning";;"http://www.zsgym.com/programs.shtml";"Mon-Fri: 5:00pm-9:00pm, Sat: Hours vary depending on event schedules; Sun: Open during class times ";"Brian Zehler";;;"https://www.facebook.com/Zs-Gym-295004801494/";;;;1;330;
"TITLE Boxing Club Fort Collins";"https://titleboxingclub.com/";(970) 670-7166;"4360 S College Ave";"Fort Collins";"CO";80525;"3.66666666667/5 Stars";"United States";"TITLE Boxing Club is the first and only boxing-inspired fitness club committed to giving people of all ages, all bodies, all weights and all abilities the most empowering workout of their lives.";"https://titleboxingclub.com/wp-content/themes/TitleBoxing/Content/images/logo.svg";;;;;;;;;;;;"https://www.facebook.com/TITLEBoxingClubFortCollins/";;;;0;326;"No BJJ Classes"
"Gracie Jiu-Jitsu Fort Collins";;(970) 267-0490;"5800 S College Ave";"Fort Collins";"CO";80525;"5/5 Stars";"United States";;;;;;;;;;;;;;;;;;0;320;
"Element Brazilian Jiu Jitsu";"https://www.coelementbjj.com/";(970) 599-1969;"1675 3rd St";"Eaton";"CO";80615;;"United States";;"https://static.wixstatic.com/media/1b4cb8_b4d4259639324578abc92a7dcc6a07ad~mv2.jpg/v1/fill/w_72,h_75,al_c,q_80,usm_0.66_1.00_0.01/1b4cb8_b4d4259639324578abc92a7dcc6a07ad~mv2.jpg";"https://www.coelementbjj.com/kids-bully-proof";;"https://www.coelementbjj.com/women-s-self-defense";;;;"https://www.coelementbjj.com/calander";;;;"coelementbjj@gmail.com";"https://www.facebook.com/ColoradoBJJ/";"https://www.youtube.com/channel/UC9-yCFdJmmh4TxEaZWtVBSw";"https://youtu.be/Aa6i0Q8TX1U";;1;359;
"The Farm Brazilian Jiu Jitsu";"http://thefarmbjj.com/";(970) 978-4996;"6268 West 10th Street Unit C";"Greeley";"CO";80634;;"United States";"The Farm Brazilian Jui-Jitsu academy in Greeley, Colorado is for all skill levels; from the novice who wants to learn about the martial art that is sweeping the world, to the experienced athlete looking to enhance their conditioning for serious competition. Come join us in a friendly, relaxed environment that focuses on building excellent technique to create an outstanding, well-rounded Brazilian Jui-Jitsu practitioner.";;"http://thefarmbjj.com/programs/kids-programs/";"The Farm Brazilian Jiu-Jitsu Kids Program is centered around promoting Self Confidence, Responsibility, Environmental Awareness, Focus, Good Sportsmanship, Physical Fitness. All this in a positive environment stressing technique and discipline.";;;"Muay Thai, MMA, Boxing";;"http://thefarmbjj.com/class-times/";"Mon-Fri: 9:00am-9:00pm, Sat: 1:00pm-4:00pm";"Danny Richards";;"info@thefarmbjj.com";"https://www.facebook.com/TheFarmBJJ/";"https://www.youtube.com/channel/UCrtTzUiv2NdLiCcPkLKRUIg";"https://youtu.be/nzJVl8Mcjio";;1;360;
"Atos Brazilian Jiu Jitsu ";"http://www.atosbjjlakewood.com/";(303) 986-4255;"9100 W 6th Ave";"Lakewood";"CO";80215;;"United States";"Throughout the history of Brazilian Jiu-Jitsu, the world has to come to know many strong and innovative teams. Atos Jiu-Jitsu, founded in 2008 by Prof. Andre Galvao and Prof. Ramon Lemos, has become one the most recognized and respected names in the Jiu-jitsu industry. As one of the smallest teams in the sport, Atos has influenced the way the world practices and defines modern jiu-jitsu. Atos Jiu-Jitsu is linked to the evolution of the 50/50 guard, leg drag, and berimbolo. The original Atos team included names such as, Prof. Andre Galvao and Prof. Ramon Lemos, Rafa and Gui Mendes, Bruno Frazatto, Guto Campos, Claudio Calasans, Gilbert Burns, Rodrigo Caporal, Ary Frias, and Davi Ramos. Through their success, the Atos Jiu-Jitsu team has attracted talent from all over the world, and has grown rapidly becoming one of the strongest teams in Jiu-Jitsu. While the team’s origins are based in Sao Paulo, Brazil, the team’s headquarters has been based in San Diego, CA since 2010. Since then, the team has added many great names to its competition team roster, including, Keenan Cornelius, Jt Torres, Michael Liera Jr., Michael Carbullido, and many more. There is a great sense of quality over quantity within the Atos team, which relates to our motto, “Together we are Stronger.” The Atos team is currently breeding a new crop of talented Jiu-Jitsu athletes who are successfully showcasing their skills in not only in the world of sport Jiu-Jitsu, but also within the world of mixed martial arts. Many BJJ and MMA competitors seek Atos Jiu-Jitsu as thier brand of BJJ because of the success the team has experienced at the highest levels of BJJ competition. Those such as Anderson Silivia, Carlos Diego, as well as Atos veterans such as Ary Frias, Davi Ramos , Bruno Frazatto and, Gilbert Burns Durinho have demonstrated great success in the most respected international Jiu-Jitsu competitions and are translating this well into the world of MMA. Atos was founded by two friends who shared the same religious beliefs and an intense passion for Jiu-Jitsu. The word “Atos” is the Portuguese word for “acts,”, which specifically references “The Book of Acts” in the bible, based on the belief that “God can do amazing things through ordinary people, when He empowers them through His Spirit.” Today, the Atos jiu-jitsu association members and competitors continue to spread their innovative style of jiu-jitsu across the world. You can currently find Atos affiliates in over 14 countries around the world.";"http://www.atosbjjlakewood.com/wp-content/uploads/2014/10/logo1.png";"http://www.atosbjjlakewood.com/programs/#2088";"We believe that the practice of Brazilian Jiu-Jitsu is seen as a means to individual development and personal growth. Strength, self-awareness, respect, discipline and responsibility are common core values taught within our kid’s program. The program is structured to teach technique through functional games aimed to improve your child’s agility and flexibility in a fun, friendly and interactive manner.";;;"Kickboxing";;"http://www.atosbjjlakewood.com/class-schedules/";;"Michael Frison";;"info@campmma.com";"https://www.facebook.com/Atos-Jiu-jitsu-Lakewood-677269819027071/";;;;1;341;
"Mile High Gracie Jiu-Jitsu";"http://www.milehighgraciejiujitsu.com/";(720) 635-9435;"1385 Carr St";"Lakewood";"CO";80214;;"United States";"Mile High Gracie Jiu Jitsu was founded in the year 2000. We are a professional and comfortable place to train in the art of Brazilian Gracie Jiu Jitsu. Our school and instructors follow the lineage of the renown Jiu Jitsu master, Royce Gracie, directly from the popular Gracie family which helped evolve Brazilian Jiu-Jitsu and mixed martial arts (MMA) into what they are today. With over 15 years of training experience, we are dedicated to providing specialized instruction and training in the arts of Brazilian Jiu-Jitsu and submission grappling. Brazilian Jiu-Jitsu is an excellent way to learn self-defense, improve physical health, build confidence, strength and discipline. Whether you're in it for sport, self-defense or for health, Mile High Gracie can provide you with elite training and guidance. We are located just west of downtown Denver in Lakewood, Colorado and are easily accessible from the Colorado front-range area.";"http://www.milehighgraciejiujitsu.com/wp-content/uploads/2015/04/MHGJJ_masthead_dark03_2015.jpg";"http://www.milehighgraciejiujitsu.com/classes/";"This is a great way to get your children introduced to the art of jiu-jitsu. Our art will help your child build confidence, discipline, improve health & fitness, and provide applicable self-defense techniques. There is sport application as well, if you want your child to begin competing in one of the world’s fastest growing martial arts. Our kid’s class instructor, Andrew Miller, is highly experienced with instructing both adults and children in Brazilian Jiu-Jitsu and submission grappling. Safety is a priority at our school.";;;;"2 Days Per Week, 6 Month Membership: $100.00/month; Unlimited, 6 Month Membership: $125.00/month; Unlimited Kid’s No Gi Jiu-Jitsu (Ages 7-14), 6 Month Membership: $60.00/month";"http://www.milehighgraciejiujitsu.com/schedule/";;"Morgan Patnode";"Our free trial offer is a great way for you to try out our school, get first-hand experience with our various classes and instructors, meet other students and see if we are the right fit for you and your jiu jitsu needs.";;"https://www.facebook.com/milehighgracie";"https://www.youtube.com/user/Milehighgracie";"https://youtu.be/wphEFR-YNFA";;1;343;
"Seo's Martial Arts Academy";"https://seosmartialartsacademy.com/";(303) 948-4466;"3255 S Wadsworth Blvd";"Lakewood";"CO";80227;"5/5 Stars";"United States";"Our mission at Seo's Martial Arts Academy is building strong minds and bodies, and our students range in age from 3 to 80.";"https://seosmartialartsacademy.com/wp-content/uploads/2018/10/Logo.png";"https://seosmartialartsacademy.com/program/kids-martial-arts/";"Give Your Kids the Lifelong Gifts of Personal Success, Confidence, Discipline and Self-Defense...While Making Sure They Have a TON of Fun. Martial arts classes normally makes you think of self-defense, being strong, fit and safe. The truth is, it’s all that and WAY more!";;;;;;"Mon-Fri: 4:00pm-8:00pm; Sat: 10:00am-1:00pm";"J Seo";;"mseo@seosmartialartsacademy.com";"https://www.facebook.com/seosmartialartsacademy/";"https://www.youtube.com/user/SMAAcademy";"https://youtu.be/n-TN-IzNSek";;0;344;
"The Sanctuary Brazilian Jiu Jitsu and Fitness";"https://thesanctuarybjjandfitness.com/";(720) 383-1617;"3355 S Wadsworth Blvd, # F109";"Lakewood";"CO";80227;;"United States";"Our purpose is to provide you with the best Brazilian Jiu-Jitsu instruction in Colorado. Whether your goal is to learn self-defense, become a professional fighter, be a tournament Brazilian Jiu-Jitsu / submission grappling champion, or just get in shape while having fun; we can help you meet your goals!!";"https://thesanctuarybjjandfitness.com/wp-content/themes/cbjj/images/logo.png";"https://thesanctuarybjjandfitness.com/classes-2/";"The kids martial arts program consists of Brazilian Jiu-Jitsu and Judo. We combine these two martial arts for the best results. 2004 Olympian, Charlee Minkin, teaches judo while Rigan Machado Black Belt, Ben Lowry teaches Brazilian Jiu-Jitsu. Your kids will learn basic self-defense techniques as well as break falls, takedowns (throws), and submissions. Your kids will also learn how to follow instructions and will become more self-disciplined while learning the martial arts. Judo and Brazilian Jiu-Jitsu will help your kids build confidence while improving their body mechanics as they develop in the martial arts. Through the martial arts, your children will gain superior balance and coordination while getting a great workout. Judo and Brazilian Jiu-Jitsu are perfect for burning all that excess energy your child has! Martial arts are a great compliment to team/group sports/activities because it allows your child to become more self-reliant.";;;"Strength and Conditioning, Judo";;"https://thesanctuarybjjandfitness.com/about-us/schedule/";"Mon-Fri: 6:00am-8:30pm, Sat: 9:00am-2:00pm";"Ben Lowry";;;"https://www.facebook.com/The-Sanctuary-Brazilian-JiuJitsu-And-Fitness-450390041675278/";"https://www.youtube.com/channel/UC95PKu2SmDHQRayS2a47ttA";"https://youtu.be/zJlQQJg-u7k";;1;345;
"Lakewood Martial Arts";"http://www.campmartialarts.com/";(303) 986-4255;"9100 W 6th Ave";"Lakewood";"CO";80215;;"United States";;;;;;;;;;;;;;;;;;1;342;"Closed"
"Peak Training Center";"http://peakmartialartsdenver.com/";(303) 986-4255;"9100 W 6th Ave";"Lakewood";"CO";80215;"5/5 Stars";"United States";"Peak Training Center is Located in Lakewood CO, We are only 5 minutes from Denver, Golden, Littleton, WheatRidge, and Only 10 minutes from Arvada and Englewood. We are also the closest facility to the mountains having members from Evergreen, Morrison, Conifer, Indian Hills, Idaho Springs that come in daily to workout. At Peak Kickboxing and Jiu-Jitsu, it is our goal to not only help you reach new heights, but to inspire as many people as we can to achieve their own personal goals and dreams. Providing an unparalleled level of customer service and creating a welcoming and unintimidating atmosphere, our goal is to create a family within our community, changing the way you take back your health. Get ripped. Get fit. Get started on changing your life today.";"http://peakmartialartsdenver.com/wp-content/uploads/2018/01/logo.png";"http://peakmartialartsdenver.com/programs/children/";"Amazing Lakewood Kids Martial Arts Class Not Only Teaches Kids Self-Defense But Gives Them The Tools They Need For Success In Life. From focusing, to goal setting, to self-discipline, to self-respect - kids emerge from this program changed for the better. And their parents couldn't be happier.";"http://peakmartialartsdenver.com/programs/womens-program/";"Are you looking for a fun and easy way to get fit, surrounded by other women who are on the same mission as you? Traditional MMA classes and other combat-based programs can be quite intimidating, especially if you are a beginner. But at Peak Kickboxing and Jiu-Jitsu, we make it our priority to ensure that you feel comfortable at all times. We make it our mission to structure our classes with your body and your goals in mind, pushing you to your limit. We ensure that you never feel overwhelmed, but help you find a rhythm that gets you into outstanding shape in a fun and exhilarating way. In our women only classes, you can leave all your worries at the door";"Muay Thai Kickboxing​, Fitness Kickboxing​, MMA, Self Defense​";;"http://peakmartialartsdenver.com/schedule/";;"Michael Frison";;;"https://www.facebook.com/TCMMA";"https://www.youtube.com/channel/UCYexC35daVdivomZUkrdh0A";"https://youtu.be/6Dwl32uCQ3w";;1;346;
"Easton Brazilian Jiu-Jitsu Thornton";"https://eastonbjj.com/";(720) 285-2148;"13762 Colorado Blvd., #148";"Thornton";"CO";80602;"5/5 Stars";"United States";"Located conveniently at 136th and Colorado, Easton Brazilian Jiu-Jitsu Thornton offers a wide array of Jiu-Jitsu classes for children and adults of all skill levels. Our Jiu-Jitsu program is designed and taught by Professor Nick Kline, with a focus on self-defense as well as sport applications. The combination of these styles gives each student the self-confidence to handle any situation that may arise, whether it be standing up for themselves in a confrontation, or competing in high level tournaments. Classes are delivered in a relaxed and fun environment where everyone is encouraged to train hard and get the most out of the Jiu-Jitsu experience. Our kids’ program is set up to build a foundation of skills that will help all children excel not only in Jiu-Jitsu, but in all aspects of their lives. Our goal is for kids to have fun while learning self-control, discipline, respect and how to get the most out of themselves. The physical aspects of Jiu-Jitsu will have the children working very hard physically, however, we also pride ourselves on the mental training that is a part of our program. Each class, our coaches spend time talking with the kids about important subjects (bullies, emotional control, personal safety etc.), and discussing how to identify and deal with these situations should they ever arise.";"https://eastonbjj.com/wp-content/uploads/2015/04/Easton-Logo-White.jpg";"https://eastonbjj.com/kids-martial-arts/";"At Easton Training Center we offer kids’ martial arts classes in both Brazilian Jiu Jitsu and Muay Thai.  These programs focus heavily on teaching children martial arts in a positive, playful setting. Classes include technique drills, games, live training, and a daily Mat Chat, where coaches discuss the life lessons of martial arts.";;;;;"https://eastonbjj.com/thornton/schedule/";;"Nick Kline";;"eastonbjjnorth@gmail.com";"https://www.facebook.com/eastonbjjthornton/";"https://www.youtube.com/user/eastontc";"https://youtu.be/D_WmWaoNKGc";;0;361;
"UFC Gym";"http://www.ufcgym.com/westminster/";(303) 439-8269;"10450 Town Center Dr #200";"Westminster";"CO";80021;"5/5 Stars";"United States";;;;;;;;;;;;;;;;;;0;347;"Closed"
"Waza Ju-Jitsu";"http://wazajujitsu.com/";(719) 415-7745;"7239 Bradburn Blvd #100";"Westminster";"CO";80030;;"United States";"Waza Ju-Jitsu is a hybrid grappling based affiliation that is geared towards self-defense and combat sports. With a heavy influence from Judo, Jiu-Jitsu, Russian Sambo and wrestling, Waza Ju-Jitsu creates an effective combat athlete. Judo and Jiu-Jitsu are not only Sport and Self defense systems but are also tools and aids to help us navigate through life and build a better version of ourselves.";"https://i1.wp.com/wazajujitsu.com/wp-content/uploads/2016/01/logo@2x.png?resize=285%2C285";;"Ju-Jitsu promotes confidence, discipline, respect, and many other developmental qualities. Ju-Jitsu will teach your child how to live a healthy lifestyle and how to take care of their body, which is so important to learn at a young age. ";;;"Kickboxing, Grappling, Randori";;;;"Howie Spratte";"1 week free trial offer!";"wazajujitsu@gmail.com";"https://www.facebook.com/wazajj/";"https://www.youtube.com/channel/UC732_ntKse9McqszTOZHrvw";"https://youtu.be/0g5hP_Qyod8";;0;350;
"Flatirons Mixed Martial Arts Academy";;(303) 872-7235;"12910 Zuni St Unit #200";"Westminster";"CO";80234;;"United States";;;;;;;;;;;;;;;;;;1;349;"Closed"
"303 Training Center";"https://www.303bjj.com/";(303) 650-4466;"6080 West 92nd Avenue #200";"Westminster";"CO";80031;"5/5 Stars";"United States";"Your home for the very best in Brazilian Jiu Jitsu, Muay Thai, Mixed Martial Arts, Kickboxing, and Self Defense. 303 Training Center is located in beautiful Westminster and is a Black Belt Academy.  We are proud to provide world class martial arts instruction and conditioning for people of all ages and levels.";"https://static.wixstatic.com/media/649558_399c34a21e814022825f5d41da2d7dc2~mv2_d_3121_1268_s_2.png/v1/fill/w_400,h_163,al_c,usm_0.66_1.00_0.01/649558_399c34a21e814022825f5d41da2d7dc2~mv2_d_3121_1268_s_2.png";"https://www.303bjj.com/kids-programs";"The introduction of Brazilian Jiu Jitsu to a child holds various benefits, many of those benefits learned through your child’s education will translate in real world situations throughout their life. As a Black Belt school, the 303 Training Center is certain to provide your child a safe and positive environment to learn in and family orientated coaching staff understands the value in teaching only the safest and most effective technique.";;;"Muay Thai, Mixed Martial Arts, Kickboxing, Self Defense";;"https://www.303bjj.com/class-schedules";;"Tony Basile";"2 Free Classes";"t303tc@gmail.com";"https://www.facebook.com/303-Training-Center-166902623326747/";"https://www.youtube.com/channel/UCm7JwjRxabJh5ymAqm0cPoQ";"https://youtu.be/Sg98ISaucCw";;1;348;
"Cruvinel Brothers Mixed Martial Arts Academy";"https://www.cruvinelbrothers.com/";(203) 290-4673;"2710 North Ave";"Bridgeport";"CT";"06604";;"United States";"Cruvinel Brothers Academy strives to provide a welcoming environment with safe training for both kids and adults, At Cruvinel, we provide a 1500 sq ft mat, personal training, locker rooms with private showers and ample seating for parents and family to observe classes.  Our gym is clean and equipped for our students to progress in training. In fact, we are dedicated to our members to ensure they are receiving the assistance they need to achieve set goals.";;;;;"Created for women only. Intensive workout class to help you get and stay fit";"Muay Thai, Kickboxing, Personal Training";;;;"Marcos Paulo";;;"https://www.facebook.com/CruvinelBros/";"https://www.youtube.com/channel/UCmC28It4lWGe2b9yyoG76EA";"https://youtu.be/QqO1WR4Gk0A";;0;385;
"Marcelo Garcia Jiu-Jitsu Association of Connecticut";"https://mgctbjj.com/";(203) 522-5880;"775 Wood Ave";"Bridgeport";"CT";"06606";"5/5 Stars";"United States";"We are located on 775 Wood Avenue Bridgeport Connecticut. We strive to provide the best Brazilian Jiu-Jitsu instruction for Men, Women & Kids. We believe that training in the Brazilian Jiu-Jitsu, whether for competition, self-defense, or just for fun and fitness is a rewarding experience with many benefits and should be a lifelong endeavor. Our students have reported gains in their physical conditioning, experienced significant weight loss, and increased self-confidence, self-discipline, and overall wellness. Our clean, modern facility has everything you need to help you achieve your goals. Whether you are interested in competition, self-defense, or simply looking to get in better shape, meet some great friends, and discover a fun new hobby. Our experienced instructors are full-time martial artists and instructors so they have the knowledge and ability to get you to the next level in your training. If private lessons are more your style, we can do that too.";"https://mgctbjj.com/wp-content/uploads/2016/09/mgctbjj-logo.svg";;;;;;;"https://mgctbjj.com/schedule/";;"Joao Luz";"First week is free!";"info@mgctbjj.com";"https://www.facebook.com/MGBridgeport/";"https://www.youtube.com/user/MGCTBJJ";"https://www.youtube.com/watch?v=j80yTuWw_-8";;1;386;
"American Top Team Connecticut";"http://americantopteamdanbury.com/";(203) 628-7659;"16 Beaver Brook Rd";"Danbury";"CT";"06810";;"United States";"We are a team focused on the formation of martial artists from the pee-wee to the professional MMA fighter and Brazilian Jiu-Jitsu competitor. Our school is located at 16 Beaver Brook Rd - Rear #3, Danbury, CT and we offer a complete package for you and your family: Brazilian Jiu-Jitsu, BJJ, Mixed Martial Arts, MMA, Kickboxing, Muay Thai, Self-Defense and others. No matter if you are looking for just a recreational activity, loose weight, improve your athletic performance, stress relief or to become a top competitor our instructors will be ready to assist you to achieve your goals.";"http://www.americantopteamdanbury.com/images/attsm.png";"http://americantopteamdanbury.com/programs-2/kids-youth-brazilian-jiu-jitsu/";"Many experts recommend martial arts for children because a good program will teach both physical and mental skills. Our goal at American Top Team Connecticut is to teach your child how to appropriately defend themselves, get them into great physical shape, and teach them special life lessons. In addition to the physical kicking and punching skills required to learn self-defense, your child will learn how to use discipline, respect, self-control, teamwork, and more to excel in academic school as well as at home with you. They can take these lessons with them and use them for a lifetime! Our Children’s Martial Arts Program: Will get your child in great shape and improve his/her coordination; Teaches how to resolve conflict peacefully; Provides an outlet for extra energy; Reinforces ideas of courtesy and respect; Teaches a “yes I can” attitude; Uses positive reinforcement to make classes fun! Find out why parents and teachers love our program, by scheduling a visit today!";;;"MMA, Kickboxing, Muay Thai, Self-Defense";;"http://americantopteamdanbury.com/schedule/";"Mon, Tues, Thurs, Fri: 11:30pm-1:00pm, 5:00pm-9:30pm; Wed: 5:00pm-9:30pm; Sat: 10:30am-2:00pm";"Luigi Mondelli";"Come try our classes for FREE. Here at American Top Team Danbury you can try our BJJ, Muay Thai, MMA, Judo, or any other class that we offer completely free of any conditions.";;"https://www.facebook.com/attconnecticut/";"https://www.youtube.com/channel/UCvyldJhiZorDnE4PAQsOUwQ";"https://youtu.be/Yyn4rKkh-ZU";;1;393;
"East Hartford Parks & Rec Department";"https://www.easthartfordct.gov/";(860) 291-7160;"50 Chapman Pl # 1";"East Hartford";"CT";"06108";;"United States";;;;;;;;;;;;;;;;;;1;382;"No BJJ Classes"
"United Tae Kwon Do";"http://www.united-taekwondo.com/";(860) 289-8008;"669A Burnside Avenue";"East Hartford";"CT";"06108";;"United States";"United Tae Kwon Do is one of America's longest continuously running martial arts schools since 1974! We're conveniently located at 669A Burnside Avenue in East Hartford, CT and serve towns and cities throughout Central and Eastern Connecticut, including East Hartford, Manchester, Glastonbury, Hartford, South Windsor, Bolton, West Hartford, Vernon, Windsor, and Southern Massachusetts. Our school offers elite Taekwondo training for Adults and Children ages 5 and up. Taekwondo is one of the most popular of all the Martial Arts, among Karate, Jujitsu, Kung Fu and Hapkido. United Tae Kwon Do has a rich heritage of Black Belt members and Masters who have trained under our school's founder, Grandmaster Moo Yong Lee. Our 4,000 square foot Training Facility is one of the largest in the region.";;"http://www.united-taekwondo.com/programs_2.html";"Children's Class: (Ages 5 thru 8) - Children's Classes are offered Tuesday, Wednesday & Thursday evenings. Junior's Class: (Ages 8 thru 13) - Juniors Classes are offered Tuesday, Wednesday & Thursday evenings.";;;;;"http://www.united-taekwondo.com/schedule_4.html";;"Sahbumnim Kenneth Reiss";;"info@united-taekwondo.com";"https://www.facebook.com/UTKDCT/";;;;1;384;"No BJJ Classes"
"Thornton Martial Arts and Fitness";"http://www.thorntonmartialartsandfitness.com/";(860) 289-1662;"701 Main St";"East Hartford";"CT";"06108";;"United States";"We empower all of our students, regardless of what their training goals are, to strengthen the mind, body, and spirit through the practicing of Martial Arts and to provide each and every one of our students with self-confidence, great health and fitness, discipline, and the skills needed to defend themselves and succeed in life. We keep the lines of communication open between Instructors, our students and their families to ensure that our school and Instructors are constantly improving.Our commitment to bringing quality instruction and training to our students of all ages is what sets us apart. We want to include women and children in our school so they feel comfortable to learn in a safe a supportive environment. Our students are our family at Thornton Martial Arts and Fitness and that is why our business carries our family name.";"http://www.new.thorntonmartialartsandfitness.com/wp-content/themes/gymbase/images/header_logo.png";"http://www.thorntonmartialartsandfitness.com/class-description/#gallery-details-little-warriors-muay-thai";"Little Warriors Muay Thai - The benefits of children training in a martial art are proven. It will increase their focus, their activity level and their stillness. As Bruce Lee pointed out, behind the punches, kicks, and knees, a true martial artist learns to sit with himself and see where his weaknesses are. In the martial arts, your child will learn what it is to take a hit, whether that hit is a literal blow or a disappointment like failing a test. Part of life is learning that we all take hits. The key is in learning how best to take that hit and get back up. They’ll learn self-confidence and respect. We understand how hard it is to raise children these days. The worries parents can have for their kids are both serious and startling – being bullied by other kids at school, peer pressure to try drugs and alcohol, sexual predators and the adult images in both the popular media and online. Children today have to deal with challenges that are overwhelming. Sadly, it is nearly impossible to shield your children from these ever-present negative influences. But, there is something you can do to help them deal with the many challenges they face.";;;"Karate, Muay Thai, Weapons Class, Tang Soo Doo";"Kids Unlimited  $99.99 Per Month; Family Unlimited (2 People) $159.99 Per Month; Adult Unlimited $119.99 Per Month; Introductory Unlimited $29.99 Per Month";"http://www.thorntonmartialartsandfitness.com/martial-arts-program-east-hartford-ct/";"Mon-Fri: 4:00pm-10:00pm; Sat, Sun: 10:00am-2:00pm";"Lynda Thornton, Kru Ed Thornton";"Introductory sign up and get your first month for $29.99";"ed@thorntonmartialartsandfitness.com";"https://www.facebook.com/thorntonmartialartsandfitnessct";"https://www.youtube.com/channel/UCvMmpssna2LcGXTM0LIu7TA";"https://youtu.be/9_EFr8K8QNk";;1;383;
"Bare Bones Boxing";"https://www.barebonesboxing.com/";(860) 568-8000;"826 Silver Ln";"East Hartford";"CT";"06118";"5/5 Stars";"United States";"Bare Bones Boxing offers cardio boxing classes to anyone ages 10 to 100! Every class is one hour long and it is instructor lead. From beginners to seasoned boxers, our classes have great members that help and encourage each other for a more productive workout, while having fun! To begin, we offer 3 FREE CLASSES. Wraps and gloves are provided for your free classes. No appointment necessary! Established in August 2009, our facility is 5600 sq ft, we have over 30 heavy bags for a large class capacity. We also have workout areas for jumping rope or lifting weights. Although we are primarily a boxing gym, with a full size 20 x 20 boxing ring, we also offer a few cybex machines, cardio machines and free weights. All memberships include unlimited classes and unlimited use of the entire gym. Our members are welcome to use our locker rooms and showers. We are located at 826 Silver Ln. East Hartford, CT 06118.";"https://static.wixstatic.com/media/1a0640_f067876c552846c4ad947e3dcf03d277~mv2.png/v1/fill/w_379,h_373,al_c,usm_0.66_1.00_0.01/1a0640_f067876c552846c4ad947e3dcf03d277~mv2.png";;;;;"Kickboxing";"Membership Packages: Each maintenance fee below is $15.95 and only due once a year. MONTH TO MONTH: $60.00 per month + tax & maintenance fee, 1st  month $79.76 (renew at $63.81/mo). The billing date for month to month members in automatic payment is the 20th of each month; 3 MONTH MEMBERSHIP: $191.43 includes tax and maintenance fee. Renew at $175.48 (includes tax). Students, Teachers, and Military: For students, teachers, veterans, & active military - Paid in full. Month to Month Membership - $50.00 a month + tax and maintenance (1st month: $69.12, renew at $53.17 a month), 3 Month Membership - $159.52 includes taxes and maintenance. Renew at $143.57 (includes tax). Pre Pay Class Options (These do not expire): 10 classes - $8.50 a class + maint fee $15.00 + tax = $106.35, 5 classes - $9.50 a class + maint fee $15.00 + tax = $66.47. Drop ins - $15.00 per class";"https://www.barebonesboxing.com/membership-and-schedule";;;"3 free classes ";"barebonesboxing@hotmail.com";"https://www.facebook.com/Bare-Bones-Boxing-149780431715710/";;;;1;381;"No BJJ Classes"
